hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-04-25T00:00:00,276-0046,160,,,,,,,
HGW1849081661,2016-04-25T00:00:00,261-0013,200,,,,,,,
HGW2592410415,2016-04-25T00:00:00,276-0046,40,,,,,196,0.08,
HGW4192227781,2016-04-25T00:00:00,206-0824,40,,,,,197,0.06,
HGW2440335259,2016-04-25T00:00:00,206-0824,60,,,,,269,0.08,
HGW0022302486,2016-04-25T00:00:00,276-0046,830,,,784,,365,0.1,
HGW0119000400,2016-04-25T00:00:00,276-0046,710,,,,,,,
HGW0527078356,2016-04-25T00:00:00,206-0824,40,,,,,249,0.08,
HGW3418795782,2016-04-25T00:00:00,276-0046,230,,,,,,,
HGW4086841355,2016-04-25T00:00:00,261-0013,70,,,,,161,0.07,
HGW2053016894,2016-04-25T00:00:00,261-0013,260,,,,,285,0.1,
HGW2056923843,2016-04-25T00:00:00,276-0046,890,,,409,,,,
HGW1567490790,2016-04-25T00:00:00,276-0046,1400,,,1021,,,,
HGW0999938138,2016-04-25T00:00:00,261-0013,320,,,,,316,0.1,
HGW1484386037,2016-04-25T00:00:00,261-0013,210,,,,,,,
HGW2626196856,2016-04-25T00:00:00,276-0046,630,,,,,369,0.09,
HGW0341161038,2016-04-25T00:00:00,276-0046,990,,,,,,,
HGW3506558406,2016-04-25T00:00:00,276-0046,1850,,,1500,,,,
HGW3088922230,2016-04-25T00:00:00,206-0824,2550,,,2206,,,,
HGW3316354389,2016-04-25T00:00:00,276-0046,70,,,,,327,0.09,
HGW3835466207,2016-04-25T00:00:00,261-0013,100,,,,,308,,
HGW0960788623,2016-04-25T00:00:00,206-0824,80,,,,,348,,
HGW2465318239,2016-04-25T00:00:00,206-0824,70,,,,,364,,
HGW4201723405,2016-04-25T00:00:00,206-0824,1730,,,1489,,,,
HGW2984162470,2016-04-25T00:00:00,206-0824,623,1,,116,11,,,
HGW2862754275,2016-04-25T00:00:00,573-0084,1593,,,334,,,,
HGW2864422167,2016-04-25T00:00:00,274-0063,53,,,,,303,0.085,0.01
HGW1145276568,2016-04-25T00:00:00,194-0032,51,,,,,178,0.065,
HGW1628028254,2016-04-25T00:00:00,245-0016,473,,,,,,,0.007
HGW3819013474,2016-04-25T00:00:00,245-0016,58,,,,,193,0.065,
HGW0109674464,2016-04-25T00:00:00,245-0016,1383,,,,,,,0.012
HGW4266179256,2016-04-25T00:00:00,595-0813,91,,,,,325,0.1,0.004
HGW2675582057,2016-04-25T00:00:00,274-0063,3115,,,2124,,,,
HGW2507102389,2016-04-25T00:00:00,245-0016,1991,,,811,,,,
HGW0292545493,2016-04-25T00:00:00,194-0032,1290,,,,,,,0.003
HGW1888757583,2016-04-25T00:00:00,194-0032,137,,,,,,,
HGW3087458710,2016-04-25T00:00:00,573-0084,62,,,,,425,0.12,0.017
HGW1163585690,2016-04-25T00:00:00,573-0084,60,,,,,190,0.065,
HGW2360924179,2016-04-25T00:00:00,245-0016,559,,,,,,,
HGW2979506575,2016-04-25T00:00:00,573-0084,287,,,,,,,0.001
HGW3939678160,2016-04-25T00:00:00,573-0084,50,,,,,181,0.07,
HGW1901037140,2016-04-25T00:00:00,573-0084,2963,,,1170,,,,0.042
HGW2794906293,2016-04-25T00:00:00,194-0032,339,,,,,,,
HGW1255839825,2016-04-25T00:00:00,573-0084,53,,,,,187,0.075,
HGW1922304917,2016-04-25T00:00:00,274-0063,282,,,,,,,0.012
HGW0723606708,2016-04-25T00:00:00,194-0032,645,,,,,,,
HGW4233223550,2016-04-25T00:00:00,573-0084,49,,,,,199,0.075,0.004
HGW3975340233,2016-04-25T00:00:00,194-0032,2462,,,1245,,,,
HGW1770315374,2016-04-25T00:00:00,245-0016,2240,,,568,,,,0.007
HGW2211161695,2016-04-25T00:00:00,573-0084,46,,,,,52,0.16,
HGW3979453947,2016-04-25T00:00:00,274-0063,48,,,,,198,0.03,
HGW3210466135,2016-04-25T00:00:00,573-0084,1083,,,14,,,,
HGW1150228943,2016-04-25T00:00:00,194-0032,44,,,,,319,0.085,
HGW3896978369,2016-04-25T00:00:00,245-0016,176,,,,,,,
HGW0224584910,2016-04-25T00:00:00,573-0084,72,,,,,246,0.07,
HGW2352450618,2016-04-25T00:00:00,194-0032,2719,,,1098,,,,0.158
HGW1382864968,2016-04-25T00:00:00,194-0032,418,,,,,,,
HGW3299398081,2016-04-25T00:00:00,595-0813,48,,,,,574,0.43,
HGW3556093971,2016-04-25T00:00:00,595-0813,1353,,,99,,,,
HGW1779326846,2016-04-25T00:00:00,595-0813,48,,,,,225,0.07,0.016
HGW0980111669,2016-04-25T00:00:00,245-0016,59,,,,,238,0.04,
HGW0548855049,2016-04-25T00:00:00,245-0016,283,,,,,,,0.002
HGW2019559833,2016-04-25T00:00:00,194-0032,919,,,,,,,0.008
HGW0056767924,2016-04-25T00:00:00,245-0016,2107,,,,,,,0.1
HGW3905059517,2016-04-25T00:00:00,274-0063,846,,,,,,,
HGW3107087926,2016-04-25T00:00:00,595-0813,185,,,,,,,
HGW4090376889,2016-04-25T00:00:00,245-0016,80,,,,,246,0.07,
HGW2896326762,2016-04-25T00:00:00,274-0063,46,,,,,192,0.04,
HGW3027793024,2016-04-25T00:00:00,245-0016,70,,,,,462,0.15,0.012
HGW1337358987,2016-04-25T00:00:00,274-0063,208,,,,,,,
HGW3766800683,2016-04-25T00:00:00,194-0032,92,,,,,420,0.115,
HGW2238224375,2016-04-25T00:00:00,573-0084,326,,,389,,230,0.08,0.011
HGW2500187106,2016-04-25T00:00:00,595-0813,104,,,,,241,0.07,
HGW2633657355,2016-04-25T00:00:00,573-0084,103,,,,,280,0.075,0.007
HGW3036983001,2016-04-25T00:00:00,595-0813,499,,,,,,0.3,
HGW0340690536,2016-04-25T00:00:00,595-0813,58,,,,,225,0.07,
HGW3521173424,2016-04-25T00:00:00,245-0016,196,,,,,439,0.13,
HGW2405676507,2016-04-25T00:00:00,274-0063,187,,,,,182,0.15,0.003
HGW1633016930,2016-04-25T00:00:00,573-0084,294,,,,,276,0.08,0.008
HGW4048014188,2016-04-25T00:00:00,194-0032,57,,,,,169,0.07,
HGW4228193834,2016-04-25T00:00:00,245-0016,193,,,,,,,
HGW3199834989,2016-04-25T00:00:00,245-0016,59,,,,,204,0.065,
HGW0852590661,2016-04-25T00:00:00,595-0813,54,,,,,174,0.07,0.005
HGW3417223008,2016-04-25T00:00:00,194-0032,714,,,,,,,
HGW0008585550,2016-04-25T00:00:00,573-0084,366,,,,,,,0.011
HGW3412860148,2016-04-25T00:00:00,194-0032,457,,,,,,0.33,
HGW0297198766,2016-04-25T00:00:00,595-0813,118,,,,,679,0.17,
HGW1392167190,2016-04-25T00:00:00,573-0084,118,,,,,268,0.075,0.024
HGW0359516503,2016-04-25T00:00:00,194-0032,56,,1,,,193,0.065,
HGW2950693375,2016-04-25T00:00:00,573-0084,79,,,,992,,,
HGW1540053189,2016-04-25T01:00:00,276-0046,150,,,,,,,
HGW1849081661,2016-04-25T01:00:00,261-0013,190,,,,,,,
HGW2592410415,2016-04-25T01:00:00,276-0046,40,,,,,181,0.06,
HGW4192227781,2016-04-25T01:00:00,206-0824,50,,,,,193,0.07,
HGW2440335259,2016-04-25T01:00:00,206-0824,60,,,,,224,0.06,
HGW0022302486,2016-04-25T01:00:00,276-0046,60,,,,,227,0.07,
HGW0119000400,2016-04-25T01:00:00,276-0046,240,,,,,,,
HGW0527078356,2016-04-25T01:00:00,206-0824,50,,,,,191,0.07,
HGW3418795782,2016-04-25T01:00:00,276-0046,200,,,,,,,
HGW4086841355,2016-04-25T01:00:00,261-0013,400,,,,,272,0.08,
