hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2017-03-06T00:00:00,276-0046,190,,,,,,,
HGW1849081661,2017-03-06T00:00:00,261-0013,220,,,,,,,
HGW2592410415,2017-03-06T00:00:00,276-0046,990,,,1060,,511,0.43,
HGW4192227781,2017-03-06T00:00:00,206-0824,220,,,,,369,0.48,
HGW2440335259,2017-03-06T00:00:00,206-0824,120,,,,,296,0.08,
HGW0022302486,2017-03-06T00:00:00,276-0046,1020,,,185,,,0.03,
HGW0119000400,2017-03-06T00:00:00,276-0046,2240,,,2044,,499,0.12,
HGW3575684706,2017-03-06T00:00:00,276-0046,,,,,,,,
HGW0615069838,2017-03-06T00:00:00,206-0824,,,,,,,,
HGW3729565342,2017-03-06T00:00:00,206-0824,1430,,,,,,,
HGW0527078356,2017-03-06T00:00:00,206-0824,1920,,,2092,,620,0.16,
HGW1592789004,2017-03-06T00:00:00,276-0046,,,,,,,,
HGW3418795782,2017-03-06T00:00:00,276-0046,210,,,,,,,
HGW4086841355,2017-03-06T00:00:00,261-0013,110,,,,,301,0.07,
HGW2053016894,2017-03-06T00:00:00,261-0013,40,,,,,230,0.07,
HGW2674981515,2017-03-06T00:00:00,276-0046,60,,,,,290,0.31,
HGW4262390424,2017-03-06T00:00:00,276-0046,1380,,,,,,0.92,
HGW2056923843,2017-03-06T00:00:00,276-0046,2530,,,1763,,,,
HGW1567490790,2017-03-06T00:00:00,276-0046,2430,,,2160,,,,
HGW2731818357,2017-03-06T00:00:00,276-0046,50,,,,,288,0.24,
HGW0999938138,2017-03-06T00:00:00,261-0013,130,,,,,250,0.07,
HGW1484386037,2017-03-06T00:00:00,261-0013,40,,,,,177,0.07,
HGW2626196856,2017-03-06T00:00:00,276-0046,340,,,,,429,0.11,
HGW2550549887,2017-03-06T00:00:00,261-0013,200,,,,,,,
HGW3813403007,2017-03-06T00:00:00,261-0013,280,,,5,,505,0.12,
HGW0341161038,2017-03-06T00:00:00,276-0046,600,,,,,,0.03,
HGW3506558406,2017-03-06T00:00:00,276-0046,210,,,,,77,0.06,
HGW3088922230,2017-03-06T00:00:00,206-0824,3030,,,2220,,,,
HGW0807025331,2017-03-06T00:00:00,261-0013,120,,,144,,322,0.09,
HGW3176292276,2017-03-06T00:00:00,276-0046,50,,,,,209,0.06,
HGW3316354389,2017-03-06T00:00:00,276-0046,440,,,,,687,0.17,
HGW0549372333,2017-03-06T00:00:00,276-0046,1100,,,792,,,,
HGW3938264288,2017-03-06T00:00:00,261-0013,170,,,,,13,,
HGW0960788623,2017-03-06T00:00:00,206-0824,380,,,,,441,,
HGW2465318239,2017-03-06T00:00:00,206-0824,380,,,,,293,,
HGW4201723405,2017-03-06T00:00:00,206-0824,1200,,,15,,,,
HGW3464437875,2017-03-06T00:00:00,276-0046,350,,,,,,,
HGW3424705551,2017-03-06T00:00:00,276-0046,2180,,,2167,,697,0.16,
HGW3475679756,2017-03-06T00:00:00,261-0013,110,,,,,259,0.07,
HGW1883670650,2017-03-06T00:00:00,261-0013,90,,,,,255,0.17,
HGW0011113187,2017-03-06T00:00:00,261-0013,930,,,,,,,
HGW1724705971,2017-03-06T00:00:00,206-0824,50,,,,,523,0.14,
HGW2942607227,2017-03-06T00:00:00,261-0013,390,,,,,525,,
HGW0628187266,2017-03-06T00:00:00,206-0824,1470,,,1189,,34,,
