hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-10-17T00:00:00,276-0046,160,,,,,,,
HGW1849081661,2016-10-17T00:00:00,261-0013,180,,,,,,,
HGW2592410415,2016-10-17T00:00:00,276-0046,410,,,,,,0.29,
HGW4192227781,2016-10-17T00:00:00,206-0824,280,,,,,,,
HGW2440335259,2016-10-17T00:00:00,206-0824,70,,,,,314,0.08,
HGW0022302486,2016-10-17T00:00:00,276-0046,450,,,,,497,0.12,
HGW0119000400,2016-10-17T00:00:00,276-0046,1130,,,585,,330,0.1,
HGW3729565342,2016-10-17T00:00:00,206-0824,880,,,,,439,0.11,
HGW0527078356,2016-10-17T00:00:00,206-0824,30,,,,,160,0.06,
HGW3418795782,2016-10-17T00:00:00,276-0046,50,,,,,148,0.07,
HGW4086841355,2016-10-17T00:00:00,261-0013,370,,,,,,,
HGW2053016894,2016-10-17T00:00:00,261-0013,110,,,,,277,0.07,
HGW4262390424,2016-10-17T00:00:00,276-0046,510,,,,,,,
HGW2056923843,2016-10-17T00:00:00,276-0046,2210,,,1864,,,,
HGW1567490790,2016-10-17T00:00:00,276-0046,3040,,,2160,,,,
HGW2731818357,2016-10-17T00:00:00,276-0046,60,,,,,331,0.13,
HGW0999938138,2016-10-17T00:00:00,261-0013,60,,,,,203,0.07,
HGW1484386037,2016-10-17T00:00:00,261-0013,50,,,,,202,0.07,
HGW2626196856,2016-10-17T00:00:00,276-0046,90,,,,,297,0.08,
HGW2550549887,2016-10-17T00:00:00,261-0013,310,,,,,,,
HGW3813403007,2016-10-17T00:00:00,261-0013,110,,,7,,289,0.19,
HGW0341161038,2016-10-17T00:00:00,276-0046,430,,,,,,0.01,
HGW3506558406,2016-10-17T00:00:00,276-0046,320,,,,,,,
HGW3088922230,2016-10-17T00:00:00,206-0824,2690,,,2140,,,,
HGW0807025331,2016-10-17T00:00:00,261-0013,250,,,,,,,
HGW3316354389,2016-10-17T00:00:00,276-0046,60,,,,,360,0.1,
HGW3835466207,2016-10-17T00:00:00,261-0013,120,,,,,236,,
HGW3938264288,2016-10-17T00:00:00,261-0013,220,,,,,,,
HGW0960788623,2016-10-17T00:00:00,206-0824,520,,,,,,,
HGW2465318239,2016-10-17T00:00:00,206-0824,110,,,,,476,,
HGW4201723405,2016-10-17T00:00:00,206-0824,1440,,,1214,,,,
HGW3424705551,2016-10-17T00:00:00,276-0046,140,,,,,,,
