hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-12-19T00:00:00,276-0046,180,,,,,,,
HGW1849081661,2016-12-19T00:00:00,261-0013,190,,,,,,,
HGW2592410415,2016-12-19T00:00:00,276-0046,120,,,,,214,0.07,
HGW4192227781,2016-12-19T00:00:00,206-0824,180,,,,,371,0.09,
HGW2440335259,2016-12-19T00:00:00,206-0824,50,,,,,195,0.07,
HGW0022302486,2016-12-19T00:00:00,276-0046,730,,,38,,689,0.28,
HGW0119000400,2016-12-19T00:00:00,276-0046,1590,,,1549,,391,0.1,
HGW3729565342,2016-12-19T00:00:00,206-0824,130,,,,,313,0.08,
HGW0527078356,2016-12-19T00:00:00,206-0824,110,,,,,233,0.14,
HGW3418795782,2016-12-19T00:00:00,276-0046,50,,,,,204,0.08,
HGW4086841355,2016-12-19T00:00:00,261-0013,430,,,,,,0.01,
HGW2053016894,2016-12-19T00:00:00,261-0013,60,,,,,293,0.08,
HGW4262390424,2016-12-19T00:00:00,276-0046,60,,,,,240,0.07,
HGW2056923843,2016-12-19T00:00:00,276-0046,3290,,,2183,,,,
HGW1567490790,2016-12-19T00:00:00,276-0046,2830,,,2160,,,,
HGW2731818357,2016-12-19T00:00:00,276-0046,300,,,,,,0.1,
HGW0999938138,2016-12-19T00:00:00,261-0013,210,,,,,258,0.08,
HGW1484386037,2016-12-19T00:00:00,261-0013,310,,,,,,,
HGW2626196856,2016-12-19T00:00:00,276-0046,230,,,,,363,0.1,
HGW2550549887,2016-12-19T00:00:00,261-0013,180,,,,,,,
HGW3813403007,2016-12-19T00:00:00,261-0013,880,,,,,563,0.13,
HGW0341161038,2016-12-19T00:00:00,276-0046,480,,,,,319,0.08,
HGW3506558406,2016-12-19T00:00:00,276-0046,210,,,,,126,0.07,
HGW3088922230,2016-12-19T00:00:00,206-0824,2540,,,2160,,,,
HGW0807025331,2016-12-19T00:00:00,261-0013,60,,,,,316,0.09,
HGW3316354389,2016-12-19T00:00:00,276-0046,520,,,,,481,0.12,
HGW3835466207,2016-12-19T00:00:00,261-0013,400,,,,,,,
HGW3938264288,2016-12-19T00:00:00,261-0013,1760,,,1496,,,,
HGW0960788623,2016-12-19T00:00:00,206-0824,1070,,,,,,,
HGW2465318239,2016-12-19T00:00:00,206-0824,80,,,,,411,,
HGW4201723405,2016-12-19T00:00:00,206-0824,2380,,,2015,,,,
HGW3464437875,2016-12-19T00:00:00,276-0046,,,,,,,,
HGW3424705551,2016-12-19T00:00:00,276-0046,280,,,,,,,
HGW0011113187,2016-12-19T00:00:00,261-0013,170,,,,,,,
HGW1724705971,2016-12-19T00:00:00,206-0824,690,,,,,697,0.3,
HGW2700713230,2016-12-19T00:00:00,206-0824,50,,,,,193,0.06,
HGW2862754275,2016-12-19T00:00:00,573-0084,3034,,,2202,,,,0.058
HGW2864422167,2016-12-19T00:00:00,274-0063,81,,,,,214,0.065,
HGW1145276568,2016-12-19T00:00:00,194-0032,52,,,,,184,0.065,
HGW1628028254,2016-12-19T00:00:00,245-0016,1418,,,,,,,0.008
HGW3819013474,2016-12-19T00:00:00,245-0016,99,,,,,312,0.08,0.008
HGW0109674464,2016-12-19T00:00:00,245-0016,2345,,,1137,,,,
HGW4266179256,2016-12-19T00:00:00,595-0813,357,,,,,,,
HGW2507102389,2016-12-19T00:00:00,245-0016,2462,,,2100,,,,0.002
HGW0292545493,2016-12-19T00:00:00,194-0032,3223,,,2220,,,,
HGW1888757583,2016-12-19T00:00:00,194-0032,134,,,,,,,
HGW3087458710,2016-12-19T00:00:00,573-0084,1132,,,,,,,
HGW1163585690,2016-12-19T00:00:00,573-0084,106,,,,,280,0.075,
HGW2360924179,2016-12-19T00:00:00,245-0016,95,,,,,524,0.135,
HGW2979506575,2016-12-19T00:00:00,573-0084,1218,,,38,,,,
HGW3939678160,2016-12-19T00:00:00,573-0084,110,,,,,217,0.075,
HGW1901037140,2016-12-19T00:00:00,573-0084,2941,,,1210,,,,0.009
HGW2794906293,2016-12-19T00:00:00,194-0032,3455,,,2184,,,,
HGW1255839825,2016-12-19T00:00:00,573-0084,53,,,,,211,0.06,
HGW1922304917,2016-12-19T00:00:00,274-0063,1178,,,,,,,0.089
HGW0723606708,2016-12-19T00:00:00,194-0032,3440,,,1241,,,,
HGW4233223550,2016-12-19T00:00:00,573-0084,324,,,,,,,
HGW3975340233,2016-12-19T00:00:00,194-0032,2858,,,1817,,,,0.009
HGW1770315374,2016-12-19T00:00:00,245-0016,3024,,,1205,,,,0.038
HGW2211161695,2016-12-19T00:00:00,573-0084,177,,,,,,,
HGW3979453947,2016-12-19T00:00:00,274-0063,169,,,,,435,0.06,
HGW3210466135,2016-12-19T00:00:00,573-0084,2430,,,2170,,,,
HGW1150228943,2016-12-19T00:00:00,194-0032,52,,,,,295,0.08,
HGW3896978369,2016-12-19T00:00:00,245-0016,1302,,,,,,,0.001
HGW0224584910,2016-12-19T00:00:00,573-0084,55,,,,,233,0.065,
HGW2352450618,2016-12-19T00:00:00,194-0032,3359,,,1176,,,,0.129
HGW1382864968,2016-12-19T00:00:00,194-0032,830,,,,,,,
HGW3299398081,2016-12-19T00:00:00,595-0813,648,,,,,362,0.085,
HGW3556093971,2016-12-19T00:00:00,595-0813,2888,,,2220,,,,0.003
HGW1779326846,2016-12-19T00:00:00,595-0813,106,,,,,225,0.11,0.016
HGW0980111669,2016-12-19T00:00:00,245-0016,3010,,,1259,,672,0.085,0.008
HGW0548855049,2016-12-19T00:00:00,245-0016,216,,,,,418,0.125,0.021
HGW2019559833,2016-12-19T00:00:00,194-0032,3249,,,2176,,,,
HGW3905059517,2016-12-19T00:00:00,274-0063,3869,,,1291,,,,0.007
HGW3107087926,2016-12-19T00:00:00,595-0813,376,,,,,,0.15,0.004
HGW4090376889,2016-12-19T00:00:00,245-0016,273,,,,,461,0.115,0.005
HGW2896326762,2016-12-19T00:00:00,274-0063,245,,,,,271,0.045,0.006
HGW3027793024,2016-12-19T00:00:00,245-0016,234,,,,,409,0.105,0.002
HGW1337358987,2016-12-19T00:00:00,274-0063,111,,,,,335,0.08,
HGW3766800683,2016-12-19T00:00:00,194-0032,67,,,,,267,0.07,
HGW2238224375,2016-12-19T00:00:00,573-0084,199,,,898,,224,0.09,
HGW2500187106,2016-12-19T00:00:00,595-0813,97,,,,,340,0.1,0.005
HGW2633657355,2016-12-19T00:00:00,573-0084,391,,,,170,655,0.71,0.256
HGW3036983001,2016-12-19T00:00:00,595-0813,50,,,,,191,0.08,
HGW0340690536,2016-12-19T00:00:00,595-0813,82,,,,,248,0.065,0.005
HGW3521173424,2016-12-19T00:00:00,245-0016,65,,,,,538,0.135,
HGW2405676507,2016-12-19T00:00:00,274-0063,45,,,,,134,0.065,
HGW1633016930,2016-12-19T00:00:00,573-0084,49,,,,,191,0.065,
HGW4048014188,2016-12-19T00:00:00,194-0032,554,,,,,683,0.275,0.108
HGW4228193834,2016-12-19T00:00:00,245-0016,603,,,,,,,
HGW3199834989,2016-12-19T00:00:00,245-0016,81,,,,,263,0.07,0.004
HGW0852590661,2016-12-19T00:00:00,595-0813,79,,,,,346,0.095,
HGW3417223008,2016-12-19T00:00:00,194-0032,304,,,,,271,0.075,0.005
HGW0008585550,2016-12-19T00:00:00,573-0084,435,,,,,,0.11,0.02
HGW3412860148,2016-12-19T00:00:00,194-0032,170,,,83,,626,0.42,0.015
HGW0297198766,2016-12-19T00:00:00,595-0813,546,,,662,,253,0.07,
HGW1392167190,2016-12-19T00:00:00,573-0084,407,,,,,414,0.12,0.008
HGW0359516503,2016-12-19T00:00:00,194-0032,90,,,,,552,0.135,
HGW2950693375,2016-12-19T00:00:00,573-0084,1056,,,,,,,
HGW1540053189,2016-12-19T01:00:00,276-0046,170,,,,,,,
HGW1849081661,2016-12-19T01:00:00,261-0013,200,,,,,,,
HGW2592410415,2016-12-19T01:00:00,276-0046,40,,,,,168,0.07,
HGW4192227781,2016-12-19T01:00:00,206-0824,200,,,,,348,0.08,
HGW2440335259,2016-12-19T01:00:00,206-0824,50,,,,,187,0.06,
HGW0022302486,2016-12-19T01:00:00,276-0046,670,,,,,689,0.27,
HGW0119000400,2016-12-19T01:00:00,276-0046,50,,,,,199,0.07,
HGW3729565342,2016-12-19T01:00:00,206-0824,90,,,,,323,0.08,
HGW0527078356,2016-12-19T01:00:00,206-0824,40,,,,,185,0.06,
HGW3418795782,2016-12-19T01:00:00,276-0046,40,,,,,171,0.06,
HGW4086841355,2016-12-19T01:00:00,261-0013,640,,,,,,0.04,
HGW2053016894,2016-12-19T01:00:00,261-0013,50,,,,,242,0.06,
HGW4262390424,2016-12-19T01:00:00,276-0046,50,,,,,235,0.07,
HGW2056923843,2016-12-19T01:00:00,276-0046,3110,,,1132,,,,
HGW1567490790,2016-12-19T01:00:00,276-0046,1250,,,634,,,,
HGW2731818357,2016-12-19T01:00:00,276-0046,380,,,,,,0.11,
HGW0999938138,2016-12-19T01:00:00,261-0013,90,,,,,236,0.07,
HGW1484386037,2016-12-19T01:00:00,261-0013,250,,,,,,,
HGW2626196856,2016-12-19T01:00:00,276-0046,80,,,,,258,0.07,
HGW2550549887,2016-12-19T01:00:00,261-0013,130,,,,,,,
HGW3813403007,2016-12-19T01:00:00,261-0013,750,,,,,507,0.16,
HGW0341161038,2016-12-19T01:00:00,276-0046,40,,,,,170,0.07,
HGW3506558406,2016-12-19T01:00:00,276-0046,190,,,,,86,0.06,
HGW3088922230,2016-12-19T01:00:00,206-0824,2270,,,1450,,,,
HGW0807025331,2016-12-19T01:00:00,261-0013,50,,,,,184,0.07,
HGW3316354389,2016-12-19T01:00:00,276-0046,80,,,,,438,0.12,
HGW3835466207,2016-12-19T01:00:00,261-0013,400,,,,,,,
HGW3938264288,2016-12-19T01:00:00,261-0013,1420,,,1163,,,,
