hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2017-02-15T00:00:00,276-0046,260,,,,,,,
HGW1849081661,2017-02-15T00:00:00,261-0013,230,,,,,,,
HGW2592410415,2017-02-15T00:00:00,276-0046,400,,,,,665,0.5,
HGW4192227781,2017-02-15T00:00:00,206-0824,230,,,,,324,0.09,
HGW2440335259,2017-02-15T00:00:00,206-0824,50,,,,,226,0.07,
HGW0022302486,2017-02-15T00:00:00,276-0046,3020,,,2160,,452,0.11,
HGW0119000400,2017-02-15T00:00:00,276-0046,3060,,,2060,,375,0.18,
HGW3575684706,2017-02-15T00:00:00,276-0046,350,,,,,,,
HGW0615069838,2017-02-15T00:00:00,206-0824,160,,,,,,,
HGW3729565342,2017-02-15T00:00:00,206-0824,890,,,,,588,0.13,
HGW0527078356,2017-02-15T00:00:00,206-0824,1980,,,2111,,598,0.14,
HGW3418795782,2017-02-15T00:00:00,276-0046,50,,,,,175,0.07,
HGW4086841355,2017-02-15T00:00:00,261-0013,740,,,,,,0.02,
HGW2053016894,2017-02-15T00:00:00,261-0013,50,,,,,291,0.11,
HGW2674981515,2017-02-15T00:00:00,276-0046,40,,,,,179,0.06,
HGW4262390424,2017-02-15T00:00:00,276-0046,1510,,,,,,0.09,
HGW2056923843,2017-02-15T00:00:00,276-0046,2630,,,2160,,,,
HGW1567490790,2017-02-15T00:00:00,276-0046,2530,,,2160,,,,
HGW2731818357,2017-02-15T00:00:00,276-0046,60,,,,,222,0.17,
HGW0999938138,2017-02-15T00:00:00,261-0013,400,,,,,411,0.1,
HGW1484386037,2017-02-15T00:00:00,261-0013,40,,,,,179,0.07,
HGW2626196856,2017-02-15T00:00:00,276-0046,830,,,,,,,
HGW2550549887,2017-02-15T00:00:00,261-0013,150,,,,,35,0.06,
HGW3813403007,2017-02-15T00:00:00,261-0013,150,,,26,,429,0.14,
HGW0341161038,2017-02-15T00:00:00,276-0046,30,,,,,146,0.07,
HGW3506558406,2017-02-15T00:00:00,276-0046,730,,,,,,,
HGW3088922230,2017-02-15T00:00:00,206-0824,4460,,,2160,,,,
HGW0807025331,2017-02-15T00:00:00,261-0013,50,,,,,200,0.08,
HGW3176292276,2017-02-15T00:00:00,276-0046,110,,,,,245,0.09,
HGW3316354389,2017-02-15T00:00:00,276-0046,270,,,,,357,0.09,
HGW0549372333,2017-02-15T00:00:00,276-0046,880,,,656,,417,,
HGW3835466207,2017-02-15T00:00:00,261-0013,100,,,,,253,,
HGW3938264288,2017-02-15T00:00:00,261-0013,240,,,,,12,,
HGW0960788623,2017-02-15T00:00:00,206-0824,350,,,,,436,,
HGW2465318239,2017-02-15T00:00:00,206-0824,290,,,,,652,,
HGW4201723405,2017-02-15T00:00:00,206-0824,210,,,,,,,
HGW3464437875,2017-02-15T00:00:00,276-0046,120,,,,,399,,
HGW3424705551,2017-02-15T00:00:00,276-0046,340,,,,,,,
HGW3475679756,2017-02-15T00:00:00,261-0013,120,,10,,,370,0.1,
HGW1883670650,2017-02-15T00:00:00,261-0013,240,,,,,,,
HGW0011113187,2017-02-15T00:00:00,261-0013,4690,,,2160,,,,
HGW1724705971,2017-02-15T00:00:00,206-0824,990,,,,,,,
HGW2942607227,2017-02-15T00:00:00,261-0013,930,,,,,592,,
HGW0628187266,2017-02-15T00:00:00,206-0824,2130,,,1506,,,,
HGW2700713230,2017-02-15T00:00:00,206-0824,50,,,,,184,0.07,
HGW3261148883,2017-02-15T00:00:00,261-0013,190,,,23,,289,0.07,
HGW1448815520,2017-02-15T00:00:00,261-0013,1030,,,1493,,364,,
HGW3657144636,2017-02-15T00:00:00,276-0046,160,,,,,173,0.08,
HGW4248700718,2017-02-15T00:00:00,261-0013,190,,,,,,,
HGW0418472336,2017-02-15T00:00:00,261-0013,2560,,,1498,,,,
HGW0344115655,2017-02-15T00:00:00,206-0824,180,,,,,,,
HGW2862754275,2017-02-15T00:00:00,573-0084,4111,,,2212,,,,
HGW2864422167,2017-02-15T00:00:00,274-0063,421,,,,,564,0.14,
HGW1145276568,2017-02-15T00:00:00,194-0032,60,,,,,246,0.075,0.006
HGW1628028254,2017-02-15T00:00:00,245-0016,3211,,,1160,,,,
HGW3819013474,2017-02-15T00:00:00,245-0016,432,,,,,,0.02,0.01
HGW0109674464,2017-02-15T00:00:00,245-0016,2654,,,1212,,,,0.008
HGW4266179256,2017-02-15T00:00:00,595-0813,161,,,,44,367,0.32,0.083
HGW2507102389,2017-02-15T00:00:00,245-0016,3794,,,1479,,,,
HGW0292545493,2017-02-15T00:00:00,194-0032,3370,,,2220,,,,0.003
HGW1888757583,2017-02-15T00:00:00,194-0032,220,,,,,,,
HGW3087458710,2017-02-15T00:00:00,573-0084,1045,,,,,,0.015,
HGW1163585690,2017-02-15T00:00:00,573-0084,141,,,,,321,0.085,
HGW2360924179,2017-02-15T00:00:00,245-0016,390,,,,,537,0.135,
HGW2979506575,2017-02-15T00:00:00,573-0084,4466,,,2133,,,,0.095
HGW3939678160,2017-02-15T00:00:00,573-0084,814,,,,,513,0.16,0.022
HGW1901037140,2017-02-15T00:00:00,573-0084,5170,,,1177,,,,0.013
HGW2794906293,2017-02-15T00:00:00,194-0032,4796,,,2222,,,,0.008
HGW1255839825,2017-02-15T00:00:00,573-0084,54,,,,,191,0.065,
HGW1922304917,2017-02-15T00:00:00,274-0063,3459,,,420,,,,0.067
HGW0723606708,2017-02-15T00:00:00,194-0032,4941,,,1104,,,,0.01
HGW4233223550,2017-02-15T00:00:00,573-0084,613,,,,,,,
HGW3975340233,2017-02-15T00:00:00,194-0032,4321,,,1525,,,,0.008
HGW1770315374,2017-02-15T00:00:00,245-0016,4581,,,1118,,,,0.02
HGW2211161695,2017-02-15T00:00:00,573-0084,232,,,,,,0.035,
HGW3979453947,2017-02-15T00:00:00,274-0063,2245,,,1230,,677,0.085,
HGW3210466135,2017-02-15T00:00:00,573-0084,5837,,,2147,,,,0.009
HGW1150228943,2017-02-15T00:00:00,194-0032,44,,,,,284,0.075,
HGW3896978369,2017-02-15T00:00:00,245-0016,2596,,,,,,,
HGW0224584910,2017-02-15T00:00:00,573-0084,44,,,,,151,0.06,0.007
HGW2352450618,2017-02-15T00:00:00,194-0032,4360,,,1198,,,,
HGW1382864968,2017-02-15T00:00:00,194-0032,312,,,,,486,0.015,
HGW3299398081,2017-02-15T00:00:00,595-0813,449,,,866,,554,0.245,0.047
HGW3556093971,2017-02-15T00:00:00,595-0813,4365,,,2220,,,,
HGW1779326846,2017-02-15T00:00:00,595-0813,1100,,,444,,517,0.135,
HGW0980111669,2017-02-15T00:00:00,245-0016,3136,,,1243,,682,0.205,0.082
HGW0548855049,2017-02-15T00:00:00,245-0016,584,,,,,693,0.17,0.007
HGW2019559833,2017-02-15T00:00:00,194-0032,4186,,,1805,,,,
HGW3905059517,2017-02-15T00:00:00,274-0063,1806,,,407,,,,0.003
HGW3107087926,2017-02-15T00:00:00,595-0813,58,,,,,226,0.06,0.004
HGW4090376889,2017-02-15T00:00:00,245-0016,96,,,,2,343,0.085,
HGW2896326762,2017-02-15T00:00:00,274-0063,157,,,,,272,0.04,0.06
HGW3027793024,2017-02-15T00:00:00,245-0016,115,,,,,206,0.21,0.004
HGW1337358987,2017-02-15T00:00:00,274-0063,120,,,,,367,0.1,0.01
HGW3766800683,2017-02-15T00:00:00,194-0032,65,,,,,367,0.095,
HGW2238224375,2017-02-15T00:00:00,573-0084,280,,,887,,283,0.085,0.009
HGW2500187106,2017-02-15T00:00:00,595-0813,579,,,,,491,0.39,0.069
HGW2633657355,2017-02-15T00:00:00,573-0084,1633,,,,,659,0.735,0.21
HGW3036983001,2017-02-15T00:00:00,595-0813,1556,,,,,663,0.16,
HGW0340690536,2017-02-15T00:00:00,595-0813,79,,,,,346,0.1,0.01
HGW3521173424,2017-02-15T00:00:00,245-0016,793,,,,,,0.035,
HGW2405676507,2017-02-15T00:00:00,274-0063,165,,,,,436,0.245,0.002
HGW1633016930,2017-02-15T00:00:00,573-0084,311,,,,,283,0.09,
HGW4048014188,2017-02-15T00:00:00,194-0032,1875,,,,,682,0.16,
HGW4228193834,2017-02-15T00:00:00,245-0016,312,,,,,489,0.14,
HGW3199834989,2017-02-15T00:00:00,245-0016,940,,,,,,0.07,0.01
HGW0852590661,2017-02-15T00:00:00,595-0813,116,,,,,244,0.08,0.065
HGW3417223008,2017-02-15T00:00:00,194-0032,501,,,,,560,0.14,0.006
HGW0008585550,2017-02-15T00:00:00,573-0084,487,,,,,,0.015,0.006
HGW3412860148,2017-02-15T00:00:00,194-0032,367,,,2,,486,0.215,
HGW0297198766,2017-02-15T00:00:00,595-0813,335,,,,,506,0.125,
HGW1392167190,2017-02-15T00:00:00,573-0084,344,,,,,396,0.095,0.002
HGW0359516503,2017-02-15T00:00:00,194-0032,244,,,,,571,0.14,
HGW2950693375,2017-02-15T00:00:00,573-0084,67,,,,1235,,,
HGW1540053189,2017-02-15T01:00:00,276-0046,250,,,,,,,
