hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2017-03-26T00:00:00,276-0046,200,,,,,,,
HGW1849081661,2017-03-26T00:00:00,261-0013,220,,,,,,,
HGW2592410415,2017-03-26T00:00:00,276-0046,130,,,,,357,0.44,
HGW4192227781,2017-03-26T00:00:00,206-0824,40,,,,,167,0.07,
HGW2440335259,2017-03-26T00:00:00,206-0824,830,,,,,,0.2,
HGW0022302486,2017-03-26T00:00:00,276-0046,1460,,,1308,,509,0.13,
HGW0119000400,2017-03-26T00:00:00,276-0046,2790,,,2068,,,,
HGW3575684706,2017-03-26T00:00:00,276-0046,170,,,,,,,
HGW0615069838,2017-03-26T00:00:00,206-0824,,,,,,,,
HGW3729565342,2017-03-26T00:00:00,206-0824,690,,,,,491,0.67,
HGW0527078356,2017-03-26T00:00:00,206-0824,1990,,,1445,,,0.13,
HGW1592789004,2017-03-26T00:00:00,276-0046,,,,,,,,
HGW3418795782,2017-03-26T00:00:00,276-0046,50,,,,,177,0.06,
HGW4086841355,2017-03-26T00:00:00,261-0013,310,,,,,345,0.08,
HGW2053016894,2017-03-26T00:00:00,261-0013,60,,,,,386,0.09,
HGW2674981515,2017-03-26T00:00:00,276-0046,40,,,,,183,0.06,
HGW4262390424,2017-03-26T00:00:00,276-0046,260,,,,,,,
HGW2056923843,2017-03-26T00:00:00,276-0046,2870,,,2145,,,,
HGW1567490790,2017-03-26T00:00:00,276-0046,2450,,,2160,,,,
HGW2731818357,2017-03-26T00:00:00,276-0046,40,,,,,160,0.07,
HGW0999938138,2017-03-26T00:00:00,261-0013,130,,,,,224,0.07,
HGW1484386037,2017-03-26T00:00:00,261-0013,70,,,,,319,0.15,
HGW2626196856,2017-03-26T00:00:00,276-0046,190,,,,,435,0.43,
HGW2550549887,2017-03-26T00:00:00,261-0013,150,,,,,37,0.06,
HGW3813403007,2017-03-26T00:00:00,261-0013,140,,,,110,691,0.47,
HGW0341161038,2017-03-26T00:00:00,276-0046,70,,,,,326,0.1,
HGW3506558406,2017-03-26T00:00:00,276-0046,250,,,,,167,0.07,
HGW3088922230,2017-03-26T00:00:00,206-0824,3470,,,2220,,,,
HGW0807025331,2017-03-26T00:00:00,261-0013,50,,,100,,152,0.03,
HGW3176292276,2017-03-26T00:00:00,276-0046,60,,,,,265,0.08,
HGW3316354389,2017-03-26T00:00:00,276-0046,250,,,,,391,0.17,
HGW0549372333,2017-03-26T00:00:00,276-0046,1450,,,1130,,,,
HGW3835466207,2017-03-26T00:00:00,261-0013,100,,,,,228,,
HGW3938264288,2017-03-26T00:00:00,261-0013,1790,,,,,,,
HGW0960788623,2017-03-26T00:00:00,206-0824,620,,,,,373,,
HGW2465318239,2017-03-26T00:00:00,206-0824,70,,,,,306,,
HGW4201723405,2017-03-26T00:00:00,206-0824,2220,,,1670,,,,
HGW3464437875,2017-03-26T00:00:00,276-0046,70,,,,,298,,
HGW3424705551,2017-03-26T00:00:00,276-0046,930,,,909,,220,0.09,
HGW3475679756,2017-03-26T00:00:00,261-0013,90,,,,,238,0.07,
HGW1883670650,2017-03-26T00:00:00,261-0013,60,,,,,436,0.4,
HGW0011113187,2017-03-26T00:00:00,261-0013,2110,,,453,,,,
HGW1724705971,2017-03-26T00:00:00,206-0824,540,,,,,681,0.37,
HGW2942607227,2017-03-26T00:00:00,261-0013,80,,,,,677,,
HGW0628187266,2017-03-26T00:00:00,206-0824,1600,,,1324,,73,,
HGW1195139089,2017-03-26T00:00:00,206-0824,540,,,,,,,
HGW2700713230,2017-03-26T00:00:00,206-0824,40,,,,,188,0.08,
HGW3261148883,2017-03-26T00:00:00,261-0013,2010,,,1493,,,,
HGW1448815520,2017-03-26T00:00:00,261-0013,1200,,,1490,,,,
HGW2435917096,2017-03-26T00:00:00,206-0824,220,,,,,,,
HGW3657144636,2017-03-26T00:00:00,276-0046,,,,,,,,
HGW3383673487,2017-03-26T00:00:00,206-0824,150,,,,,,,
HGW4248700718,2017-03-26T00:00:00,261-0013,790,,,,,,,
HGW0418472336,2017-03-26T00:00:00,261-0013,3210,,,1165,,,,
HGW0344115655,2017-03-26T00:00:00,206-0824,2010,,,1492,,,,
HGW2862754275,2017-03-26T00:00:00,573-0084,2726,,,2176,,,,0.018
HGW2864422167,2017-03-26T00:00:00,274-0063,226,,,,,,,
HGW1145276568,2017-03-26T00:00:00,194-0032,52,,,,,212,0.06,
HGW1628028254,2017-03-26T00:00:00,245-0016,2665,,,1110,,,,0.009
HGW3819013474,2017-03-26T00:00:00,245-0016,273,,,,,,,0.006
HGW0109674464,2017-03-26T00:00:00,245-0016,2656,,,1127,,,,
HGW4266179256,2017-03-26T00:00:00,595-0813,426,,,,,443,0.12,0.016
HGW2507102389,2017-03-26T00:00:00,245-0016,192,,,,,,,
HGW0292545493,2017-03-26T00:00:00,194-0032,3132,,,2211,,,,0.001
HGW3087458710,2017-03-26T00:00:00,573-0084,779,,,,,,,
HGW1163585690,2017-03-26T00:00:00,573-0084,138,,,,,364,0.095,
HGW2360924179,2017-03-26T00:00:00,245-0016,550,,,,,,,0.006
HGW2979506575,2017-03-26T00:00:00,573-0084,3080,,,1137,,,,0.117
HGW3939678160,2017-03-26T00:00:00,573-0084,573,,,,,645,0.385,0.129
HGW1901037140,2017-03-26T00:00:00,573-0084,375,,,,,,,
HGW2794906293,2017-03-26T00:00:00,194-0032,2106,,,,,,,0.1
HGW1255839825,2017-03-26T00:00:00,573-0084,225,,,,,439,0.26,0.095
HGW1922304917,2017-03-26T00:00:00,274-0063,2130,,,945,,,,
