hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-06-24T00:00:00,276-0046,170,,,,,,,
HGW1849081661,2016-06-24T00:00:00,261-0013,180,,,,,,,
HGW2592410415,2016-06-24T00:00:00,276-0046,90,,,,,253,0.07,
HGW4192227781,2016-06-24T00:00:00,206-0824,270,,,,,,,
HGW2440335259,2016-06-24T00:00:00,206-0824,70,,,,,238,0.08,
HGW0022302486,2016-06-24T00:00:00,276-0046,80,,,,,655,0.17,
HGW0119000400,2016-06-24T00:00:00,276-0046,1350,,,654,,,0.01,
HGW3729565342,2016-06-24T00:00:00,206-0824,120,,,,,,,
HGW0527078356,2016-06-24T00:00:00,206-0824,300,,,,,,,
HGW3418795782,2016-06-24T00:00:00,276-0046,50,,,,,188,0.07,
HGW4086841355,2016-06-24T00:00:00,261-0013,460,,,,,,,
HGW2053016894,2016-06-24T00:00:00,261-0013,60,,,,,232,0.06,
HGW4262390424,2016-06-24T00:00:00,276-0046,120,,,,,,,
HGW2056923843,2016-06-24T00:00:00,276-0046,470,,,,,,,
HGW1567490790,2016-06-24T00:00:00,276-0046,500,,,,,,,
HGW2731818357,2016-06-24T00:00:00,276-0046,50,,,,,251,0.07,
HGW0999938138,2016-06-24T00:00:00,261-0013,830,,,,,,0.03,
HGW1484386037,2016-06-24T00:00:00,261-0013,250,,,,,,,
HGW2626196856,2016-06-24T00:00:00,276-0046,860,,,,,,0.1,
HGW3813403007,2016-06-24T00:00:00,261-0013,120,,,,,,,
HGW0341161038,2016-06-24T00:00:00,276-0046,570,,,,,,,
HGW3506558406,2016-06-24T00:00:00,276-0046,280,,,,,,,
HGW3088922230,2016-06-24T00:00:00,206-0824,2770,,,2172,,,,
HGW0807025331,2016-06-24T00:00:00,261-0013,140,,,,,,,
HGW3316354389,2016-06-24T00:00:00,276-0046,50,,,,,245,0.07,
HGW3835466207,2016-06-24T00:00:00,261-0013,310,,,,,273,,
HGW3938264288,2016-06-24T00:00:00,261-0013,210,,,,,,,
HGW0960788623,2016-06-24T00:00:00,206-0824,80,,,,,321,,
HGW2465318239,2016-06-24T00:00:00,206-0824,540,,,,,,,
HGW4201723405,2016-06-24T00:00:00,206-0824,200,,,,,,,
HGW2984162470,2016-06-24T00:00:00,206-0824,440,,,222,286,,,
HGW2862754275,2016-06-24T00:00:00,573-0084,442,,,,,,,0.033
HGW2864422167,2016-06-24T00:00:00,274-0063,147,,,,,367,0.095,
HGW1145276568,2016-06-24T00:00:00,194-0032,55,,,,,256,0.115,0.008
HGW1628028254,2016-06-24T00:00:00,245-0016,197,,,,,,,
HGW3819013474,2016-06-24T00:00:00,245-0016,298,,,,,,,
HGW0109674464,2016-06-24T00:00:00,245-0016,514,,,,,,,0.009
HGW4266179256,2016-06-24T00:00:00,595-0813,932,,,,91,,,
HGW2675582057,2016-06-24T00:00:00,274-0063,2706,,,2160,,,,
HGW2507102389,2016-06-24T00:00:00,245-0016,213,,,,,,,
HGW0292545493,2016-06-24T00:00:00,194-0032,1460,,,321,,,,
HGW1888757583,2016-06-24T00:00:00,194-0032,138,,,,,,,
HGW3087458710,2016-06-24T00:00:00,573-0084,57,,,,,234,0.07,
HGW2360924179,2016-06-24T00:00:00,245-0016,147,,,,,361,0.095,
HGW2979506575,2016-06-24T00:00:00,573-0084,297,,,,,,,0.075
HGW3939678160,2016-06-24T00:00:00,573-0084,74,,,,,235,0.07,
HGW1901037140,2016-06-24T00:00:00,573-0084,2713,,,1040,,,,0.024
HGW2794906293,2016-06-24T00:00:00,194-0032,2628,,,1346,,,,
HGW1255839825,2016-06-24T00:00:00,573-0084,59,,,,,287,0.09,
HGW1922304917,2016-06-24T00:00:00,274-0063,319,,,,,,,0.016
HGW0723606708,2016-06-24T00:00:00,194-0032,1167,,,,,,,
HGW4233223550,2016-06-24T00:00:00,573-0084,182,,,,,115,0.04,
HGW3975340233,2016-06-24T00:00:00,194-0032,2742,,,723,,,,0.013
HGW1770315374,2016-06-24T00:00:00,245-0016,2718,,,1078,,,,0.024
HGW2211161695,2016-06-24T00:00:00,573-0084,221,,,,,,,0.015
HGW3979453947,2016-06-24T00:00:00,274-0063,53,,,,,214,0.03,
HGW3210466135,2016-06-24T00:00:00,573-0084,1471,,,,,,,
HGW1150228943,2016-06-24T00:00:00,194-0032,72,,,,,277,0.08,
HGW3896978369,2016-06-24T00:00:00,245-0016,712,,,,,,,
HGW0224584910,2016-06-24T00:00:00,573-0084,349,,,,,,,0.007
HGW2352450618,2016-06-24T00:00:00,194-0032,2622,,,1012,,,,0.201
HGW1382864968,2016-06-24T00:00:00,194-0032,398,,,,,,,
HGW3299398081,2016-06-24T00:00:00,595-0813,484,,,,,362,0.095,
HGW3556093971,2016-06-24T00:00:00,595-0813,1140,,,,,,,0.003
HGW1779326846,2016-06-24T00:00:00,595-0813,41,,,,,150,0.08,0.007
HGW0980111669,2016-06-24T00:00:00,245-0016,351,,,,,401,0.14,0.047
HGW0548855049,2016-06-24T00:00:00,245-0016,660,,,,,,,0.007
HGW2019559833,2016-06-24T00:00:00,194-0032,1108,,,9,,,,
HGW0056767924,2016-06-24T00:00:00,245-0016,2154,,,,,,,0.027
HGW3905059517,2016-06-24T00:00:00,274-0063,1571,,,208,,,,0.008
HGW3107087926,2016-06-24T00:00:00,595-0813,358,,,,,308,0.09,0.017
HGW4090376889,2016-06-24T00:00:00,245-0016,52,,,,,396,0.105,0.005
HGW2896326762,2016-06-24T00:00:00,274-0063,55,,,,,233,0.035,
HGW3027793024,2016-06-24T00:00:00,245-0016,271,,,,,359,0.095,0.006
HGW1337358987,2016-06-24T00:00:00,274-0063,306,,,,,,,
HGW3766800683,2016-06-24T00:00:00,194-0032,80,,,,,449,0.12,
