hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-10-15T00:00:00,276-0046,170,,,,,,,
HGW1849081661,2016-10-15T00:00:00,261-0013,190,,,,,,,
HGW2592410415,2016-10-15T00:00:00,276-0046,390,,,,,,0.11,
HGW4192227781,2016-10-15T00:00:00,206-0824,40,,,,,183,0.06,
HGW2440335259,2016-10-15T00:00:00,206-0824,50,,,,,196,0.06,
HGW0022302486,2016-10-15T00:00:00,276-0046,470,,,,,359,0.16,
HGW0119000400,2016-10-15T00:00:00,276-0046,600,,,446,,272,0.08,
HGW3729565342,2016-10-15T00:00:00,206-0824,100,,,,,317,0.07,
HGW0527078356,2016-10-15T00:00:00,206-0824,290,,,,,,,
HGW3418795782,2016-10-15T00:00:00,276-0046,50,,,,,186,0.07,
HGW4086841355,2016-10-15T00:00:00,261-0013,210,,,,,,,
HGW2053016894,2016-10-15T00:00:00,261-0013,80,,,,,438,0.1,
HGW4262390424,2016-10-15T00:00:00,276-0046,240,,,,,,,
HGW2056923843,2016-10-15T00:00:00,276-0046,1010,,,671,,,,
HGW1567490790,2016-10-15T00:00:00,276-0046,2470,,,2160,,,,
HGW2731818357,2016-10-15T00:00:00,276-0046,40,,,,,188,0.06,
HGW0999938138,2016-10-15T00:00:00,261-0013,310,,,,,,,
HGW1484386037,2016-10-15T00:00:00,261-0013,40,,,,,167,0.06,
HGW2626196856,2016-10-15T00:00:00,276-0046,140,,,,,316,0.17,
HGW2550549887,2016-10-15T00:00:00,261-0013,240,,,,,,,
HGW3813403007,2016-10-15T00:00:00,261-0013,110,,,1,,328,0.31,
HGW0341161038,2016-10-15T00:00:00,276-0046,260,,,,,,,
HGW3506558406,2016-10-15T00:00:00,276-0046,360,,,,,,,
HGW3088922230,2016-10-15T00:00:00,206-0824,2750,,,2172,,,,
HGW0807025331,2016-10-15T00:00:00,261-0013,220,,,,,,,
HGW3316354389,2016-10-15T00:00:00,276-0046,50,,,,,221,0.07,
HGW3835466207,2016-10-15T00:00:00,261-0013,150,,,,,254,,
HGW3938264288,2016-10-15T00:00:00,261-0013,220,,,,,,,
HGW0960788623,2016-10-15T00:00:00,206-0824,90,,,,,337,,
HGW2465318239,2016-10-15T00:00:00,206-0824,60,,,,,230,,
HGW4201723405,2016-10-15T00:00:00,206-0824,950,,,533,,,,
HGW3424705551,2016-10-15T00:00:00,276-0046,130,,,,,,,
HGW0011113187,2016-10-15T00:00:00,261-0013,440,,,,,,,
HGW1724705971,2016-10-15T00:00:00,206-0824,40,,,,,168,0.06,
HGW2700713230,2016-10-15T00:00:00,206-0824,30,,,,,184,0.09,
HGW2862754275,2016-10-15T00:00:00,573-0084,2326,,,595,,,,
HGW2864422167,2016-10-15T00:00:00,274-0063,43,,,,,189,0.06,
HGW1145276568,2016-10-15T00:00:00,194-0032,71,,,,,264,0.16,0.001
HGW1628028254,2016-10-15T00:00:00,245-0016,719,,,,,,,
HGW3819013474,2016-10-15T00:00:00,245-0016,339,,,,,,,
HGW0109674464,2016-10-15T00:00:00,245-0016,1875,,,115,,,,0.012
HGW4266179256,2016-10-15T00:00:00,595-0813,314,,,,,,,
HGW2507102389,2016-10-15T00:00:00,245-0016,926,,,,,,,
HGW0292545493,2016-10-15T00:00:00,194-0032,1745,,,541,,,,
