hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2017-02-18T00:00:00,276-0046,200,,,,,,,
HGW1849081661,2017-02-18T00:00:00,261-0013,230,,,,,,,
HGW2592410415,2017-02-18T00:00:00,276-0046,80,,,,,218,0.07,
HGW4192227781,2017-02-18T00:00:00,206-0824,190,,,,,315,0.13,
HGW2440335259,2017-02-18T00:00:00,206-0824,60,,,,,350,0.1,
HGW0022302486,2017-02-18T00:00:00,276-0046,3200,,,1913,,666,0.16,
HGW0119000400,2017-02-18T00:00:00,276-0046,3350,,,1713,,509,0.28,
HGW3575684706,2017-02-18T00:00:00,276-0046,80,,,,,,,
HGW0615069838,2017-02-18T00:00:00,206-0824,160,,,,,,,
HGW3729565342,2017-02-18T00:00:00,206-0824,800,,,,,493,0.12,
HGW0527078356,2017-02-18T00:00:00,206-0824,2140,,,2115,,626,0.22,
HGW3418795782,2017-02-18T00:00:00,276-0046,40,,,,,167,0.07,
HGW4086841355,2017-02-18T00:00:00,261-0013,130,,,,,329,0.09,
HGW2053016894,2017-02-18T00:00:00,261-0013,50,,,,,285,0.07,
HGW2674981515,2017-02-18T00:00:00,276-0046,80,,,,,290,0.28,
HGW4262390424,2017-02-18T00:00:00,276-0046,190,,,,,479,0.17,
HGW2056923843,2017-02-18T00:00:00,276-0046,4100,,,2160,,,,
HGW1567490790,2017-02-18T00:00:00,276-0046,2440,,,2160,,,,
HGW2731818357,2017-02-18T00:00:00,276-0046,70,,,,,447,0.39,
HGW0999938138,2017-02-18T00:00:00,261-0013,330,,,,,281,0.08,
HGW1484386037,2017-02-18T00:00:00,261-0013,60,,,,,208,0.06,
HGW2626196856,2017-02-18T00:00:00,276-0046,190,,,,,364,0.19,
HGW2550549887,2017-02-18T00:00:00,261-0013,160,,,,,44,0.08,
HGW3813403007,2017-02-18T00:00:00,261-0013,1280,,,,,560,0.13,
HGW0341161038,2017-02-18T00:00:00,276-0046,140,,,,,322,0.09,
HGW3506558406,2017-02-18T00:00:00,276-0046,220,,,,,81,0.09,
HGW3088922230,2017-02-18T00:00:00,206-0824,2830,,,2160,,,,
HGW0807025331,2017-02-18T00:00:00,261-0013,40,,,,,206,0.1,
HGW3176292276,2017-02-18T00:00:00,276-0046,100,,,,,200,0.07,
HGW3316354389,2017-02-18T00:00:00,276-0046,270,,,,,445,0.17,
HGW0549372333,2017-02-18T00:00:00,276-0046,190,,,13,,76,,
HGW3835466207,2017-02-18T00:00:00,261-0013,110,,,,,240,,
HGW3938264288,2017-02-18T00:00:00,261-0013,200,,,,,100,,
HGW0960788623,2017-02-18T00:00:00,206-0824,820,,,,,683,,
HGW2465318239,2017-02-18T00:00:00,206-0824,140,,,,,471,,
HGW4201723405,2017-02-18T00:00:00,206-0824,1620,,,,,,,
HGW3464437875,2017-02-18T00:00:00,276-0046,50,,,,,228,,
HGW3424705551,2017-02-18T00:00:00,276-0046,680,,,470,,,,
HGW3475679756,2017-02-18T00:00:00,261-0013,180,,,,,374,0.1,
HGW1883670650,2017-02-18T00:00:00,261-0013,180,,,,,,,
HGW0011113187,2017-02-18T00:00:00,261-0013,420,,,,,,,
HGW1724705971,2017-02-18T00:00:00,206-0824,450,,,,,,,
HGW2942607227,2017-02-18T00:00:00,261-0013,440,,,,,680,,
HGW0628187266,2017-02-18T00:00:00,206-0824,2040,,,1495,,84,,
HGW1195139089,2017-02-18T00:00:00,206-0824,,,,,,,,
HGW2700713230,2017-02-18T00:00:00,206-0824,80,,,,,259,0.07,
HGW3261148883,2017-02-18T00:00:00,261-0013,1450,,,1029,,401,0.34,
HGW1448815520,2017-02-18T00:00:00,261-0013,980,,,1415,,369,,
HGW2435917096,2017-02-18T00:00:00,206-0824,,,,,,,,
HGW3657144636,2017-02-18T00:00:00,276-0046,180,,,,,346,0.09,
HGW4248700718,2017-02-18T00:00:00,261-0013,150,,,,,,,
HGW0418472336,2017-02-18T00:00:00,261-0013,2580,,,1498,,,,
HGW0344115655,2017-02-18T00:00:00,206-0824,120,,,,,,,
HGW2862754275,2017-02-18T00:00:00,573-0084,2995,,,2192,,,,0.001
HGW2864422167,2017-02-18T00:00:00,274-0063,98,,,,,570,0.155,0.005
HGW1145276568,2017-02-18T00:00:00,194-0032,50,,,,,258,0.08,
HGW1628028254,2017-02-18T00:00:00,245-0016,2597,,,1102,,,,
HGW3819013474,2017-02-18T00:00:00,245-0016,89,,,,,303,0.08,0.013
HGW0109674464,2017-02-18T00:00:00,245-0016,2413,,,1171,,,,
HGW4266179256,2017-02-18T00:00:00,595-0813,247,,,,,342,0.1,0.017
HGW2507102389,2017-02-18T00:00:00,245-0016,3565,,,1339,,,,
HGW0292545493,2017-02-18T00:00:00,194-0032,2663,,,2217,,,,
HGW1888757583,2017-02-18T00:00:00,194-0032,158,,,,,,,
HGW3087458710,2017-02-18T00:00:00,573-0084,739,,,,,,,
HGW1163585690,2017-02-18T00:00:00,573-0084,84,,,,,348,0.095,
HGW2360924179,2017-02-18T00:00:00,245-0016,77,,,,,598,0.15,0.006
HGW2979506575,2017-02-18T00:00:00,573-0084,1851,,,,,,,0.102
HGW3939678160,2017-02-18T00:00:00,573-0084,514,,,,,607,0.235,0.036
HGW1901037140,2017-02-18T00:00:00,573-0084,1149,,,,,,,0.021
HGW2794906293,2017-02-18T00:00:00,194-0032,4566,,,2222,,,,0.031
HGW1255839825,2017-02-18T00:00:00,573-0084,52,,,,,194,0.06,
HGW1922304917,2017-02-18T00:00:00,274-0063,753,,,,,,,
HGW0723606708,2017-02-18T00:00:00,194-0032,3711,,,1090,,,,
HGW4233223550,2017-02-18T00:00:00,573-0084,61,,,,,334,0.09,
HGW3975340233,2017-02-18T00:00:00,194-0032,3165,,,1563,,,,0.011
HGW1770315374,2017-02-18T00:00:00,245-0016,2933,,,1181,,,,0.028
HGW2211161695,2017-02-18T00:00:00,573-0084,176,,,,,,,
HGW3979453947,2017-02-18T00:00:00,274-0063,194,,,,,303,0.06,0.021
HGW3210466135,2017-02-18T00:00:00,573-0084,4777,,,2175,,,,0.011
HGW1150228943,2017-02-18T00:00:00,194-0032,43,,,,,296,0.085,
HGW3896978369,2017-02-18T00:00:00,245-0016,485,,,,,,,
HGW0224584910,2017-02-18T00:00:00,573-0084,46,,,,,175,0.065,
HGW2352450618,2017-02-18T00:00:00,194-0032,4125,,,1179,,,,0.171
HGW1382864968,2017-02-18T00:00:00,194-0032,1066,,,,,,,
HGW3299398081,2017-02-18T00:00:00,595-0813,577,,,868,,555,0.395,
HGW3556093971,2017-02-18T00:00:00,595-0813,2816,,,2220,,,,0.027
HGW1779326846,2017-02-18T00:00:00,595-0813,62,,,,,236,0.095,0.018
HGW0980111669,2017-02-18T00:00:00,245-0016,3581,,,1133,,682,0.085,0.061
HGW0548855049,2017-02-18T00:00:00,245-0016,761,,,,,,0.105,0.126
HGW2019559833,2017-02-18T00:00:00,194-0032,3417,,,1778,,,,0.008
HGW3905059517,2017-02-18T00:00:00,274-0063,3970,,,1177,,,,0.018
HGW3107087926,2017-02-18T00:00:00,595-0813,89,,,,,344,0.205,0.004
HGW4090376889,2017-02-18T00:00:00,245-0016,77,,,,,371,0.095,
HGW2896326762,2017-02-18T00:00:00,274-0063,114,,,,,322,0.04,
HGW3027793024,2017-02-18T00:00:00,245-0016,60,,,,,222,0.08,0.006
HGW1337358987,2017-02-18T00:00:00,274-0063,122,,,,,371,0.215,0.084
HGW3766800683,2017-02-18T00:00:00,194-0032,404,,,,,,,
HGW2238224375,2017-02-18T00:00:00,573-0084,47,,,877,,126,0.08,
HGW2500187106,2017-02-18T00:00:00,595-0813,224,,,,,513,0.135,
HGW2633657355,2017-02-18T00:00:00,573-0084,651,,,,,545,0.565,0.131
HGW3036983001,2017-02-18T00:00:00,595-0813,62,,,,,256,0.21,
HGW0340690536,2017-02-18T00:00:00,595-0813,92,,,,,248,0.07,0.005
HGW3521173424,2017-02-18T00:00:00,245-0016,104,,,,,398,0.105,0.004
HGW2405676507,2017-02-18T00:00:00,274-0063,131,,,,,196,0.075,0.002
HGW1633016930,2017-02-18T00:00:00,573-0084,156,,,,,235,0.085,0.012
HGW4048014188,2017-02-18T00:00:00,194-0032,605,,,,,226,0.075,0.004
