hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-05-01T00:00:00,276-0046,160,,,,,,,
HGW1849081661,2016-05-01T00:00:00,261-0013,200,,,,,,,
HGW2592410415,2016-05-01T00:00:00,276-0046,60,,,,,289,0.08,
HGW4192227781,2016-05-01T00:00:00,206-0824,50,,,,,266,0.08,
HGW2440335259,2016-05-01T00:00:00,206-0824,60,,,,,277,0.09,
HGW0022302486,2016-05-01T00:00:00,276-0046,70,,,74,,217,0.08,
HGW0119000400,2016-05-01T00:00:00,276-0046,,,,,,,,
HGW0527078356,2016-05-01T00:00:00,206-0824,50,,,,,320,0.09,
HGW3418795782,2016-05-01T00:00:00,276-0046,50,,,,,166,0.06,
HGW4086841355,2016-05-01T00:00:00,261-0013,310,,,,,,,
HGW2053016894,2016-05-01T00:00:00,261-0013,220,,,,,,,
HGW2056923843,2016-05-01T00:00:00,276-0046,250,,,,,,,
HGW1567490790,2016-05-01T00:00:00,276-0046,170,,,,,,,
HGW2731818357,2016-05-01T00:00:00,276-0046,110,,,,,,,
HGW0999938138,2016-05-01T00:00:00,261-0013,150,,,,,265,0.09,
HGW1484386037,2016-05-01T00:00:00,261-0013,60,,,,,191,0.08,
HGW2626196856,2016-05-01T00:00:00,276-0046,140,,,,,372,0.14,
HGW0341161038,2016-05-01T00:00:00,276-0046,220,,,,,,,
HGW3506558406,2016-05-01T00:00:00,276-0046,220,,,,,76,0.06,
HGW3088922230,2016-05-01T00:00:00,206-0824,2460,,,2165,,,,
HGW3316354389,2016-05-01T00:00:00,276-0046,110,,,,,489,0.45,
HGW3835466207,2016-05-01T00:00:00,261-0013,410,,,,,,,
HGW0960788623,2016-05-01T00:00:00,206-0824,80,,,,,292,,
HGW2465318239,2016-05-01T00:00:00,206-0824,60,,,,,293,,
HGW4201723405,2016-05-01T00:00:00,206-0824,300,,,,,,,
HGW2984162470,2016-05-01T00:00:00,206-0824,607,,,101,10,,,
HGW2862754275,2016-05-01T00:00:00,573-0084,326,,,,,,,0.001
HGW2864422167,2016-05-01T00:00:00,274-0063,77,,,,33,340,0.505,0.18
HGW1145276568,2016-05-01T00:00:00,194-0032,47,,,,,188,0.085,0.008
HGW1628028254,2016-05-01T00:00:00,245-0016,538,,,,,,,
HGW3819013474,2016-05-01T00:00:00,245-0016,62,,,,,197,0.065,
HGW0109674464,2016-05-01T00:00:00,245-0016,246,,,,,,,0.003
HGW4266179256,2016-05-01T00:00:00,595-0813,98,,,,,394,0.22,
HGW2675582057,2016-05-01T00:00:00,274-0063,2918,,,2160,,,,
HGW2507102389,2016-05-01T00:00:00,245-0016,224,,,,,,,
HGW0292545493,2016-05-01T00:00:00,194-0032,1960,,,289,,,,0.116
HGW1888757583,2016-05-01T00:00:00,194-0032,138,,,,,,,
