hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-11-24T00:00:00,276-0046,170,,,,,,,
HGW1849081661,2016-11-24T00:00:00,261-0013,170,,,,,,,
HGW2592410415,2016-11-24T00:00:00,276-0046,210,,,,,,,
HGW4192227781,2016-11-24T00:00:00,206-0824,160,,,,,365,0.09,
HGW2440335259,2016-11-24T00:00:00,206-0824,60,,,,,280,0.08,
HGW0022302486,2016-11-24T00:00:00,276-0046,610,,,,,688,0.24,
HGW0119000400,2016-11-24T00:00:00,276-0046,2000,,,2144,,556,0.13,
HGW3729565342,2016-11-24T00:00:00,206-0824,450,,,,,,,
HGW0527078356,2016-11-24T00:00:00,206-0824,300,,,,,,0.09,
HGW3418795782,2016-11-24T00:00:00,276-0046,190,,,,,,,
HGW4086841355,2016-11-24T00:00:00,261-0013,130,,,,,295,0.07,
HGW2053016894,2016-11-24T00:00:00,261-0013,110,,,,,294,0.09,
HGW4262390424,2016-11-24T00:00:00,276-0046,760,,,,,,0.57,
HGW2056923843,2016-11-24T00:00:00,276-0046,2590,,,2183,,,,
HGW1567490790,2016-11-24T00:00:00,276-0046,2910,,,2160,,,,
HGW2731818357,2016-11-24T00:00:00,276-0046,50,,,,,222,0.13,
HGW0999938138,2016-11-24T00:00:00,261-0013,420,,,,,384,0.11,
HGW1484386037,2016-11-24T00:00:00,261-0013,260,,,,,,,
HGW2626196856,2016-11-24T00:00:00,276-0046,200,,,,,372,0.11,
HGW2550549887,2016-11-24T00:00:00,261-0013,210,,,,,,,
HGW3813403007,2016-11-24T00:00:00,261-0013,350,,,,,493,0.11,
HGW0341161038,2016-11-24T00:00:00,276-0046,1240,,,,,,0.03,
HGW3506558406,2016-11-24T00:00:00,276-0046,390,,,,,,,
HGW3088922230,2016-11-24T00:00:00,206-0824,2950,,,2160,,,,
HGW0807025331,2016-11-24T00:00:00,261-0013,90,,,,,254,0.06,
HGW3316354389,2016-11-24T00:00:00,276-0046,400,,,,,595,0.16,
HGW3835466207,2016-11-24T00:00:00,261-0013,160,,,,,297,,
HGW3938264288,2016-11-24T00:00:00,261-0013,940,,,686,,,,
HGW0960788623,2016-11-24T00:00:00,206-0824,40,,,,,209,,
HGW2465318239,2016-11-24T00:00:00,206-0824,70,,,,,501,,
HGW4201723405,2016-11-24T00:00:00,206-0824,1690,,,1225,,,,
