hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-04-28T00:00:00,276-0046,160,,,,,,,
HGW1849081661,2016-04-28T00:00:00,261-0013,190,,,,,,,
HGW2592410415,2016-04-28T00:00:00,276-0046,40,,,,,191,0.06,
HGW4192227781,2016-04-28T00:00:00,206-0824,40,,,,,198,0.06,
HGW2440335259,2016-04-28T00:00:00,206-0824,290,,,,,,,
HGW0022302486,2016-04-28T00:00:00,276-0046,920,,,718,,694,0.17,
HGW0119000400,2016-04-28T00:00:00,276-0046,160,,,,,346,0.11,
HGW0527078356,2016-04-28T00:00:00,206-0824,450,,,,,,0.01,
HGW3418795782,2016-04-28T00:00:00,276-0046,230,,,,,,,
HGW4086841355,2016-04-28T00:00:00,261-0013,270,,,,,222,0.07,
HGW2053016894,2016-04-28T00:00:00,261-0013,230,,,,,,,
HGW2056923843,2016-04-28T00:00:00,276-0046,1640,,,986,,,,
HGW1567490790,2016-04-28T00:00:00,276-0046,1050,,,542,,,,
HGW2731818357,2016-04-28T00:00:00,276-0046,,,,,,,,
HGW0999938138,2016-04-28T00:00:00,261-0013,760,,,,,,0.05,
HGW1484386037,2016-04-28T00:00:00,261-0013,220,,,,,,,
HGW2626196856,2016-04-28T00:00:00,276-0046,720,,,,,,,
HGW0341161038,2016-04-28T00:00:00,276-0046,40,,,,,180,0.08,
HGW3506558406,2016-04-28T00:00:00,276-0046,230,,,,,26,0.07,
HGW3088922230,2016-04-28T00:00:00,206-0824,2480,,,2184,,,,
HGW3316354389,2016-04-28T00:00:00,276-0046,60,,,,,227,0.07,
HGW3835466207,2016-04-28T00:00:00,261-0013,480,,,,,402,,
HGW0960788623,2016-04-28T00:00:00,206-0824,140,,,,,380,,
HGW2465318239,2016-04-28T00:00:00,206-0824,750,,,,,497,,
HGW4201723405,2016-04-28T00:00:00,206-0824,650,,,225,,,,
HGW2984162470,2016-04-28T00:00:00,206-0824,600,,,105,10,,,
HGW2862754275,2016-04-28T00:00:00,573-0084,1692,,,459,,,,0.012
HGW2864422167,2016-04-28T00:00:00,274-0063,50,,,,,223,0.07,
HGW1145276568,2016-04-28T00:00:00,194-0032,49,,1,,,199,0.085,
HGW1628028254,2016-04-28T00:00:00,245-0016,158,,,,,,,
HGW3819013474,2016-04-28T00:00:00,245-0016,273,,,,,,,
HGW0109674464,2016-04-28T00:00:00,245-0016,1331,,,16,,,,0.003
HGW4266179256,2016-04-28T00:00:00,595-0813,134,,,,,300,0.095,0.008
HGW2675582057,2016-04-28T00:00:00,274-0063,2870,,,2160,,,,
HGW2507102389,2016-04-28T00:00:00,245-0016,201,,,,,,,
HGW0292545493,2016-04-28T00:00:00,194-0032,1597,,,403,,,,
HGW1888757583,2016-04-28T00:00:00,194-0032,138,,,,,,,
HGW3087458710,2016-04-28T00:00:00,573-0084,657,,,,,,,0.008
HGW1163585690,2016-04-28T00:00:00,573-0084,64,,,,,231,0.07,
HGW2360924179,2016-04-28T00:00:00,245-0016,108,,,,,587,0.485,
HGW2979506575,2016-04-28T00:00:00,573-0084,762,,,,,,,0.009
HGW3939678160,2016-04-28T00:00:00,573-0084,74,,,,,199,0.075,
HGW1901037140,2016-04-28T00:00:00,573-0084,3240,,,1097,,,,0.031
HGW2794906293,2016-04-28T00:00:00,194-0032,231,,,,,,,
HGW1255839825,2016-04-28T00:00:00,573-0084,223,,,,,,,
HGW1922304917,2016-04-28T00:00:00,274-0063,211,,,,,,,
HGW0723606708,2016-04-28T00:00:00,194-0032,1207,,,,,,,
HGW4233223550,2016-04-28T00:00:00,573-0084,45,,,,,158,0.07,
HGW3975340233,2016-04-28T00:00:00,194-0032,2537,,,2210,,,,
HGW1770315374,2016-04-28T00:00:00,245-0016,2832,,,1064,,,,0.038
HGW2211161695,2016-04-28T00:00:00,573-0084,194,,,,,,,
HGW3979453947,2016-04-28T00:00:00,274-0063,48,,,,,203,0.03,
HGW3210466135,2016-04-28T00:00:00,573-0084,740,,,,,,,0.007
HGW1150228943,2016-04-28T00:00:00,194-0032,41,,,,,297,0.085,
HGW3896978369,2016-04-28T00:00:00,245-0016,878,,,,,,,
HGW0224584910,2016-04-28T00:00:00,573-0084,48,,,,,275,0.09,0.014
HGW2352450618,2016-04-28T00:00:00,194-0032,1497,,,243,,,,
HGW1382864968,2016-04-28T00:00:00,194-0032,94,,,,,267,0.035,
HGW3299398081,2016-04-28T00:00:00,595-0813,180,,,,,360,0.095,
HGW3556093971,2016-04-28T00:00:00,595-0813,1542,,,221,,,,0.001
HGW1779326846,2016-04-28T00:00:00,595-0813,45,,,,,231,0.075,0.018
HGW0980111669,2016-04-28T00:00:00,245-0016,542,,,,,,0.15,0.092
HGW0548855049,2016-04-28T00:00:00,245-0016,370,,,,,624,0.16,0.018
HGW2019559833,2016-04-28T00:00:00,194-0032,964,,,,,,,
HGW0056767924,2016-04-28T00:00:00,245-0016,5052,,,1738,,,,0.062
HGW3905059517,2016-04-28T00:00:00,274-0063,775,,,,,,,
HGW3107087926,2016-04-28T00:00:00,595-0813,74,,,,,284,0.08,
HGW4090376889,2016-04-28T00:00:00,245-0016,74,,,,,517,0.405,
HGW2896326762,2016-04-28T00:00:00,274-0063,152,,,,,264,0.055,0.083
