hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-05-17T00:00:00,276-0046,170,,,,,,,
HGW1849081661,2016-05-17T00:00:00,261-0013,180,,,,,,,
HGW2592410415,2016-05-17T00:00:00,276-0046,40,,,,,201,0.07,
HGW4192227781,2016-05-17T00:00:00,206-0824,40,,,,,197,0.06,
HGW2440335259,2016-05-17T00:00:00,206-0824,70,,,,,234,0.06,
HGW0022302486,2016-05-17T00:00:00,276-0046,60,,,,,306,0.09,
HGW0119000400,2016-05-17T00:00:00,276-0046,890,,,391,,,0.02,
HGW0527078356,2016-05-17T00:00:00,206-0824,210,,,,,,,
HGW3418795782,2016-05-17T00:00:00,276-0046,210,,,,,,,
HGW4086841355,2016-05-17T00:00:00,261-0013,180,,,,,306,0.14,
HGW2053016894,2016-05-17T00:00:00,261-0013,50,,,,,269,0.07,
HGW2056923843,2016-05-17T00:00:00,276-0046,1990,,,1686,,,,
HGW1567490790,2016-05-17T00:00:00,276-0046,200,,,,,,,
HGW2731818357,2016-05-17T00:00:00,276-0046,120,,,,,,,
HGW0999938138,2016-05-17T00:00:00,261-0013,50,,,,,211,0.07,
HGW1484386037,2016-05-17T00:00:00,261-0013,60,,,,,264,0.08,
HGW2626196856,2016-05-17T00:00:00,276-0046,580,,,,,,,
HGW0341161038,2016-05-17T00:00:00,276-0046,480,,,,,,,
HGW3506558406,2016-05-17T00:00:00,276-0046,1980,,,1491,,,,
HGW3088922230,2016-05-17T00:00:00,206-0824,2490,,,2178,,,,
HGW3316354389,2016-05-17T00:00:00,276-0046,580,,,,,,0.39,
HGW3835466207,2016-05-17T00:00:00,261-0013,110,,,,,236,,
HGW0960788623,2016-05-17T00:00:00,206-0824,60,,,,,267,,
HGW2465318239,2016-05-17T00:00:00,206-0824,380,,,,,697,,
HGW4201723405,2016-05-17T00:00:00,206-0824,260,,,,,,,
HGW2984162470,2016-05-17T00:00:00,206-0824,860,116,,326,8,,,
HGW2862754275,2016-05-17T00:00:00,573-0084,1765,,,,,,,0.012
HGW2864422167,2016-05-17T00:00:00,274-0063,80,,,,,297,0.08,0.012
HGW1145276568,2016-05-17T00:00:00,194-0032,75,,,,,227,0.07,
