hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-10-21T00:00:00,276-0046,150,,,,,,,
HGW1849081661,2016-10-21T00:00:00,261-0013,180,,,,,,,
HGW2592410415,2016-10-21T00:00:00,276-0046,70,,,,,342,0.37,
HGW4192227781,2016-10-21T00:00:00,206-0824,290,,,,,,,
HGW2440335259,2016-10-21T00:00:00,206-0824,120,,,,,442,0.12,
HGW0022302486,2016-10-21T00:00:00,276-0046,570,,,,,,,
HGW0119000400,2016-10-21T00:00:00,276-0046,720,,,665,,265,0.07,
HGW3729565342,2016-10-21T00:00:00,206-0824,70,,,,,241,0.06,
HGW0527078356,2016-10-21T00:00:00,206-0824,110,,,,,102,0.1,
HGW3418795782,2016-10-21T00:00:00,276-0046,50,,,,,155,0.07,
HGW4086841355,2016-10-21T00:00:00,261-0013,450,,,,,,0.01,
HGW2053016894,2016-10-21T00:00:00,261-0013,410,,,,,,,
HGW4262390424,2016-10-21T00:00:00,276-0046,260,,,,,,,
HGW2056923843,2016-10-21T00:00:00,276-0046,1670,,,1016,,,,
HGW1567490790,2016-10-21T00:00:00,276-0046,1510,,,1284,,,,
HGW2731818357,2016-10-21T00:00:00,276-0046,50,,,,,312,0.08,
HGW0999938138,2016-10-21T00:00:00,261-0013,580,,,,,,,
HGW1484386037,2016-10-21T00:00:00,261-0013,210,,,,,,,
HGW2626196856,2016-10-21T00:00:00,276-0046,330,,,,,420,0.1,
HGW2550549887,2016-10-21T00:00:00,261-0013,230,,,,,,0.01,
HGW3813403007,2016-10-21T00:00:00,261-0013,100,,,21,,286,0.08,
HGW0341161038,2016-10-21T00:00:00,276-0046,230,,,,,,,
HGW3506558406,2016-10-21T00:00:00,276-0046,360,,,,,,0.05,
HGW3088922230,2016-10-21T00:00:00,206-0824,2450,,,2160,,,,
HGW0807025331,2016-10-21T00:00:00,261-0013,230,,,,,,,
HGW3316354389,2016-10-21T00:00:00,276-0046,120,,,,,241,0.07,
HGW3835466207,2016-10-21T00:00:00,261-0013,120,,,,,245,,
HGW3938264288,2016-10-21T00:00:00,261-0013,200,,,,,,,
HGW0960788623,2016-10-21T00:00:00,206-0824,350,,,,,,,
HGW2465318239,2016-10-21T00:00:00,206-0824,50,,,,,234,,
HGW4201723405,2016-10-21T00:00:00,206-0824,1140,,,794,,,,
HGW3424705551,2016-10-21T00:00:00,276-0046,130,,,,,,,
HGW0011113187,2016-10-21T00:00:00,261-0013,2310,,,2004,,,,
HGW1724705971,2016-10-21T00:00:00,206-0824,40,,,,,203,0.06,
HGW2700713230,2016-10-21T00:00:00,206-0824,40,,,,,232,0.08,
HGW2862754275,2016-10-21T00:00:00,573-0084,299,,,,,,,
HGW2864422167,2016-10-21T00:00:00,274-0063,328,,,,,,,0.007
HGW1145276568,2016-10-21T00:00:00,194-0032,55,,,,,223,0.07,
HGW1628028254,2016-10-21T00:00:00,245-0016,481,,,,,,,
HGW3819013474,2016-10-21T00:00:00,245-0016,532,,,,203,,0.395,0.156
HGW0109674464,2016-10-21T00:00:00,245-0016,2346,,,794,,,,0.006
HGW4266179256,2016-10-21T00:00:00,595-0813,335,,,,,,,0.008
HGW2507102389,2016-10-21T00:00:00,245-0016,206,,,,,,,
HGW0292545493,2016-10-21T00:00:00,194-0032,1913,,,701,,,,0.01
HGW1888757583,2016-10-21T00:00:00,194-0032,131,,,,,,,
HGW3087458710,2016-10-21T00:00:00,573-0084,301,,,,,,,0.008
HGW1163585690,2016-10-21T00:00:00,573-0084,88,,,,,230,0.07,
HGW2360924179,2016-10-21T00:00:00,245-0016,75,,,,,358,0.1,
HGW2979506575,2016-10-21T00:00:00,573-0084,384,,,,,,,0.052
HGW3939678160,2016-10-21T00:00:00,573-0084,302,,,,,411,0.13,0.017
HGW1901037140,2016-10-21T00:00:00,573-0084,3046,,,1195,,,,0.032
HGW2794906293,2016-10-21T00:00:00,194-0032,2655,,,1324,,,,
HGW1255839825,2016-10-21T00:00:00,573-0084,49,,,,,188,0.07,
HGW1922304917,2016-10-21T00:00:00,274-0063,1159,,,,,,,
HGW0723606708,2016-10-21T00:00:00,194-0032,663,,,,,,,
HGW4233223550,2016-10-21T00:00:00,573-0084,114,,,,,211,0.075,0.016
HGW3975340233,2016-10-21T00:00:00,194-0032,439,,,,,,,
HGW1770315374,2016-10-21T00:00:00,245-0016,2412,,,1069,,,,0.007
HGW2211161695,2016-10-21T00:00:00,573-0084,241,,,,,,,
HGW3979453947,2016-10-21T00:00:00,274-0063,70,,,,,310,0.045,0.003
HGW3210466135,2016-10-21T00:00:00,573-0084,713,,,,,,,0.003
HGW1150228943,2016-10-21T00:00:00,194-0032,43,,,,,301,0.085,
HGW3896978369,2016-10-21T00:00:00,245-0016,190,,,,49,,,
HGW0224584910,2016-10-21T00:00:00,573-0084,341,,,,,,,
HGW2352450618,2016-10-21T00:00:00,194-0032,922,,,,,,,
HGW1382864968,2016-10-21T00:00:00,194-0032,50,,,,,307,0.04,
HGW3299398081,2016-10-21T00:00:00,595-0813,116,,,,,298,0.08,
HGW3556093971,2016-10-21T00:00:00,595-0813,2367,,,1112,,,,0.003
HGW1779326846,2016-10-21T00:00:00,595-0813,198,,,,,,,0.006
HGW0980111669,2016-10-21T00:00:00,245-0016,148,,,,,340,0.055,
HGW0548855049,2016-10-21T00:00:00,245-0016,53,,,,,211,0.12,0.048
HGW2019559833,2016-10-21T00:00:00,194-0032,2301,,,1116,,,,0.009
HGW3905059517,2016-10-21T00:00:00,274-0063,2357,,,986,,,,0.039
HGW3107087926,2016-10-21T00:00:00,595-0813,192,,,,,,,
HGW4090376889,2016-10-21T00:00:00,245-0016,55,,,,,361,0.095,
HGW2896326762,2016-10-21T00:00:00,274-0063,48,,,,,168,0.04,
HGW3027793024,2016-10-21T00:00:00,245-0016,63,,,,,321,0.1,0.002
HGW1337358987,2016-10-21T00:00:00,274-0063,562,,,,,,,0.006
HGW3766800683,2016-10-21T00:00:00,194-0032,66,,,,,394,0.115,
HGW2238224375,2016-10-21T00:00:00,573-0084,368,,,895,,294,0.095,0.009
HGW2500187106,2016-10-21T00:00:00,595-0813,126,,,,,304,0.09,0.084
HGW2633657355,2016-10-21T00:00:00,573-0084,86,,,,88,359,0.305,0.243
HGW3036983001,2016-10-21T00:00:00,595-0813,63,,,,,490,0.125,
HGW0340690536,2016-10-21T00:00:00,595-0813,68,,,,,227,0.07,
HGW3521173424,2016-10-21T00:00:00,245-0016,55,,,,,232,0.065,
HGW2405676507,2016-10-21T00:00:00,274-0063,129,,,,,183,0.065,
HGW1633016930,2016-10-21T00:00:00,573-0084,51,,,,,216,0.065,
HGW4048014188,2016-10-21T00:00:00,194-0032,70,,,,,308,0.08,
HGW4228193834,2016-10-21T00:00:00,245-0016,223,,,,,,,
HGW3199834989,2016-10-21T00:00:00,245-0016,62,,,,,234,0.07,0.008
HGW0852590661,2016-10-21T00:00:00,595-0813,49,,,,,172,0.07,
HGW3417223008,2016-10-21T00:00:00,194-0032,425,,,,,300,0.085,0.011
HGW0008585550,2016-10-21T00:00:00,573-0084,74,,,,,318,0.335,0.02
HGW3412860148,2016-10-21T00:00:00,194-0032,87,,,,,221,0.15,
HGW0297198766,2016-10-21T00:00:00,595-0813,67,,,,,292,0.08,0.008
HGW1392167190,2016-10-21T00:00:00,573-0084,449,,,,,426,0.115,0.013
HGW0359516503,2016-10-21T00:00:00,194-0032,354,,,,,,0.23,
HGW2950693375,2016-10-21T00:00:00,573-0084,1028,,,,,,,
HGW1540053189,2016-10-21T01:00:00,276-0046,140,,,,,,,
HGW1849081661,2016-10-21T01:00:00,261-0013,170,,,,,,,
HGW2592410415,2016-10-21T01:00:00,276-0046,60,,,,,297,0.41,
HGW4192227781,2016-10-21T01:00:00,206-0824,270,,,,,,,
HGW2440335259,2016-10-21T01:00:00,206-0824,50,,,,,205,0.07,
HGW0022302486,2016-10-21T01:00:00,276-0046,240,,,,,,,
HGW0119000400,2016-10-21T01:00:00,276-0046,180,,,,,257,0.07,
HGW3729565342,2016-10-21T01:00:00,206-0824,70,,,,,241,0.06,
HGW0527078356,2016-10-21T01:00:00,206-0824,230,,,,,,0.25,
HGW3418795782,2016-10-21T01:00:00,276-0046,40,,,,,140,0.06,
HGW4086841355,2016-10-21T01:00:00,261-0013,430,,,,,,0.02,
HGW2053016894,2016-10-21T01:00:00,261-0013,870,,,,,,0.05,
