hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-09-26T00:00:00,276-0046,170,,,,,,,
HGW1849081661,2016-09-26T00:00:00,261-0013,180,,,,,,,
HGW2592410415,2016-09-26T00:00:00,276-0046,120,,,,,230,0.07,
HGW4192227781,2016-09-26T00:00:00,206-0824,70,,,,,223,0.07,
HGW2440335259,2016-09-26T00:00:00,206-0824,60,,,,,279,0.08,
HGW0022302486,2016-09-26T00:00:00,276-0046,50,,,,,371,0.1,
HGW0119000400,2016-09-26T00:00:00,276-0046,890,,,821,,403,0.12,
HGW3729565342,2016-09-26T00:00:00,206-0824,840,,,,,,,
HGW0527078356,2016-09-26T00:00:00,206-0824,270,,,,,,,
HGW3418795782,2016-09-26T00:00:00,276-0046,100,,,,,310,0.08,
HGW4086841355,2016-09-26T00:00:00,261-0013,210,,,,,,,
HGW2053016894,2016-09-26T00:00:00,261-0013,180,,,,,328,0.08,
HGW4262390424,2016-09-26T00:00:00,276-0046,480,,,,,,0.48,
HGW2056923843,2016-09-26T00:00:00,276-0046,2760,,,2220,,,,
HGW1567490790,2016-09-26T00:00:00,276-0046,2220,,,1937,,,,
HGW2731818357,2016-09-26T00:00:00,276-0046,270,,,,,517,0.13,
HGW0999938138,2016-09-26T00:00:00,261-0013,320,,,,,,,
HGW1484386037,2016-09-26T00:00:00,261-0013,270,,,,,,,
HGW2626196856,2016-09-26T00:00:00,276-0046,710,,,,,,,
HGW2550549887,2016-09-26T00:00:00,261-0013,130,,,,,,,
HGW3813403007,2016-09-26T00:00:00,261-0013,740,,,,134,,0.34,
HGW0341161038,2016-09-26T00:00:00,276-0046,110,,,,,239,0.08,
HGW3506558406,2016-09-26T00:00:00,276-0046,240,,,,,49,0.07,
HGW3088922230,2016-09-26T00:00:00,206-0824,2560,,,2164,,,,
HGW0807025331,2016-09-26T00:00:00,261-0013,220,,,,,,,
HGW3316354389,2016-09-26T00:00:00,276-0046,150,,,,,413,0.12,
HGW3835466207,2016-09-26T00:00:00,261-0013,120,,,,,346,,
HGW3938264288,2016-09-26T00:00:00,261-0013,200,,,,,,,
HGW0960788623,2016-09-26T00:00:00,206-0824,820,,,,,,,
HGW2465318239,2016-09-26T00:00:00,206-0824,600,,,,,,,
HGW4201723405,2016-09-26T00:00:00,206-0824,550,,,350,,,,
HGW3424705551,2016-09-26T00:00:00,276-0046,,,,,,,,
HGW0011113187,2016-09-26T00:00:00,261-0013,2270,,,2033,,,,
