hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-04-22T00:00:00,276-0046,160,,,,,,,
HGW1849081661,2016-04-22T00:00:00,261-0013,200,,,,,,,
HGW2592410415,2016-04-22T00:00:00,276-0046,430,,,,,,0.34,
HGW4192227781,2016-04-22T00:00:00,206-0824,50,,,,,201,0.07,
HGW2440335259,2016-04-22T00:00:00,206-0824,60,,,,,307,0.08,
HGW0022302486,2016-04-22T00:00:00,276-0046,1060,,,970,,680,0.17,
HGW0119000400,2016-04-22T00:00:00,276-0046,850,,,,,,0.09,
HGW0527078356,2016-04-22T00:00:00,206-0824,250,,,,,,,
HGW3418795782,2016-04-22T00:00:00,276-0046,40,,,,,157,0.07,
HGW4086841355,2016-04-22T00:00:00,261-0013,270,,,,,213,0.08,
HGW2053016894,2016-04-22T00:00:00,261-0013,50,,,,,250,0.07,
HGW2056923843,2016-04-22T00:00:00,276-0046,2760,,,2052,,,,
HGW1567490790,2016-04-22T00:00:00,276-0046,1550,,,1266,,,,
HGW0999938138,2016-04-22T00:00:00,261-0013,450,,,,,391,0.11,
HGW1484386037,2016-04-22T00:00:00,261-0013,270,,,,,,,
HGW2626196856,2016-04-22T00:00:00,276-0046,410,,,,,455,0.27,
HGW0341161038,2016-04-22T00:00:00,276-0046,510,,,,,,,
HGW3506558406,2016-04-22T00:00:00,276-0046,650,,,381,,7,0.08,
HGW3088922230,2016-04-22T00:00:00,206-0824,2530,,,2183,,,,
HGW3316354389,2016-04-22T00:00:00,276-0046,260,,,,,390,0.17,
HGW3835466207,2016-04-22T00:00:00,261-0013,100,,,,,241,,
HGW0960788623,2016-04-22T00:00:00,206-0824,120,,,,,365,,
HGW2465318239,2016-04-22T00:00:00,206-0824,50,,,,,210,,
HGW4201723405,2016-04-22T00:00:00,206-0824,210,,,,,,,
HGW2984162470,2016-04-22T00:00:00,206-0824,530,,,98,10,,,
HGW2862754275,2016-04-22T00:00:00,573-0084,263,,,,,,,
HGW2864422167,2016-04-22T00:00:00,274-0063,59,,,,,341,0.1,0.015
HGW1145276568,2016-04-22T00:00:00,194-0032,53,,,,,198,0.065,
HGW1628028254,2016-04-22T00:00:00,245-0016,1363,,,205,,,,
HGW3819013474,2016-04-22T00:00:00,245-0016,52,,,,,187,0.07,
HGW0109674464,2016-04-22T00:00:00,245-0016,1925,,,437,,,,0.003
HGW4266179256,2016-04-22T00:00:00,595-0813,88,,,,,229,0.075,
HGW2675582057,2016-04-22T00:00:00,274-0063,3094,,,2160,,,,
HGW2507102389,2016-04-22T00:00:00,245-0016,297,,,,,,,
HGW0292545493,2016-04-22T00:00:00,194-0032,2372,,,1190,,,,
HGW1888757583,2016-04-22T00:00:00,194-0032,139,,,,,,,
HGW3087458710,2016-04-22T00:00:00,573-0084,191,,,,,469,0.12,0.001
HGW1163585690,2016-04-22T00:00:00,573-0084,348,,,,,,,
HGW2360924179,2016-04-22T00:00:00,245-0016,147,,,,,359,0.1,
HGW2979506575,2016-04-22T00:00:00,573-0084,977,,,,,,,
HGW3939678160,2016-04-22T00:00:00,573-0084,75,,,,,185,0.065,
HGW1901037140,2016-04-22T00:00:00,573-0084,3347,,,1141,,,,0.035
HGW2794906293,2016-04-22T00:00:00,194-0032,1251,,,13,,,,
HGW1255839825,2016-04-22T00:00:00,573-0084,56,,,,,187,0.075,
HGW1922304917,2016-04-22T00:00:00,274-0063,1283,,,65,,,,0.064
HGW0723606708,2016-04-22T00:00:00,194-0032,530,,,,,,,
HGW4233223550,2016-04-22T00:00:00,573-0084,52,,,,,319,0.09,0.009
HGW3975340233,2016-04-22T00:00:00,194-0032,2609,,,1957,,,,
HGW1770315374,2016-04-22T00:00:00,245-0016,2841,,,1114,,,,
HGW2211161695,2016-04-22T00:00:00,573-0084,185,,,,,,,
HGW3979453947,2016-04-22T00:00:00,274-0063,49,,,,,197,0.035,
HGW3210466135,2016-04-22T00:00:00,573-0084,759,,,,,,,0.06
HGW1150228943,2016-04-22T00:00:00,194-0032,40,,,,,362,0.1,0.007
HGW3896978369,2016-04-22T00:00:00,245-0016,2156,,,1028,,,,
HGW0224584910,2016-04-22T00:00:00,573-0084,297,,,,,,,
HGW2352450618,2016-04-22T00:00:00,194-0032,2310,,,1079,,,,
HGW1382864968,2016-04-22T00:00:00,194-0032,102,,,,,314,0.045,0.013
HGW3299398081,2016-04-22T00:00:00,595-0813,49,,,,,373,0.105,0.008
HGW3556093971,2016-04-22T00:00:00,595-0813,1992,,,784,,,,
HGW1779326846,2016-04-22T00:00:00,595-0813,48,,,,,137,0.07,
HGW0980111669,2016-04-22T00:00:00,245-0016,2132,,,952,,669,0.095,0.023
HGW0548855049,2016-04-22T00:00:00,245-0016,217,,,,,,,0.007
HGW2019559833,2016-04-22T00:00:00,194-0032,1893,,,,,,,0.023
HGW0056767924,2016-04-22T00:00:00,245-0016,2745,,,683,,,,
HGW3905059517,2016-04-22T00:00:00,274-0063,1383,,,182,,,,0.006
