hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-10-06T00:00:00,276-0046,180,,,,,,,
HGW1849081661,2016-10-06T00:00:00,261-0013,170,,,,,,,
HGW2592410415,2016-10-06T00:00:00,276-0046,420,,,,,,0.27,
HGW4192227781,2016-10-06T00:00:00,206-0824,290,,,,,,,
HGW2440335259,2016-10-06T00:00:00,206-0824,80,,,,,244,0.08,
HGW0022302486,2016-10-06T00:00:00,276-0046,450,,,,,310,0.09,
HGW0119000400,2016-10-06T00:00:00,276-0046,640,,,506,,241,0.07,
HGW3729565342,2016-10-06T00:00:00,206-0824,120,,,,,409,0.1,
HGW0527078356,2016-10-06T00:00:00,206-0824,250,,,,,6,0.01,
HGW3418795782,2016-10-06T00:00:00,276-0046,50,,,,,159,0.08,
HGW4086841355,2016-10-06T00:00:00,261-0013,230,,,,,203,0.07,
HGW2053016894,2016-10-06T00:00:00,261-0013,220,,,,,501,0.12,
HGW4262390424,2016-10-06T00:00:00,276-0046,230,,,,,,,
HGW2056923843,2016-10-06T00:00:00,276-0046,2670,,,2220,,,,
HGW1567490790,2016-10-06T00:00:00,276-0046,2300,,,1715,,,,
HGW2731818357,2016-10-06T00:00:00,276-0046,80,,,,,215,0.07,
HGW0999938138,2016-10-06T00:00:00,261-0013,430,,,,,,,
HGW1484386037,2016-10-06T00:00:00,261-0013,40,,,,,193,0.06,
HGW2626196856,2016-10-06T00:00:00,276-0046,210,,,,,269,0.08,
HGW2550549887,2016-10-06T00:00:00,261-0013,130,,,,,,,
HGW3813403007,2016-10-06T00:00:00,261-0013,180,,,9,,539,0.48,
HGW0341161038,2016-10-06T00:00:00,276-0046,60,,,,,163,0.06,
HGW3506558406,2016-10-06T00:00:00,276-0046,290,,,,,,,
HGW3088922230,2016-10-06T00:00:00,206-0824,2540,,,2165,,,,
HGW0807025331,2016-10-06T00:00:00,261-0013,220,,,,,,,
HGW3316354389,2016-10-06T00:00:00,276-0046,120,,,,,505,0.13,
HGW3835466207,2016-10-06T00:00:00,261-0013,360,,,,,,,
HGW3938264288,2016-10-06T00:00:00,261-0013,200,,,3,,,,
HGW0960788623,2016-10-06T00:00:00,206-0824,630,,,,,,,
HGW2465318239,2016-10-06T00:00:00,206-0824,50,,,,,200,,
HGW4201723405,2016-10-06T00:00:00,206-0824,1210,,,889,,,,
HGW3424705551,2016-10-06T00:00:00,276-0046,130,,,,,,,
HGW0011113187,2016-10-06T00:00:00,261-0013,2500,,,2159,,,,
HGW1724705971,2016-10-06T00:00:00,206-0824,30,,,,,192,0.06,
HGW2700713230,2016-10-06T00:00:00,206-0824,110,,,,,144,0.07,
HGW2862754275,2016-10-06T00:00:00,573-0084,1273,,,,,,,
HGW2864422167,2016-10-06T00:00:00,274-0063,709,,,,,,,0.008
HGW1145276568,2016-10-06T00:00:00,194-0032,45,,,,,189,0.085,0.001
HGW1628028254,2016-10-06T00:00:00,245-0016,860,,,,,,,
HGW3819013474,2016-10-06T00:00:00,245-0016,304,,,,,,,
HGW0109674464,2016-10-06T00:00:00,245-0016,1844,,,664,,,,
HGW4266179256,2016-10-06T00:00:00,595-0813,405,,,,,,,
HGW2507102389,2016-10-06T00:00:00,245-0016,224,,,,,,,
HGW0292545493,2016-10-06T00:00:00,194-0032,2202,,,1008,,,,
HGW1888757583,2016-10-06T00:00:00,194-0032,135,,,,,,,
HGW3087458710,2016-10-06T00:00:00,573-0084,337,,,,,,,0.009
HGW1163585690,2016-10-06T00:00:00,573-0084,42,,,,,191,0.065,
HGW2360924179,2016-10-06T00:00:00,245-0016,710,,,,,,0.245,0.002
HGW2979506575,2016-10-06T00:00:00,573-0084,292,,,,,,,0.012
HGW3939678160,2016-10-06T00:00:00,573-0084,303,,,,,378,0.12,0.015
HGW1901037140,2016-10-06T00:00:00,573-0084,2658,,,1094,,,,0.006
HGW2794906293,2016-10-06T00:00:00,194-0032,3574,,,1057,,,,
HGW1255839825,2016-10-06T00:00:00,573-0084,281,,,,,,,
HGW1922304917,2016-10-06T00:00:00,274-0063,398,,,,,,,0.007
HGW0723606708,2016-10-06T00:00:00,194-0032,1291,,,28,,,,
HGW4233223550,2016-10-06T00:00:00,573-0084,255,,,,,,,
HGW3975340233,2016-10-06T00:00:00,194-0032,2327,,,1087,,,,
HGW1770315374,2016-10-06T00:00:00,245-0016,2833,,,1172,,,,0.006
HGW2211161695,2016-10-06T00:00:00,573-0084,44,,,,,68,0.165,
HGW3979453947,2016-10-06T00:00:00,274-0063,51,,,,,225,0.03,
HGW3210466135,2016-10-06T00:00:00,573-0084,2599,,,1699,,,,0.008
HGW1150228943,2016-10-06T00:00:00,194-0032,43,,,,,293,0.085,
HGW3896978369,2016-10-06T00:00:00,245-0016,227,,,,,,,
HGW0224584910,2016-10-06T00:00:00,573-0084,160,,,,,194,0.08,0.014
HGW2352450618,2016-10-06T00:00:00,194-0032,922,,,,,,,
HGW1382864968,2016-10-06T00:00:00,194-0032,389,,,,,,,
HGW3299398081,2016-10-06T00:00:00,595-0813,405,,,,,364,0.095,
HGW3556093971,2016-10-06T00:00:00,595-0813,2245,,,1018,,,,
HGW1779326846,2016-10-06T00:00:00,595-0813,307,,,,,,,0.009
HGW0980111669,2016-10-06T00:00:00,245-0016,365,,,,,398,0.06,0.069
HGW0548855049,2016-10-06T00:00:00,245-0016,46,,,,,177,0.065,
HGW2019559833,2016-10-06T00:00:00,194-0032,906,,,,,,,
HGW3905059517,2016-10-06T00:00:00,274-0063,2994,,,1093,,,,0.009
HGW3107087926,2016-10-06T00:00:00,595-0813,226,,,,,,,
HGW4090376889,2016-10-06T00:00:00,245-0016,101,,,,,558,0.37,
HGW2896326762,2016-10-06T00:00:00,274-0063,176,,,,,290,0.055,0.02
HGW3027793024,2016-10-06T00:00:00,245-0016,56,,,,,171,0.07,0.005
HGW1337358987,2016-10-06T00:00:00,274-0063,289,,,,,,,
HGW3766800683,2016-10-06T00:00:00,194-0032,60,,,,,337,0.095,
HGW2238224375,2016-10-06T00:00:00,573-0084,442,,,916,,290,0.085,0.009
HGW2500187106,2016-10-06T00:00:00,595-0813,93,,,,,547,0.15,
HGW2633657355,2016-10-06T00:00:00,573-0084,86,,,,,343,0.095,
HGW3036983001,2016-10-06T00:00:00,595-0813,521,,,,,,,
HGW0340690536,2016-10-06T00:00:00,595-0813,137,,,,,261,0.075,0.005
HGW3521173424,2016-10-06T00:00:00,245-0016,243,,,,,356,0.095,
HGW2405676507,2016-10-06T00:00:00,274-0063,48,,,,,195,0.095,
HGW1633016930,2016-10-06T00:00:00,573-0084,45,,,,,212,0.085,
HGW4048014188,2016-10-06T00:00:00,194-0032,77,,,,,171,0.07,
HGW4228193834,2016-10-06T00:00:00,245-0016,702,,,,,,,
HGW3199834989,2016-10-06T00:00:00,245-0016,90,,,,,270,0.08,0.053
HGW0852590661,2016-10-06T00:00:00,595-0813,94,,,,,180,0.08,0.004
HGW3417223008,2016-10-06T00:00:00,194-0032,316,,,,,282,0.09,0.009
HGW0008585550,2016-10-06T00:00:00,573-0084,161,,,,,359,0.36,0.022
HGW3412860148,2016-10-06T00:00:00,194-0032,511,,,,,,0.135,
HGW0297198766,2016-10-06T00:00:00,595-0813,237,,,,,481,0.14,0.002
HGW1392167190,2016-10-06T00:00:00,573-0084,339,,,,,378,0.115,0.012
HGW0359516503,2016-10-06T00:00:00,194-0032,84,,,,,459,0.305,0.044
HGW2950693375,2016-10-06T00:00:00,573-0084,1115,,,,,,,
HGW1540053189,2016-10-06T01:00:00,276-0046,170,,,,,,,
HGW1849081661,2016-10-06T01:00:00,261-0013,170,,,,,,,
HGW2592410415,2016-10-06T01:00:00,276-0046,370,,,,,,0.26,
HGW4192227781,2016-10-06T01:00:00,206-0824,280,,,,,,,
HGW2440335259,2016-10-06T01:00:00,206-0824,50,,,,,222,0.07,
HGW0022302486,2016-10-06T01:00:00,276-0046,120,,,,,190,0.08,
HGW0119000400,2016-10-06T01:00:00,276-0046,180,,,,,240,0.06,
HGW3729565342,2016-10-06T01:00:00,206-0824,110,,,,,292,0.07,
HGW0527078356,2016-10-06T01:00:00,206-0824,350,,,,,,0.29,
HGW3418795782,2016-10-06T01:00:00,276-0046,40,,,,,147,0.07,
HGW4086841355,2016-10-06T01:00:00,261-0013,210,,,,,197,0.07,
HGW2053016894,2016-10-06T01:00:00,261-0013,600,,,,,481,0.14,
HGW4262390424,2016-10-06T01:00:00,276-0046,240,,,,,,,
HGW2056923843,2016-10-06T01:00:00,276-0046,400,,,138,,,,
HGW1567490790,2016-10-06T01:00:00,276-0046,210,,,,,,,
