hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-06-02T00:00:00,276-0046,160,,,,,,,
HGW1849081661,2016-06-02T00:00:00,261-0013,190,,,,,,,
HGW2592410415,2016-06-02T00:00:00,276-0046,240,,,,,,,
HGW4192227781,2016-06-02T00:00:00,206-0824,240,,,,,,,
HGW2440335259,2016-06-02T00:00:00,206-0824,60,,,,,248,0.08,
HGW0022302486,2016-06-02T00:00:00,276-0046,70,,,,,266,0.08,
HGW0119000400,2016-06-02T00:00:00,276-0046,3120,,,313,,683,0.16,
HGW0527078356,2016-06-02T00:00:00,206-0824,50,,,,,246,0.17,
HGW3418795782,2016-06-02T00:00:00,276-0046,50,,,,,131,0.07,
HGW4086841355,2016-06-02T00:00:00,261-0013,280,,,,,242,0.17,
HGW2053016894,2016-06-02T00:00:00,261-0013,60,,,,,314,0.08,
HGW4262390424,2016-06-02T00:00:00,276-0046,120,,,,,,,
HGW2056923843,2016-06-02T00:00:00,276-0046,590,,,,,,,
HGW1567490790,2016-06-02T00:00:00,276-0046,170,,,,,,,
HGW2731818357,2016-06-02T00:00:00,276-0046,50,,,,,200,0.07,
HGW0999938138,2016-06-02T00:00:00,261-0013,750,,,,,,0.04,
HGW1484386037,2016-06-02T00:00:00,261-0013,210,,,,,,,
HGW2626196856,2016-06-02T00:00:00,276-0046,190,,,,,320,0.09,
HGW3813403007,2016-06-02T00:00:00,261-0013,110,,,,,,,
HGW0341161038,2016-06-02T00:00:00,276-0046,620,,,,,,,
HGW3506558406,2016-06-02T00:00:00,276-0046,490,,,,,,,
HGW3088922230,2016-06-02T00:00:00,206-0824,2340,,,2084,,,,
HGW0807025331,2016-06-02T00:00:00,261-0013,130,,,,,,,
HGW3316354389,2016-06-02T00:00:00,276-0046,60,,,,,264,0.07,
HGW3835466207,2016-06-02T00:00:00,261-0013,110,,,,,225,,
HGW3938264288,2016-06-02T00:00:00,261-0013,120,,,,,,,
HGW0960788623,2016-06-02T00:00:00,206-0824,60,,,,,304,,
HGW2465318239,2016-06-02T00:00:00,206-0824,50,,,,,414,,
HGW4201723405,2016-06-02T00:00:00,206-0824,190,,,,,,,
HGW2984162470,2016-06-02T00:00:00,206-0824,690,,,198,8,,,
HGW2862754275,2016-06-02T00:00:00,573-0084,325,,,,,,,
