hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-06-20T00:00:00,276-0046,170,,,,,,,
HGW1849081661,2016-06-20T00:00:00,261-0013,180,,,,,,,
HGW2592410415,2016-06-20T00:00:00,276-0046,260,,,,,,,
HGW4192227781,2016-06-20T00:00:00,206-0824,320,,,,,,,
HGW2440335259,2016-06-20T00:00:00,206-0824,300,,,,,,,
HGW0022302486,2016-06-20T00:00:00,276-0046,90,,,,,257,0.07,
HGW0119000400,2016-06-20T00:00:00,276-0046,1430,,,584,,,,
HGW3729565342,2016-06-20T00:00:00,206-0824,120,,,,,,,
HGW0527078356,2016-06-20T00:00:00,206-0824,180,,,,,,,
HGW3418795782,2016-06-20T00:00:00,276-0046,50,,,,,193,0.06,
HGW4086841355,2016-06-20T00:00:00,261-0013,480,,,,,,0.02,
HGW2053016894,2016-06-20T00:00:00,261-0013,140,,,,,331,0.09,
HGW4262390424,2016-06-20T00:00:00,276-0046,110,,,,,,,
HGW2056923843,2016-06-20T00:00:00,276-0046,2340,,,2020,,,,
HGW1567490790,2016-06-20T00:00:00,276-0046,360,,,,,,,
HGW2731818357,2016-06-20T00:00:00,276-0046,150,,,,,237,0.07,
HGW0999938138,2016-06-20T00:00:00,261-0013,80,,,,,215,0.07,
HGW1484386037,2016-06-20T00:00:00,261-0013,90,,,,,199,0.06,
HGW2626196856,2016-06-20T00:00:00,276-0046,500,,,,,,,
HGW3813403007,2016-06-20T00:00:00,261-0013,110,,,,,,,
HGW0341161038,2016-06-20T00:00:00,276-0046,460,,,,,,,
HGW3506558406,2016-06-20T00:00:00,276-0046,280,,,,,320,0.1,
HGW3088922230,2016-06-20T00:00:00,206-0824,2950,,,2120,,,,
HGW0807025331,2016-06-20T00:00:00,261-0013,,,,,,,,
HGW3316354389,2016-06-20T00:00:00,276-0046,70,,,,,341,0.09,
HGW3835466207,2016-06-20T00:00:00,261-0013,370,,,,,314,,
HGW3938264288,2016-06-20T00:00:00,261-0013,130,,,,,,,
