hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2017-02-03T00:00:00,276-0046,220,,,,,,,
HGW1849081661,2017-02-03T00:00:00,261-0013,230,,,,,,,
HGW2592410415,2017-02-03T00:00:00,276-0046,170,,,,,316,0.09,
HGW4192227781,2017-02-03T00:00:00,206-0824,270,,,,,414,0.12,
HGW2440335259,2017-02-03T00:00:00,206-0824,70,,,,,235,0.07,
HGW0022302486,2017-02-03T00:00:00,276-0046,3180,,,2160,,641,0.15,
HGW0119000400,2017-02-03T00:00:00,276-0046,2990,,,2115,,373,0.1,
HGW3729565342,2017-02-03T00:00:00,206-0824,980,,,,,430,0.1,
HGW0527078356,2017-02-03T00:00:00,206-0824,1940,,,2118,,476,0.11,
HGW3418795782,2017-02-03T00:00:00,276-0046,40,,,,,192,0.07,
HGW4086841355,2017-02-03T00:00:00,261-0013,380,,,,,466,0.11,
HGW2053016894,2017-02-03T00:00:00,261-0013,540,,,,,305,0.08,
HGW2674981515,2017-02-03T00:00:00,276-0046,300,,,,,,,
HGW4262390424,2017-02-03T00:00:00,276-0046,740,,,,,579,0.22,
HGW2056923843,2017-02-03T00:00:00,276-0046,4410,,,2220,,,,
HGW1567490790,2017-02-03T00:00:00,276-0046,2690,,,2124,,,,
HGW2731818357,2017-02-03T00:00:00,276-0046,1650,,,,,,0.43,
HGW0999938138,2017-02-03T00:00:00,261-0013,690,,,,,559,0.13,
HGW1484386037,2017-02-03T00:00:00,261-0013,50,,,,,205,0.07,
HGW2626196856,2017-02-03T00:00:00,276-0046,70,,,,,261,0.07,
HGW2550549887,2017-02-03T00:00:00,261-0013,170,,,,,102,0.08,
HGW3813403007,2017-02-03T00:00:00,261-0013,230,,,,80,553,0.13,
HGW0341161038,2017-02-03T00:00:00,276-0046,50,,,,,305,0.09,
HGW3506558406,2017-02-03T00:00:00,276-0046,200,,,,,137,0.08,
HGW3088922230,2017-02-03T00:00:00,206-0824,2480,,,2160,,,,
HGW0807025331,2017-02-03T00:00:00,261-0013,50,,,,,193,0.06,
HGW3176292276,2017-02-03T00:00:00,276-0046,150,,,,,,,
HGW3316354389,2017-02-03T00:00:00,276-0046,250,,,,,354,0.09,
HGW0549372333,2017-02-03T00:00:00,276-0046,,,,,,,,
HGW3835466207,2017-02-03T00:00:00,261-0013,120,,,,,275,,
HGW3938264288,2017-02-03T00:00:00,261-0013,1740,,,1498,,,,
HGW0960788623,2017-02-03T00:00:00,206-0824,250,,,,,351,,
HGW2465318239,2017-02-03T00:00:00,206-0824,60,,,,,272,,
HGW4201723405,2017-02-03T00:00:00,206-0824,2040,,,,,,,
HGW3464437875,2017-02-03T00:00:00,276-0046,320,,,,,320,,
HGW3424705551,2017-02-03T00:00:00,276-0046,310,,,,,,,
HGW3475679756,2017-02-03T00:00:00,261-0013,70,,,,,406,0.1,
HGW1883670650,2017-02-03T00:00:00,261-0013,80,,,,,,,
HGW0011113187,2017-02-03T00:00:00,261-0013,4750,,,2124,,,,
HGW1724705971,2017-02-03T00:00:00,206-0824,600,,,,,,0.21,
HGW2942607227,2017-02-03T00:00:00,261-0013,420,,,,,587,,
HGW0628187266,2017-02-03T00:00:00,206-0824,1210,,,877,,,,
HGW2700713230,2017-02-03T00:00:00,206-0824,50,,,,,230,0.07,
HGW3261148883,2017-02-03T00:00:00,261-0013,1750,,,1497,,262,0.09,
HGW1448815520,2017-02-03T00:00:00,261-0013,1020,,,1502,,362,,
HGW3657144636,2017-02-03T00:00:00,276-0046,1730,,,1495,,176,0.06,
HGW0418472336,2017-02-03T00:00:00,261-0013,1730,,,1495,,,,
HGW2862754275,2017-02-03T00:00:00,573-0084,3566,,,2160,,,,
HGW2864422167,2017-02-03T00:00:00,274-0063,154,,,,,416,0.105,0.008
HGW1145276568,2017-02-03T00:00:00,194-0032,264,,,,,,,
HGW1628028254,2017-02-03T00:00:00,245-0016,2998,,,1152,,,,
HGW3819013474,2017-02-03T00:00:00,245-0016,63,,,,,269,0.115,0.012
HGW0109674464,2017-02-03T00:00:00,245-0016,2838,,,1240,,,,0.013
HGW4266179256,2017-02-03T00:00:00,595-0813,602,,,,,419,0.12,0.004
HGW2507102389,2017-02-03T00:00:00,245-0016,2824,,,1487,,,,
HGW0292545493,2017-02-03T00:00:00,194-0032,4067,,,2220,,,,
HGW1888757583,2017-02-03T00:00:00,194-0032,173,,,,,,,
