hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-05-28T00:00:00,276-0046,150,,,,,,,
HGW1849081661,2016-05-28T00:00:00,261-0013,180,,,,,,,
HGW2592410415,2016-05-28T00:00:00,276-0046,80,,,,,250,0.07,
HGW4192227781,2016-05-28T00:00:00,206-0824,40,,,,,198,0.06,
HGW2440335259,2016-05-28T00:00:00,206-0824,60,,,,,273,0.09,
HGW0022302486,2016-05-28T00:00:00,276-0046,300,,,,,,,
HGW0119000400,2016-05-28T00:00:00,276-0046,640,,,307,,393,0.1,
HGW0527078356,2016-05-28T00:00:00,206-0824,310,,,,,,,
HGW3418795782,2016-05-28T00:00:00,276-0046,240,,,,,,0.01,
HGW4086841355,2016-05-28T00:00:00,261-0013,110,,,,,288,0.09,
HGW2053016894,2016-05-28T00:00:00,261-0013,220,,,,,493,0.13,
HGW4262390424,2016-05-28T00:00:00,276-0046,120,,,,,,,
HGW2056923843,2016-05-28T00:00:00,276-0046,320,,,,,,,
HGW1567490790,2016-05-28T00:00:00,276-0046,330,,,,,,,
HGW2731818357,2016-05-28T00:00:00,276-0046,250,,,,,,,
HGW0999938138,2016-05-28T00:00:00,261-0013,100,,,,,244,0.07,
HGW1484386037,2016-05-28T00:00:00,261-0013,70,,,,,292,0.08,
HGW2626196856,2016-05-28T00:00:00,276-0046,750,,,,,,,
HGW3813403007,2016-05-28T00:00:00,261-0013,110,,,,,,,
HGW0341161038,2016-05-28T00:00:00,276-0046,50,,,,,256,0.07,
HGW3506558406,2016-05-28T00:00:00,276-0046,270,,,,,,0.01,
HGW3088922230,2016-05-28T00:00:00,206-0824,2160,,,1861,,,,
HGW0807025331,2016-05-28T00:00:00,261-0013,,,,,,,,
HGW3316354389,2016-05-28T00:00:00,276-0046,400,,,,,,0.02,
HGW3835466207,2016-05-28T00:00:00,261-0013,750,,,,,,,
HGW3938264288,2016-05-28T00:00:00,261-0013,120,,,,,,,
HGW0960788623,2016-05-28T00:00:00,206-0824,50,,,,,334,,
HGW2465318239,2016-05-28T00:00:00,206-0824,80,,,,,398,,
HGW4201723405,2016-05-28T00:00:00,206-0824,200,,,,,,,
HGW2984162470,2016-05-28T00:00:00,206-0824,729,,,227,11,,,
HGW2862754275,2016-05-28T00:00:00,573-0084,459,,,,,,,0.099
HGW2864422167,2016-05-28T00:00:00,274-0063,313,,,,18,366,0.095,0.016
HGW1145276568,2016-05-28T00:00:00,194-0032,48,,,,,194,0.065,
HGW1628028254,2016-05-28T00:00:00,245-0016,359,,,,,,,0.02
HGW3819013474,2016-05-28T00:00:00,245-0016,155,,,,,276,0.075,0.014
HGW0109674464,2016-05-28T00:00:00,245-0016,847,,,,,,,0.019
HGW4266179256,2016-05-28T00:00:00,595-0813,462,,,,7,,0.115,0.063
HGW2675582057,2016-05-28T00:00:00,274-0063,2788,,,1954,,,,
HGW2507102389,2016-05-28T00:00:00,245-0016,205,,,,,,,
HGW0292545493,2016-05-28T00:00:00,194-0032,536,,,,,,,
HGW1888757583,2016-05-28T00:00:00,194-0032,136,,,,,,,
HGW3087458710,2016-05-28T00:00:00,573-0084,41,,,,,239,0.17,
HGW2360924179,2016-05-28T00:00:00,245-0016,247,,,,,302,0.085,
HGW2979506575,2016-05-28T00:00:00,573-0084,199,,,,,,,0.011
HGW3939678160,2016-05-28T00:00:00,573-0084,107,,,,,231,0.07,
HGW1901037140,2016-05-28T00:00:00,573-0084,1006,,,,,,,0.027
HGW2794906293,2016-05-28T00:00:00,194-0032,602,,,,,,,
HGW1255839825,2016-05-28T00:00:00,573-0084,53,,,,,231,0.075,
HGW1922304917,2016-05-28T00:00:00,274-0063,243,,,,,,,
HGW0723606708,2016-05-28T00:00:00,194-0032,1534,,,194,,,,0.009
HGW4233223550,2016-05-28T00:00:00,573-0084,50,,,,,246,0.07,0.007
HGW3975340233,2016-05-28T00:00:00,194-0032,993,,,,,,,0.023
HGW1770315374,2016-05-28T00:00:00,245-0016,3033,,,1096,,,,0.051
HGW2211161695,2016-05-28T00:00:00,573-0084,285,,,,,,,
HGW3979453947,2016-05-28T00:00:00,274-0063,45,,,,,165,0.035,
HGW3210466135,2016-05-28T00:00:00,573-0084,225,,,,,,,0.007
HGW1150228943,2016-05-28T00:00:00,194-0032,70,,,,,304,0.085,
HGW3896978369,2016-05-28T00:00:00,245-0016,198,,,,,,,
HGW0224584910,2016-05-28T00:00:00,573-0084,46,,,,,200,0.07,0.001
HGW2352450618,2016-05-28T00:00:00,194-0032,1791,,,319,,,,0.161
HGW1382864968,2016-05-28T00:00:00,194-0032,85,,,,,282,0.035,0.017
HGW3299398081,2016-05-28T00:00:00,595-0813,51,,,,,252,0.085,0.01
HGW3556093971,2016-05-28T00:00:00,595-0813,1873,,,582,,,,
HGW1779326846,2016-05-28T00:00:00,595-0813,42,,,,,341,0.1,0.009
HGW0980111669,2016-05-28T00:00:00,245-0016,82,,,,,292,0.045,
HGW0548855049,2016-05-28T00:00:00,245-0016,76,,,,,236,0.175,0.143
HGW2019559833,2016-05-28T00:00:00,194-0032,304,,,,,,,
HGW0056767924,2016-05-28T00:00:00,245-0016,855,,,,,,,
HGW3905059517,2016-05-28T00:00:00,274-0063,679,,,,,,,0.048
HGW3107087926,2016-05-28T00:00:00,595-0813,179,,,,,,,
HGW4090376889,2016-05-28T00:00:00,245-0016,56,,,,,261,0.075,
HGW2896326762,2016-05-28T00:00:00,274-0063,61,,,,,309,0.18,
HGW3027793024,2016-05-28T00:00:00,245-0016,120,,,,,434,0.12,0.006
HGW1337358987,2016-05-28T00:00:00,274-0063,208,,,,,,,
HGW3766800683,2016-05-28T00:00:00,194-0032,91,,,,,326,0.1,
HGW2238224375,2016-05-28T00:00:00,573-0084,47,,,881,,136,0.07,
HGW2500187106,2016-05-28T00:00:00,595-0813,91,,,,,331,0.09,
HGW2633657355,2016-05-28T00:00:00,573-0084,78,,,,2,368,0.165,0.012
HGW3036983001,2016-05-28T00:00:00,595-0813,423,,,,,,,
HGW0340690536,2016-05-28T00:00:00,595-0813,54,,,,,227,0.065,
HGW3521173424,2016-05-28T00:00:00,245-0016,431,,,,,332,0.09,
HGW2405676507,2016-05-28T00:00:00,274-0063,45,,,,,180,0.065,0.027
HGW1633016930,2016-05-28T00:00:00,573-0084,242,,,,,427,0.12,0.01
HGW4048014188,2016-05-28T00:00:00,194-0032,83,,,,,211,0.09,0.003
HGW4228193834,2016-05-28T00:00:00,245-0016,558,,,,,,,
HGW3199834989,2016-05-28T00:00:00,245-0016,54,,,,,210,0.065,0.005
HGW0852590661,2016-05-28T00:00:00,595-0813,216,,,,,,,
HGW3417223008,2016-05-28T00:00:00,194-0032,263,,,,,404,0.105,0.007
HGW0008585550,2016-05-28T00:00:00,573-0084,359,,,,,,,0.009
HGW3412860148,2016-05-28T00:00:00,194-0032,187,,,,,355,0.375,
HGW0297198766,2016-05-28T00:00:00,595-0813,62,,,,,241,0.07,0.001
HGW1392167190,2016-05-28T00:00:00,573-0084,472,,,,,328,0.1,0.033
HGW0359516503,2016-05-28T00:00:00,194-0032,68,,,,,234,0.065,0.004
HGW2950693375,2016-05-28T00:00:00,573-0084,76,,,,1012,,,
HGW1540053189,2016-05-28T01:00:00,276-0046,150,,,,,,,
HGW1849081661,2016-05-28T01:00:00,261-0013,170,,,,,,,
HGW2592410415,2016-05-28T01:00:00,276-0046,90,,,,,289,0.08,
HGW4192227781,2016-05-28T01:00:00,206-0824,40,,,,,187,0.07,
HGW2440335259,2016-05-28T01:00:00,206-0824,60,,,,,233,0.07,
HGW0022302486,2016-05-28T01:00:00,276-0046,280,,,,,,,
HGW0119000400,2016-05-28T01:00:00,276-0046,140,,,,,296,0.08,
HGW0527078356,2016-05-28T01:00:00,206-0824,240,,,,,,,
HGW3418795782,2016-05-28T01:00:00,276-0046,230,,,,,,,
HGW4086841355,2016-05-28T01:00:00,261-0013,370,,,,,288,0.08,
HGW2053016894,2016-05-28T01:00:00,261-0013,360,,,,,445,0.13,
HGW4262390424,2016-05-28T01:00:00,276-0046,110,,,,,,,
HGW2056923843,2016-05-28T01:00:00,276-0046,280,,,,,,,
HGW1567490790,2016-05-28T01:00:00,276-0046,200,,,,,,,
HGW2731818357,2016-05-28T01:00:00,276-0046,230,,,,,,,
HGW0999938138,2016-05-28T01:00:00,261-0013,70,,,,,226,0.06,
HGW1484386037,2016-05-28T01:00:00,261-0013,50,,,,,306,0.08,
HGW2626196856,2016-05-28T01:00:00,276-0046,390,,,,,,,
HGW3813403007,2016-05-28T01:00:00,261-0013,110,,,,,,,
HGW0341161038,2016-05-28T01:00:00,276-0046,40,,,,,181,0.07,
HGW3506558406,2016-05-28T01:00:00,276-0046,240,,,,,,,
HGW3088922230,2016-05-28T01:00:00,206-0824,590,,,,,,,
HGW0807025331,2016-05-28T01:00:00,261-0013,,,,,,,,
HGW3316354389,2016-05-28T01:00:00,276-0046,370,,,,,,,
HGW3835466207,2016-05-28T01:00:00,261-0013,450,,,,,,,
HGW3938264288,2016-05-28T01:00:00,261-0013,120,,,,,,,
HGW0960788623,2016-05-28T01:00:00,206-0824,50,,,,,240,,
HGW2465318239,2016-05-28T01:00:00,206-0824,50,,,,,204,,
HGW4201723405,2016-05-28T01:00:00,206-0824,200,,,,,,,
HGW2984162470,2016-05-28T01:00:00,206-0824,606,,,117,11,,,
HGW2862754275,2016-05-28T01:00:00,573-0084,786,,,,,,,0.014
HGW2864422167,2016-05-28T01:00:00,274-0063,318,,,,,360,0.095,0.016
HGW1145276568,2016-05-28T01:00:00,194-0032,48,,,,,183,0.07,
HGW1628028254,2016-05-28T01:00:00,245-0016,213,,,,,,,
HGW3819013474,2016-05-28T01:00:00,245-0016,163,,,,,249,0.065,
HGW0109674464,2016-05-28T01:00:00,245-0016,495,,,,,,,
HGW4266179256,2016-05-28T01:00:00,595-0813,389,,,,,,,0.001
HGW2675582057,2016-05-28T01:00:00,274-0063,1223,,,,,,,
HGW2507102389,2016-05-28T01:00:00,245-0016,211,,,,,,,
