hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-09-02T00:00:00,276-0046,170,,,,,,,
HGW1849081661,2016-09-02T00:00:00,261-0013,200,,,,,,,
HGW2592410415,2016-09-02T00:00:00,276-0046,430,,,,,,,
HGW4192227781,2016-09-02T00:00:00,206-0824,50,,,,,230,0.06,
HGW2440335259,2016-09-02T00:00:00,206-0824,220,,,,,308,0.09,
HGW0022302486,2016-09-02T00:00:00,276-0046,70,,,,,277,0.08,
HGW0119000400,2016-09-02T00:00:00,276-0046,2160,,,1469,,,,
HGW3729565342,2016-09-02T00:00:00,206-0824,410,,,,,,,
HGW0527078356,2016-09-02T00:00:00,206-0824,380,,,,,,0.51,
HGW3418795782,2016-09-02T00:00:00,276-0046,360,,,,,,,
HGW4086841355,2016-09-02T00:00:00,261-0013,480,,,,,,,
HGW2053016894,2016-09-02T00:00:00,261-0013,390,,,,,,,
HGW4262390424,2016-09-02T00:00:00,276-0046,540,,,,,,,
HGW2056923843,2016-09-02T00:00:00,276-0046,2280,,,1631,,,,
HGW1567490790,2016-09-02T00:00:00,276-0046,1340,,,893,,,,
HGW2731818357,2016-09-02T00:00:00,276-0046,330,,,,,,,
HGW0999938138,2016-09-02T00:00:00,261-0013,1130,,,,,,0.02,
HGW1484386037,2016-09-02T00:00:00,261-0013,240,,,,,,,
HGW2626196856,2016-09-02T00:00:00,276-0046,480,,,,,369,0.09,
HGW3813403007,2016-09-02T00:00:00,261-0013,370,,,,,,0.01,
HGW0341161038,2016-09-02T00:00:00,276-0046,520,,,,,,,
HGW3506558406,2016-09-02T00:00:00,276-0046,280,,,,,44,0.06,
HGW3088922230,2016-09-02T00:00:00,206-0824,3010,,,2127,,,,
HGW0807025331,2016-09-02T00:00:00,261-0013,310,,,,,,,
HGW3316354389,2016-09-02T00:00:00,276-0046,660,,,,,,,
HGW3835466207,2016-09-02T00:00:00,261-0013,110,,,,,224,,
HGW3938264288,2016-09-02T00:00:00,261-0013,440,,,,,,,
HGW0960788623,2016-09-02T00:00:00,206-0824,310,,,,,241,,
HGW2465318239,2016-09-02T00:00:00,206-0824,890,,,,,,,
HGW4201723405,2016-09-02T00:00:00,206-0824,1350,,,725,,,,
HGW0011113187,2016-09-02T00:00:00,261-0013,1000,,,310,,,,
HGW1724705971,2016-09-02T00:00:00,206-0824,150,,,,,,,
HGW2984162470,2016-09-02T00:00:00,206-0824,427,,,229,262,,,
HGW2862754275,2016-09-02T00:00:00,573-0084,272,,,,,,,
HGW2864422167,2016-09-02T00:00:00,274-0063,277,,,,252,,0.015,0.042
HGW1145276568,2016-09-02T00:00:00,194-0032,333,,,,,,0.075,0.032
HGW1628028254,2016-09-02T00:00:00,245-0016,200,,,,,,,
HGW3819013474,2016-09-02T00:00:00,245-0016,486,,,,,,,
HGW0109674464,2016-09-02T00:00:00,245-0016,1628,,,393,,,,
HGW4266179256,2016-09-02T00:00:00,595-0813,402,,,,,,,0.034
HGW2507102389,2016-09-02T00:00:00,245-0016,274,,,,,,,0.003
HGW0292545493,2016-09-02T00:00:00,194-0032,1110,,,,,,,0.003
HGW1888757583,2016-09-02T00:00:00,194-0032,136,,,,,,,
HGW3087458710,2016-09-02T00:00:00,573-0084,428,,,,,,,0.008
HGW1163585690,2016-09-02T00:00:00,573-0084,300,,,,,8,0.005,
HGW2360924179,2016-09-02T00:00:00,245-0016,565,,,,,,,
HGW2979506575,2016-09-02T00:00:00,573-0084,1230,,,,,,,0.008
HGW3939678160,2016-09-02T00:00:00,573-0084,94,,,,,249,0.075,0.015
HGW1901037140,2016-09-02T00:00:00,573-0084,3020,,,1071,,,,0.013
HGW1255839825,2016-09-02T00:00:00,573-0084,291,,,,,,,
HGW1922304917,2016-09-02T00:00:00,274-0063,255,,,,,,,
HGW0723606708,2016-09-02T00:00:00,194-0032,1629,,,205,,,,0.06
HGW4233223550,2016-09-02T00:00:00,573-0084,279,,,,,,,0.001
HGW3975340233,2016-09-02T00:00:00,194-0032,1852,,,615,,,,
HGW1770315374,2016-09-02T00:00:00,245-0016,2724,,,1116,,,,
HGW2211161695,2016-09-02T00:00:00,573-0084,188,,,,,,,
HGW3979453947,2016-09-02T00:00:00,274-0063,343,,,,,,,
HGW3210466135,2016-09-02T00:00:00,573-0084,298,,,,,,,0.078
HGW1150228943,2016-09-02T00:00:00,194-0032,450,,,,,,,
HGW3896978369,2016-09-02T00:00:00,245-0016,211,,,,11,,,
HGW0224584910,2016-09-02T00:00:00,573-0084,514,,,,,,,
HGW2352450618,2016-09-02T00:00:00,194-0032,2470,,,677,,,,0.055
HGW1382864968,2016-09-02T00:00:00,194-0032,464,,,,,,0.215,
HGW3299398081,2016-09-02T00:00:00,595-0813,202,,,,,358,0.095,
HGW3556093971,2016-09-02T00:00:00,595-0813,1834,,,565,,,,0.003
HGW1779326846,2016-09-02T00:00:00,595-0813,41,,,,,174,0.07,
HGW0980111669,2016-09-02T00:00:00,245-0016,374,,,,,351,0.05,0.047
HGW0548855049,2016-09-02T00:00:00,245-0016,228,,,,,,,0.019
