hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-06-29T00:00:00,276-0046,170,,,,,,,
HGW1849081661,2016-06-29T00:00:00,261-0013,200,,,,,,,
HGW2592410415,2016-06-29T00:00:00,276-0046,490,,,,,,0.34,
HGW4192227781,2016-06-29T00:00:00,206-0824,40,,,,,219,0.06,
HGW2440335259,2016-06-29T00:00:00,206-0824,60,,,,,236,0.09,
HGW0022302486,2016-06-29T00:00:00,276-0046,1080,,,203,,,,
HGW0119000400,2016-06-29T00:00:00,276-0046,670,,,487,,458,0.12,
HGW3729565342,2016-06-29T00:00:00,206-0824,130,,,,,,,
HGW0527078356,2016-06-29T00:00:00,206-0824,220,,,,,,,
HGW3418795782,2016-06-29T00:00:00,276-0046,40,,,,,161,0.08,
HGW4086841355,2016-06-29T00:00:00,261-0013,280,,,,,303,0.09,
HGW2053016894,2016-06-29T00:00:00,261-0013,100,,,,,250,0.07,
HGW4262390424,2016-06-29T00:00:00,276-0046,130,,,,,,,
HGW2056923843,2016-06-29T00:00:00,276-0046,1190,,,853,,,,
HGW1567490790,2016-06-29T00:00:00,276-0046,500,,,,,,,
HGW2731818357,2016-06-29T00:00:00,276-0046,40,,,,,251,0.07,
HGW0999938138,2016-06-29T00:00:00,261-0013,720,,,,,,,
HGW1484386037,2016-06-29T00:00:00,261-0013,40,,,,,180,0.07,
HGW2626196856,2016-06-29T00:00:00,276-0046,400,,,,,539,0.13,
HGW3813403007,2016-06-29T00:00:00,261-0013,100,,,47,,242,0.07,
HGW0341161038,2016-06-29T00:00:00,276-0046,250,,,,,,0.04,
HGW3506558406,2016-06-29T00:00:00,276-0046,380,,,,,,0.04,
HGW3088922230,2016-06-29T00:00:00,206-0824,2860,,,2170,,,,
HGW0807025331,2016-06-29T00:00:00,261-0013,130,,,,,,,
HGW3316354389,2016-06-29T00:00:00,276-0046,80,,,,,379,0.1,
HGW3835466207,2016-06-29T00:00:00,261-0013,100,,,,,233,,
HGW3938264288,2016-06-29T00:00:00,261-0013,200,,,,,,,
HGW0960788623,2016-06-29T00:00:00,206-0824,220,,,,,400,,
HGW2465318239,2016-06-29T00:00:00,206-0824,60,,,,,239,,
HGW4201723405,2016-06-29T00:00:00,206-0824,260,,,,,,,
HGW2984162470,2016-06-29T00:00:00,206-0824,438,,,228,298,,,
HGW2862754275,2016-06-29T00:00:00,573-0084,288,,,,,,,0.012
HGW2864422167,2016-06-29T00:00:00,274-0063,77,,,,,282,0.075,0.007
HGW1145276568,2016-06-29T00:00:00,194-0032,48,,,,,286,0.085,
HGW1628028254,2016-06-29T00:00:00,245-0016,667,,,,,,,
HGW3819013474,2016-06-29T00:00:00,245-0016,324,,,,,,,
HGW0109674464,2016-06-29T00:00:00,245-0016,841,,,,,,,0.007
HGW4266179256,2016-06-29T00:00:00,595-0813,435,,,,,,0.085,0.048
HGW2675582057,2016-06-29T00:00:00,274-0063,2617,,,1194,,,,
HGW2507102389,2016-06-29T00:00:00,245-0016,235,,,,,,,
HGW0292545493,2016-06-29T00:00:00,194-0032,359,,,,,,,
HGW1888757583,2016-06-29T00:00:00,194-0032,138,,,,,,,
HGW3087458710,2016-06-29T00:00:00,573-0084,368,,,,,,,0.008
HGW2360924179,2016-06-29T00:00:00,245-0016,155,,,,,335,0.09,0.007
HGW2979506575,2016-06-29T00:00:00,573-0084,307,,,,,,,0.035
HGW3939678160,2016-06-29T00:00:00,573-0084,64,,,,,202,0.085,0.015
HGW1901037140,2016-06-29T00:00:00,573-0084,2751,,,1088,,,,0.052
HGW2794906293,2016-06-29T00:00:00,194-0032,2291,,,861,,,,
HGW1255839825,2016-06-29T00:00:00,573-0084,270,,,,,,,0.007
HGW1922304917,2016-06-29T00:00:00,274-0063,943,,,,,,,0.025
HGW0723606708,2016-06-29T00:00:00,194-0032,720,,,,,,,0.008
HGW4233223550,2016-06-29T00:00:00,573-0084,276,,,,,,,
HGW3975340233,2016-06-29T00:00:00,194-0032,1497,,,156,,,,0.056
HGW1770315374,2016-06-29T00:00:00,245-0016,2436,,,797,,,,0.007
HGW2211161695,2016-06-29T00:00:00,573-0084,200,,,,,,,
HGW3979453947,2016-06-29T00:00:00,274-0063,154,,,,,295,0.195,0.01
