hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-05-09T00:00:00,276-0046,170,,,,,,,
HGW1849081661,2016-05-09T00:00:00,261-0013,200,,,,,,,
HGW2592410415,2016-05-09T00:00:00,276-0046,40,,,,,202,0.09,
HGW4192227781,2016-05-09T00:00:00,206-0824,250,,,,,,,
HGW2440335259,2016-05-09T00:00:00,206-0824,60,,,,,231,0.06,
HGW0022302486,2016-05-09T00:00:00,276-0046,80,,,,,372,0.09,
HGW0119000400,2016-05-09T00:00:00,276-0046,240,,,,,255,0.09,
HGW0527078356,2016-05-09T00:00:00,206-0824,200,,,,,,0.01,
HGW3418795782,2016-05-09T00:00:00,276-0046,50,,,,,174,0.07,
HGW4086841355,2016-05-09T00:00:00,261-0013,50,,,,,163,0.06,
HGW2053016894,2016-05-09T00:00:00,261-0013,280,,,,,289,0.1,
HGW2056923843,2016-05-09T00:00:00,276-0046,410,,,148,,,,
HGW1567490790,2016-05-09T00:00:00,276-0046,430,,,,,,,
HGW2731818357,2016-05-09T00:00:00,276-0046,110,,,,,,,
HGW0999938138,2016-05-09T00:00:00,261-0013,60,,,,,262,0.08,
HGW1484386037,2016-05-09T00:00:00,261-0013,50,,,,,182,0.07,
HGW2626196856,2016-05-09T00:00:00,276-0046,180,,,,,633,0.16,
HGW0341161038,2016-05-09T00:00:00,276-0046,900,,,,,508,0.13,
HGW3506558406,2016-05-09T00:00:00,276-0046,460,,,149,,,,
HGW3088922230,2016-05-09T00:00:00,206-0824,2500,,,2169,,,,
HGW3316354389,2016-05-09T00:00:00,276-0046,80,,,,,318,0.14,
HGW3835466207,2016-05-09T00:00:00,261-0013,110,,,,,195,,
HGW0960788623,2016-05-09T00:00:00,206-0824,60,,,,,277,,
HGW2465318239,2016-05-09T00:00:00,206-0824,50,,,,,217,,
HGW4201723405,2016-05-09T00:00:00,206-0824,2550,,,1556,,,,
HGW2984162470,2016-05-09T00:00:00,206-0824,1551,701,,823,5,,,
HGW2862754275,2016-05-09T00:00:00,573-0084,553,,,,,,,0.106
HGW2864422167,2016-05-09T00:00:00,274-0063,47,,,,,176,0.065,
HGW1145276568,2016-05-09T00:00:00,194-0032,53,,,,,194,0.065,0.007
HGW1628028254,2016-05-09T00:00:00,245-0016,1220,,,102,,,,
HGW3819013474,2016-05-09T00:00:00,245-0016,79,,,,,303,0.08,
HGW0109674464,2016-05-09T00:00:00,245-0016,662,,,,,,,0.012
HGW4266179256,2016-05-09T00:00:00,595-0813,97,,,,,329,0.095,0.008
HGW2675582057,2016-05-09T00:00:00,274-0063,2875,,,2160,,,,
HGW2507102389,2016-05-09T00:00:00,245-0016,261,,,,,,,
HGW0292545493,2016-05-09T00:00:00,194-0032,2189,,,957,,,,
HGW1888757583,2016-05-09T00:00:00,194-0032,137,,,,,,,
HGW3087458710,2016-05-09T00:00:00,573-0084,742,,,,,,,
HGW2360924179,2016-05-09T00:00:00,245-0016,68,,,,,532,0.145,
HGW2979506575,2016-05-09T00:00:00,573-0084,863,,,,,,,0.191
HGW3939678160,2016-05-09T00:00:00,573-0084,56,,,,,180,0.065,
HGW1901037140,2016-05-09T00:00:00,573-0084,2081,,,25,,,,0.063
HGW2794906293,2016-05-09T00:00:00,194-0032,492,,,,,,,
HGW1255839825,2016-05-09T00:00:00,573-0084,48,,,,,190,0.07,
HGW1922304917,2016-05-09T00:00:00,274-0063,231,,,,,,,0.015
HGW0723606708,2016-05-09T00:00:00,194-0032,377,,,,,,,
HGW4233223550,2016-05-09T00:00:00,573-0084,46,,,,,198,0.065,
HGW3975340233,2016-05-09T00:00:00,194-0032,1844,,,258,,,,
HGW1770315374,2016-05-09T00:00:00,245-0016,2462,,,763,,,,0.027
HGW2211161695,2016-05-09T00:00:00,573-0084,206,,,,,,,
HGW3979453947,2016-05-09T00:00:00,274-0063,70,,,,,244,0.035,
HGW3210466135,2016-05-09T00:00:00,573-0084,1050,,,,,,,0.002
HGW1150228943,2016-05-09T00:00:00,194-0032,41,,,,,361,0.1,
HGW3896978369,2016-05-09T00:00:00,245-0016,177,,,,,,,
HGW0224584910,2016-05-09T00:00:00,573-0084,383,,,,,,,
HGW2352450618,2016-05-09T00:00:00,194-0032,2463,,,1095,,,,0.111
HGW1382864968,2016-05-09T00:00:00,194-0032,60,,,,,337,0.04,
HGW3299398081,2016-05-09T00:00:00,595-0813,46,,,,,322,0.09,
HGW3556093971,2016-05-09T00:00:00,595-0813,1408,,,77,,,,0.001
HGW1779326846,2016-05-09T00:00:00,595-0813,47,,,,,237,0.08,0.009
HGW0980111669,2016-05-09T00:00:00,245-0016,57,,,,,240,0.04,
HGW0548855049,2016-05-09T00:00:00,245-0016,804,,,,,,,0.006
HGW2019559833,2016-05-09T00:00:00,194-0032,194,,,,,,,
HGW0056767924,2016-05-09T00:00:00,245-0016,1835,,,,,,,0.127
HGW3905059517,2016-05-09T00:00:00,274-0063,1423,,,10,,,,0.062
HGW3107087926,2016-05-09T00:00:00,595-0813,263,,,,,,,0.004
HGW4090376889,2016-05-09T00:00:00,245-0016,421,,,,,,,0.005
HGW2896326762,2016-05-09T00:00:00,274-0063,313,,,,,301,0.055,0.026
HGW3027793024,2016-05-09T00:00:00,245-0016,80,,,,,593,0.15,0.011
HGW1337358987,2016-05-09T00:00:00,274-0063,49,,,,,218,0.065,
HGW3766800683,2016-05-09T00:00:00,194-0032,146,,,,,340,0.095,0.065
HGW2238224375,2016-05-09T00:00:00,573-0084,202,,,874,,241,0.09,
HGW2500187106,2016-05-09T00:00:00,595-0813,91,,,,,492,0.35,0.055
HGW2633657355,2016-05-09T00:00:00,573-0084,122,,,,111,339,0.395,0.167
HGW3036983001,2016-05-09T00:00:00,595-0813,442,,,,,,,0.001
HGW0340690536,2016-05-09T00:00:00,595-0813,68,,,,,236,0.07,
HGW3521173424,2016-05-09T00:00:00,245-0016,218,,,,,446,0.135,
HGW2405676507,2016-05-09T00:00:00,274-0063,206,,,,,,0.005,
HGW1633016930,2016-05-09T00:00:00,573-0084,49,,,,,177,0.07,
HGW4048014188,2016-05-09T00:00:00,194-0032,75,,,,,351,0.09,0.004
HGW4228193834,2016-05-09T00:00:00,245-0016,253,,,,,,,
HGW3199834989,2016-05-09T00:00:00,245-0016,208,,,,,,,
HGW0852590661,2016-05-09T00:00:00,595-0813,154,,,,,177,0.08,0.001
HGW3417223008,2016-05-09T00:00:00,194-0032,307,,,,,409,0.1,0.009
HGW0008585550,2016-05-09T00:00:00,573-0084,382,,,,,,0.24,0.026
HGW3412860148,2016-05-09T00:00:00,194-0032,421,,,,,,0.26,0.005
HGW0297198766,2016-05-09T00:00:00,595-0813,186,,,,,473,0.13,
HGW1392167190,2016-05-09T00:00:00,573-0084,391,,,,,378,0.12,0.011
HGW0359516503,2016-05-09T00:00:00,194-0032,127,,,,,344,0.415,
HGW2950693375,2016-05-09T00:00:00,573-0084,1604,,,977,701,,,
HGW1540053189,2016-05-09T01:00:00,276-0046,160,,,,,,,
HGW1849081661,2016-05-09T01:00:00,261-0013,200,,,,,,,
HGW2592410415,2016-05-09T01:00:00,276-0046,50,,,,,185,0.08,
HGW4192227781,2016-05-09T01:00:00,206-0824,240,,,,,,,
HGW2440335259,2016-05-09T01:00:00,206-0824,60,,,,,233,0.07,
HGW0022302486,2016-05-09T01:00:00,276-0046,180,,,,,598,0.17,
HGW0119000400,2016-05-09T01:00:00,276-0046,40,,,,,154,0.06,
HGW0527078356,2016-05-09T01:00:00,206-0824,160,,,,,,,
HGW3418795782,2016-05-09T01:00:00,276-0046,50,,,,,152,0.07,
HGW4086841355,2016-05-09T01:00:00,261-0013,40,,,,,163,0.08,
HGW2053016894,2016-05-09T01:00:00,261-0013,290,,,,,302,0.09,
HGW2056923843,2016-05-09T01:00:00,276-0046,230,,,,,,,
HGW1567490790,2016-05-09T01:00:00,276-0046,250,,,,,,,
HGW2731818357,2016-05-09T01:00:00,276-0046,100,,,,,,,
HGW0999938138,2016-05-09T01:00:00,261-0013,60,,,,,272,0.07,
HGW1484386037,2016-05-09T01:00:00,261-0013,40,,,,,166,0.07,
HGW2626196856,2016-05-09T01:00:00,276-0046,140,,,,,562,0.14,
HGW0341161038,2016-05-09T01:00:00,276-0046,130,,,,,224,0.08,
HGW3506558406,2016-05-09T01:00:00,276-0046,290,,,,,,,
HGW3088922230,2016-05-09T01:00:00,206-0824,1490,,,1253,,,,
HGW3316354389,2016-05-09T01:00:00,276-0046,70,,,,,384,0.13,
HGW3835466207,2016-05-09T01:00:00,261-0013,90,,,,,225,,
HGW0960788623,2016-05-09T01:00:00,206-0824,60,,,,,226,,
HGW2465318239,2016-05-09T01:00:00,206-0824,50,,,,,204,,
HGW4201723405,2016-05-09T01:00:00,206-0824,300,,,,,,,
HGW2984162470,2016-05-09T01:00:00,206-0824,607,,,115,13,,,
HGW2862754275,2016-05-09T01:00:00,573-0084,946,,,,,,,
HGW2864422167,2016-05-09T01:00:00,274-0063,47,,,,,216,0.065,
HGW1145276568,2016-05-09T01:00:00,194-0032,49,,,,,162,0.065,
HGW1628028254,2016-05-09T01:00:00,245-0016,164,,,,,,,
HGW3819013474,2016-05-09T01:00:00,245-0016,98,,,,,247,0.075,0.088
HGW0109674464,2016-05-09T01:00:00,245-0016,491,,,,,,,
HGW4266179256,2016-05-09T01:00:00,595-0813,77,,,,,240,0.085,
HGW2675582057,2016-05-09T01:00:00,274-0063,1943,,,308,,,,
HGW2507102389,2016-05-09T01:00:00,245-0016,498,,,,,,,0.003
HGW0292545493,2016-05-09T01:00:00,194-0032,1199,,,,,,,
HGW1888757583,2016-05-09T01:00:00,194-0032,135,,,,,,,
HGW3087458710,2016-05-09T01:00:00,573-0084,488,,,,,,,
HGW2360924179,2016-05-09T01:00:00,245-0016,65,,,,,501,0.14,
HGW2979506575,2016-05-09T01:00:00,573-0084,1071,,,,,,,0.008
HGW3939678160,2016-05-09T01:00:00,573-0084,59,,,,,278,0.08,
HGW1901037140,2016-05-09T01:00:00,573-0084,536,,,,,,,
HGW2794906293,2016-05-09T01:00:00,194-0032,219,,,,,,,
HGW1255839825,2016-05-09T01:00:00,573-0084,52,,,,,163,0.075,
HGW1922304917,2016-05-09T01:00:00,274-0063,454,,,,,,,
HGW0723606708,2016-05-09T01:00:00,194-0032,297,,,,,,,0.01
HGW4233223550,2016-05-09T01:00:00,573-0084,45,,,,,152,0.065,
HGW3975340233,2016-05-09T01:00:00,194-0032,573,,,,,,,0.007
HGW1770315374,2016-05-09T01:00:00,245-0016,534,,,,,,,
HGW2211161695,2016-05-09T01:00:00,573-0084,234,,,,,,,
HGW3979453947,2016-05-09T01:00:00,274-0063,52,,,,,195,0.035,0.007
HGW3210466135,2016-05-09T01:00:00,573-0084,249,,,,,,,
HGW1150228943,2016-05-09T01:00:00,194-0032,42,,,,,275,0.09,
HGW3896978369,2016-05-09T01:00:00,245-0016,170,,,,158,,,
HGW0224584910,2016-05-09T01:00:00,573-0084,251,,,,,,,
HGW2352450618,2016-05-09T01:00:00,194-0032,252,,,,,,,0.007
HGW1382864968,2016-05-09T01:00:00,194-0032,133,,,,,279,0.04,0.094
HGW3299398081,2016-05-09T01:00:00,595-0813,46,,,629,,320,0.095,
HGW3556093971,2016-05-09T01:00:00,595-0813,267,,,,,,,0.003
HGW1779326846,2016-05-09T01:00:00,595-0813,46,,,,,131,0.065,
HGW0980111669,2016-05-09T01:00:00,245-0016,56,,,,,221,0.035,
HGW0548855049,2016-05-09T01:00:00,245-0016,890,,,,,,,0.009
HGW2019559833,2016-05-09T01:00:00,194-0032,193,,,,,,,
HGW0056767924,2016-05-09T01:00:00,245-0016,1928,,,,,,,0.025
HGW3905059517,2016-05-09T01:00:00,274-0063,507,,,,,,,0.003
HGW3107087926,2016-05-09T01:00:00,595-0813,180,,,,,,,
HGW4090376889,2016-05-09T01:00:00,245-0016,302,,,,,,,
HGW2896326762,2016-05-09T01:00:00,274-0063,51,,,,,167,0.03,
HGW3027793024,2016-05-09T01:00:00,245-0016,73,,,,,571,0.15,
HGW1337358987,2016-05-09T01:00:00,274-0063,48,,,,,187,0.065,
HGW3766800683,2016-05-09T01:00:00,194-0032,56,,,,,237,0.07,
HGW2238224375,2016-05-09T01:00:00,573-0084,1078,,,338,,342,0.105,
HGW2500187106,2016-05-09T01:00:00,595-0813,99,,,,,439,0.115,0.001
HGW2633657355,2016-05-09T01:00:00,573-0084,181,,,,,335,0.14,0.029
HGW3036983001,2016-05-09T01:00:00,595-0813,283,,,,,,,
HGW0340690536,2016-05-09T01:00:00,595-0813,54,,,,,233,0.085,
HGW3521173424,2016-05-09T01:00:00,245-0016,81,,,,,348,0.09,0.004
HGW2405676507,2016-05-09T01:00:00,274-0063,181,,,,,,,
HGW1633016930,2016-05-09T01:00:00,573-0084,46,,,,,174,0.08,
HGW4048014188,2016-05-09T01:00:00,194-0032,68,,,,,253,0.07,
HGW4228193834,2016-05-09T01:00:00,245-0016,209,,,,,,,
HGW3199834989,2016-05-09T01:00:00,245-0016,194,,,,,,,
HGW0852590661,2016-05-09T01:00:00,595-0813,50,,,,,145,0.065,
HGW3417223008,2016-05-09T01:00:00,194-0032,495,,,,,,,
HGW0008585550,2016-05-09T01:00:00,573-0084,300,,,829,,,0.115,0.004
HGW3412860148,2016-05-09T01:00:00,194-0032,274,,,,,,,
HGW0297198766,2016-05-09T01:00:00,595-0813,58,,,854,,218,0.07,0.006
HGW1392167190,2016-05-09T01:00:00,573-0084,59,,,,,226,0.07,
HGW0359516503,2016-05-09T01:00:00,194-0032,107,,,,,240,0.305,
HGW2950693375,2016-05-09T01:00:00,573-0084,1136,,,885,770,,,
HGW1540053189,2016-05-09T02:00:00,276-0046,170,,,,,,,
HGW1849081661,2016-05-09T02:00:00,261-0013,190,,,,,,,
HGW2592410415,2016-05-09T02:00:00,276-0046,40,,,,,179,0.06,
HGW4192227781,2016-05-09T02:00:00,206-0824,230,,,,,,,
HGW2440335259,2016-05-09T02:00:00,206-0824,80,,,,,316,0.08,
HGW0022302486,2016-05-09T02:00:00,276-0046,60,,,,,621,0.16,
HGW0119000400,2016-05-09T02:00:00,276-0046,40,,,,,181,0.07,
HGW0527078356,2016-05-09T02:00:00,206-0824,150,,,,,,,
HGW3418795782,2016-05-09T02:00:00,276-0046,50,,,,,138,0.06,
HGW4086841355,2016-05-09T02:00:00,261-0013,40,,,,,173,0.06,
HGW2053016894,2016-05-09T02:00:00,261-0013,130,,,,,252,0.08,
HGW2056923843,2016-05-09T02:00:00,276-0046,230,,,,,,,
HGW1567490790,2016-05-09T02:00:00,276-0046,230,,,,,,,
HGW2731818357,2016-05-09T02:00:00,276-0046,100,,,,,,,
HGW0999938138,2016-05-09T02:00:00,261-0013,60,,,,,281,0.07,
HGW1484386037,2016-05-09T02:00:00,261-0013,40,,,,,173,0.06,
HGW2626196856,2016-05-09T02:00:00,276-0046,80,,,,,541,0.13,
HGW0341161038,2016-05-09T02:00:00,276-0046,360,,,317,,190,0.07,
HGW3506558406,2016-05-09T02:00:00,276-0046,280,,,,,,,
HGW3088922230,2016-05-09T02:00:00,206-0824,200,,,,,,,
HGW3316354389,2016-05-09T02:00:00,276-0046,120,,,,,347,0.35,
HGW3835466207,2016-05-09T02:00:00,261-0013,530,,,,,344,,
HGW0960788623,2016-05-09T02:00:00,206-0824,50,,,,,217,,
HGW2465318239,2016-05-09T02:00:00,206-0824,50,,,,,199,,
HGW4201723405,2016-05-09T02:00:00,206-0824,710,,,,,,,
HGW2984162470,2016-05-09T02:00:00,206-0824,719,,,215,12,,,
HGW2862754275,2016-05-09T02:00:00,573-0084,1138,,,,,,,
HGW2864422167,2016-05-09T02:00:00,274-0063,53,,,,,234,0.07,
HGW1145276568,2016-05-09T02:00:00,194-0032,53,,,597,,186,0.07,
HGW1628028254,2016-05-09T02:00:00,245-0016,682,,,,,,,0.008
HGW3819013474,2016-05-09T02:00:00,245-0016,72,,,899,,264,0.075,0.004
HGW0109674464,2016-05-09T02:00:00,245-0016,953,,,,,,,
HGW4266179256,2016-05-09T02:00:00,595-0813,89,,,,,249,0.08,
HGW2675582057,2016-05-09T02:00:00,274-0063,813,,,,,,,
HGW2507102389,2016-05-09T02:00:00,245-0016,1401,,,,,,,0.009
HGW0292545493,2016-05-09T02:00:00,194-0032,1236,,,,,,,
HGW1888757583,2016-05-09T02:00:00,194-0032,134,,,,,,,
HGW3087458710,2016-05-09T02:00:00,573-0084,167,,,,,,,
HGW2360924179,2016-05-09T02:00:00,245-0016,49,,,883,,541,0.145,
HGW2979506575,2016-05-09T02:00:00,573-0084,1915,,,,,,,
HGW3939678160,2016-05-09T02:00:00,573-0084,49,,,849,,203,0.065,
HGW1901037140,2016-05-09T02:00:00,573-0084,818,,,,,,,
HGW2794906293,2016-05-09T02:00:00,194-0032,732,,,,,,,
HGW1255839825,2016-05-09T02:00:00,573-0084,52,,,882,,164,0.075,
HGW1922304917,2016-05-09T02:00:00,274-0063,1026,,,,,,,
HGW0723606708,2016-05-09T02:00:00,194-0032,1418,,,,,,,0.013
HGW4233223550,2016-05-09T02:00:00,573-0084,45,,,894,,166,0.08,
HGW3975340233,2016-05-09T02:00:00,194-0032,1141,,,,,,,0.008
HGW1770315374,2016-05-09T02:00:00,245-0016,990,,,,,,,0.007
HGW2211161695,2016-05-09T02:00:00,573-0084,208,,,,,,,
HGW3979453947,2016-05-09T02:00:00,274-0063,51,,,,,193,0.03,
HGW3210466135,2016-05-09T02:00:00,573-0084,175,,,,,,,
HGW1150228943,2016-05-09T02:00:00,194-0032,41,,,876,,262,0.08,
HGW3896978369,2016-05-09T02:00:00,245-0016,164,,,,797,,,
HGW0224584910,2016-05-09T02:00:00,573-0084,279,,,,,,,
HGW2352450618,2016-05-09T02:00:00,194-0032,245,,,,,,,
HGW1382864968,2016-05-09T02:00:00,194-0032,80,,,,,256,0.035,
HGW3299398081,2016-05-09T02:00:00,595-0813,639,,,,,332,0.095,
HGW3556093971,2016-05-09T02:00:00,595-0813,870,,,,,,,
HGW1779326846,2016-05-09T02:00:00,595-0813,46,,,,,115,0.065,
HGW0980111669,2016-05-09T02:00:00,245-0016,56,,,,,213,0.03,0.007
HGW0548855049,2016-05-09T02:00:00,245-0016,441,,,382,,,0.145,0.072
HGW2019559833,2016-05-09T02:00:00,194-0032,903,,,,,,,
HGW0056767924,2016-05-09T02:00:00,245-0016,2355,,,,,,,0.029
HGW3905059517,2016-05-09T02:00:00,274-0063,1576,,,,,,,0.008
HGW3107087926,2016-05-09T02:00:00,595-0813,178,,,317,,,,
HGW4090376889,2016-05-09T02:00:00,245-0016,287,,,887,,,,
HGW2896326762,2016-05-09T02:00:00,274-0063,48,,,514,,168,0.035,
HGW3027793024,2016-05-09T02:00:00,245-0016,76,,,883,,216,0.085,0.034
HGW1337358987,2016-05-09T02:00:00,274-0063,49,,,,,175,0.065,
HGW3766800683,2016-05-09T02:00:00,194-0032,59,,,623,,239,0.075,
HGW2238224375,2016-05-09T02:00:00,573-0084,44,,,,,146,0.07,
HGW2500187106,2016-05-09T02:00:00,595-0813,122,,,477,,400,0.105,0.01
HGW2633657355,2016-05-09T02:00:00,573-0084,123,,,,,248,0.07,
HGW3036983001,2016-05-09T02:00:00,595-0813,274,,,866,,,,
HGW0340690536,2016-05-09T02:00:00,595-0813,72,,,834,,261,0.075,
HGW3521173424,2016-05-09T02:00:00,245-0016,91,,,894,,258,0.075,
HGW2405676507,2016-05-09T02:00:00,274-0063,179,,,846,,,,
HGW1633016930,2016-05-09T02:00:00,573-0084,46,,,684,,184,0.065,
HGW4048014188,2016-05-09T02:00:00,194-0032,83,,,876,,296,0.215,0.16
HGW4228193834,2016-05-09T02:00:00,245-0016,204,,,,,,,
HGW3199834989,2016-05-09T02:00:00,245-0016,211,,,351,,,,
HGW0852590661,2016-05-09T02:00:00,595-0813,55,,,582,,130,0.07,
HGW3417223008,2016-05-09T02:00:00,194-0032,222,,,,,,,
HGW0008585550,2016-05-09T02:00:00,573-0084,1080,,,1,,,,
HGW3412860148,2016-05-09T02:00:00,194-0032,267,,,,,,,
HGW0297198766,2016-05-09T02:00:00,595-0813,1873,,,2142,,564,0.145,
HGW1392167190,2016-05-09T02:00:00,573-0084,61,,,848,,234,0.065,
HGW0359516503,2016-05-09T02:00:00,194-0032,53,,,884,,170,0.065,
HGW2950693375,2016-05-09T02:00:00,573-0084,941,,,636,839,,,
HGW1540053189,2016-05-09T03:00:00,276-0046,460,,,277,,,,
HGW1849081661,2016-05-09T03:00:00,261-0013,200,,,,,,,
HGW2592410415,2016-05-09T03:00:00,276-0046,40,,,,,179,0.07,
HGW4192227781,2016-05-09T03:00:00,206-0824,1580,,,930,,34,0.04,
HGW2440335259,2016-05-09T03:00:00,206-0824,760,,,723,,299,0.09,
HGW0022302486,2016-05-09T03:00:00,276-0046,50,,,,,222,0.08,
HGW0119000400,2016-05-09T03:00:00,276-0046,850,,,813,,304,0.09,
HGW0527078356,2016-05-09T03:00:00,206-0824,760,,,570,,,,
HGW3418795782,2016-05-09T03:00:00,276-0046,620,,,614,,200,0.09,
