hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2017-01-17T00:00:00,276-0046,220,,,,,,,
HGW1849081661,2017-01-17T00:00:00,261-0013,240,,,,,,,
HGW2592410415,2017-01-17T00:00:00,276-0046,580,,,,,,,
HGW4192227781,2017-01-17T00:00:00,206-0824,290,,,,,284,0.08,
HGW2440335259,2017-01-17T00:00:00,206-0824,40,,,,,214,0.07,
HGW0022302486,2017-01-17T00:00:00,276-0046,3210,,,2160,,685,0.18,
HGW0119000400,2017-01-17T00:00:00,276-0046,2720,,,2087,,668,0.17,
HGW3729565342,2017-01-17T00:00:00,206-0824,1560,,,,,,,
HGW0527078356,2017-01-17T00:00:00,206-0824,1980,,,2088,,546,0.13,
HGW3418795782,2017-01-17T00:00:00,276-0046,50,,,,,223,0.1,
HGW4086841355,2017-01-17T00:00:00,261-0013,710,,,,,,0.01,
HGW2053016894,2017-01-17T00:00:00,261-0013,220,,,,,333,0.1,
HGW2674981515,2017-01-17T00:00:00,276-0046,50,,,,,219,0.1,
HGW4262390424,2017-01-17T00:00:00,276-0046,40,,,,,214,0.07,
HGW2056923843,2017-01-17T00:00:00,276-0046,5280,,,2220,,,,
HGW1567490790,2017-01-17T00:00:00,276-0046,3130,,,2145,,,,
HGW2731818357,2017-01-17T00:00:00,276-0046,40,,,,,288,0.34,
HGW0999938138,2017-01-17T00:00:00,261-0013,220,,,,,285,0.08,
HGW1484386037,2017-01-17T00:00:00,261-0013,40,,,,,252,0.08,
HGW2626196856,2017-01-17T00:00:00,276-0046,210,,,,,405,0.22,
HGW2550549887,2017-01-17T00:00:00,261-0013,150,,,,,43,0.06,
HGW3813403007,2017-01-17T00:00:00,261-0013,1180,,,,,555,0.13,
HGW0341161038,2017-01-17T00:00:00,276-0046,40,,,,,202,0.07,
HGW3506558406,2017-01-17T00:00:00,276-0046,160,,,,,104,0.06,
HGW3088922230,2017-01-17T00:00:00,206-0824,3920,,,2160,,,,
HGW0807025331,2017-01-17T00:00:00,261-0013,50,,,,,196,0.07,
HGW3176292276,2017-01-17T00:00:00,276-0046,210,,,,,,,
HGW3316354389,2017-01-17T00:00:00,276-0046,80,,,,,244,0.07,
HGW0549372333,2017-01-17T00:00:00,276-0046,,,,,,,,
HGW3835466207,2017-01-17T00:00:00,261-0013,100,,,,,280,,
HGW3938264288,2017-01-17T00:00:00,261-0013,1770,,,1495,,22,,
HGW0960788623,2017-01-17T00:00:00,206-0824,100,,,,,315,,
HGW2465318239,2017-01-17T00:00:00,206-0824,70,,,,,606,,
HGW4201723405,2017-01-17T00:00:00,206-0824,2510,,,567,,,,
HGW3464437875,2017-01-17T00:00:00,276-0046,60,,,,,234,,
HGW3424705551,2017-01-17T00:00:00,276-0046,1180,,,773,,,,
HGW3475679756,2017-01-17T00:00:00,261-0013,100,,,,,256,0.16,
HGW0011113187,2017-01-17T00:00:00,261-0013,2490,,,2160,,,,
HGW1724705971,2017-01-17T00:00:00,206-0824,1170,,,,,,,
HGW2942607227,2017-01-17T00:00:00,261-0013,250,,,,,422,,
HGW0628187266,2017-01-17T00:00:00,206-0824,2330,,,1499,,,,
HGW2700713230,2017-01-17T00:00:00,206-0824,430,,,,,,0.01,
HGW3261148883,2017-01-17T00:00:00,261-0013,2350,,,1498,,,0.01,
HGW3657144636,2017-01-17T00:00:00,276-0046,840,,,,,681,0.42,
HGW2862754275,2017-01-17T00:00:00,573-0084,4126,,,2163,,,,0.022
HGW2864422167,2017-01-17T00:00:00,274-0063,124,,,,,616,0.48,0.007
HGW1145276568,2017-01-17T00:00:00,194-0032,55,,,,,249,0.075,0.01
HGW1628028254,2017-01-17T00:00:00,245-0016,2806,,,1158,,,,0.01
HGW3819013474,2017-01-17T00:00:00,245-0016,68,,,,,220,0.065,
HGW0109674464,2017-01-17T00:00:00,245-0016,2854,,,1239,,,,0.009
HGW4266179256,2017-01-17T00:00:00,595-0813,1091,,,,,674,0.16,
HGW2507102389,2017-01-17T00:00:00,245-0016,3281,,,1429,,,,
HGW0292545493,2017-01-17T00:00:00,194-0032,3438,,,2220,,,,
HGW1888757583,2017-01-17T00:00:00,194-0032,358,,,,,,,
HGW3087458710,2017-01-17T00:00:00,573-0084,964,,,,,,,
HGW1163585690,2017-01-17T00:00:00,573-0084,121,,,,,326,0.085,
HGW2360924179,2017-01-17T00:00:00,245-0016,193,,,,,372,0.095,
HGW2979506575,2017-01-17T00:00:00,573-0084,4874,,,2107,,,,0.206
HGW3939678160,2017-01-17T00:00:00,573-0084,438,,,,,377,0.13,0.006
HGW1901037140,2017-01-17T00:00:00,573-0084,4955,,,1265,,,,0.04
HGW2794906293,2017-01-17T00:00:00,194-0032,7865,,,2149,,,,
HGW1255839825,2017-01-17T00:00:00,573-0084,152,,,,,537,0.145,0.009
HGW1922304917,2017-01-17T00:00:00,274-0063,3085,,,1161,,,,0.007
HGW0723606708,2017-01-17T00:00:00,194-0032,3666,,,1155,,,,
HGW4233223550,2017-01-17T00:00:00,573-0084,104,,,,,309,0.08,
HGW3975340233,2017-01-17T00:00:00,194-0032,2856,,,1736,,,,
HGW1770315374,2017-01-17T00:00:00,245-0016,3532,,,1204,,,,0.025
HGW2211161695,2017-01-17T00:00:00,573-0084,212,,,,,,0.005,
HGW3979453947,2017-01-17T00:00:00,274-0063,1118,,,179,,561,0.07,
HGW3210466135,2017-01-17T00:00:00,573-0084,3471,,,2175,,,,0.007
HGW1150228943,2017-01-17T00:00:00,194-0032,44,,,,,220,0.06,
HGW3896978369,2017-01-17T00:00:00,245-0016,2242,,,,,,,
