hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-12-24T00:00:00,276-0046,170,,,,,,,
HGW1849081661,2016-12-24T00:00:00,261-0013,210,,,,,,,
HGW2592410415,2016-12-24T00:00:00,276-0046,50,,,,,350,0.17,
HGW4192227781,2016-12-24T00:00:00,206-0824,190,,,,,308,0.07,
HGW2440335259,2016-12-24T00:00:00,206-0824,90,,,,,266,0.07,
HGW0022302486,2016-12-24T00:00:00,276-0046,260,,,,,533,0.16,
HGW0119000400,2016-12-24T00:00:00,276-0046,1250,,,871,,520,0.14,
HGW3729565342,2016-12-24T00:00:00,206-0824,70,,,,,447,0.41,
HGW0527078356,2016-12-24T00:00:00,206-0824,70,,,,,269,0.21,
HGW3418795782,2016-12-24T00:00:00,276-0046,40,,,,,168,0.06,
HGW4086841355,2016-12-24T00:00:00,261-0013,90,,,,,287,0.08,
HGW2053016894,2016-12-24T00:00:00,261-0013,40,,,,,278,0.08,
HGW2674981515,2016-12-24T00:00:00,276-0046,110,,,,,,,
HGW4262390424,2016-12-24T00:00:00,276-0046,1760,,,,,,0.19,
HGW2056923843,2016-12-24T00:00:00,276-0046,3370,,,2220,,,,
HGW1567490790,2016-12-24T00:00:00,276-0046,3440,,,2160,,,,
HGW2731818357,2016-12-24T00:00:00,276-0046,320,,,,,,0.11,
HGW0999938138,2016-12-24T00:00:00,261-0013,220,,,,,241,0.08,
HGW1484386037,2016-12-24T00:00:00,261-0013,320,,,,,,0.16,
HGW2626196856,2016-12-24T00:00:00,276-0046,90,,,,,409,0.42,
HGW2550549887,2016-12-24T00:00:00,261-0013,160,,,,,57,0.08,
HGW3813403007,2016-12-24T00:00:00,261-0013,1580,,,,,,,
HGW0341161038,2016-12-24T00:00:00,276-0046,530,,,,,,,
HGW3506558406,2016-12-24T00:00:00,276-0046,170,,,,,75,0.27,
HGW3088922230,2016-12-24T00:00:00,206-0824,2490,,,2160,,,,
HGW0807025331,2016-12-24T00:00:00,261-0013,90,,,,,261,0.08,
HGW3316354389,2016-12-24T00:00:00,276-0046,150,,,,,686,0.17,
HGW3835466207,2016-12-24T00:00:00,261-0013,170,,,,,269,,
HGW3938264288,2016-12-24T00:00:00,261-0013,170,,,,,27,,
HGW0960788623,2016-12-24T00:00:00,206-0824,370,,,,,,,
HGW2465318239,2016-12-24T00:00:00,206-0824,90,,,,,520,,
HGW4201723405,2016-12-24T00:00:00,206-0824,2270,,,1679,,,,
HGW3464437875,2016-12-24T00:00:00,276-0046,,,,,,,,
HGW3424705551,2016-12-24T00:00:00,276-0046,70,,,,,316,0.09,
HGW0011113187,2016-12-24T00:00:00,261-0013,2440,,,2160,,,,
HGW1724705971,2016-12-24T00:00:00,206-0824,50,,,,,170,0.07,
HGW2700713230,2016-12-24T00:00:00,206-0824,270,,,,,,,
HGW3261148883,2016-12-24T00:00:00,261-0013,230,,,,,355,0.1,
HGW3657144636,2016-12-24T00:00:00,276-0046,160,,,,,157,0.08,
HGW2862754275,2016-12-24T00:00:00,573-0084,2667,,,1283,,,,
HGW2864422167,2016-12-24T00:00:00,274-0063,55,,,,,241,0.175,
HGW1145276568,2016-12-24T00:00:00,194-0032,57,,,,,348,0.095,
HGW1628028254,2016-12-24T00:00:00,245-0016,470,,,,,,,
HGW3819013474,2016-12-24T00:00:00,245-0016,476,,,,,,0.655,0.068
HGW0109674464,2016-12-24T00:00:00,245-0016,2407,,,1132,,,,0.025
HGW4266179256,2016-12-24T00:00:00,595-0813,102,,,,,198,0.065,0.009
HGW2507102389,2016-12-24T00:00:00,245-0016,2404,,,1439,,,,
HGW0292545493,2016-12-24T00:00:00,194-0032,2802,,,2220,,,,0.009
HGW1888757583,2016-12-24T00:00:00,194-0032,134,,,,,,,
HGW3087458710,2016-12-24T00:00:00,573-0084,800,,,,,,,0.008
HGW1163585690,2016-12-24T00:00:00,573-0084,110,,,,,279,0.08,
HGW2360924179,2016-12-24T00:00:00,245-0016,1013,,,,,,,
HGW2979506575,2016-12-24T00:00:00,573-0084,528,,,,,,,0.016
HGW3939678160,2016-12-24T00:00:00,573-0084,457,,,,,381,0.135,0.032
HGW1901037140,2016-12-24T00:00:00,573-0084,3421,,,1197,,,,0.084
HGW2794906293,2016-12-24T00:00:00,194-0032,4674,,,1652,,,,0.001
HGW1255839825,2016-12-24T00:00:00,573-0084,136,,,,,261,0.085,0.02
HGW1922304917,2016-12-24T00:00:00,274-0063,182,,,,,,,
HGW0723606708,2016-12-24T00:00:00,194-0032,2954,,,1075,,,,
HGW4233223550,2016-12-24T00:00:00,573-0084,159,,,,,275,0.08,
HGW3975340233,2016-12-24T00:00:00,194-0032,553,,,,,,,0.011
HGW1770315374,2016-12-24T00:00:00,245-0016,3011,,,1226,,,,0.074
HGW2211161695,2016-12-24T00:00:00,573-0084,215,,,,,,,0.02
HGW3979453947,2016-12-24T00:00:00,274-0063,228,,,,,558,0.075,0.001
HGW3210466135,2016-12-24T00:00:00,573-0084,2393,,,2168,,,,
HGW1150228943,2016-12-24T00:00:00,194-0032,43,,,,,341,0.09,0.007
HGW3896978369,2016-12-24T00:00:00,245-0016,480,,,,,,,
HGW0224584910,2016-12-24T00:00:00,573-0084,69,,,,,261,0.08,
HGW2352450618,2016-12-24T00:00:00,194-0032,3189,,,1244,,,,0.161
HGW1382864968,2016-12-24T00:00:00,194-0032,102,,,,,351,0.04,
HGW3299398081,2016-12-24T00:00:00,595-0813,312,,,,,557,0.13,
HGW3556093971,2016-12-24T00:00:00,595-0813,3484,,,1832,,,,0.003
HGW1779326846,2016-12-24T00:00:00,595-0813,125,,,,,300,0.08,
HGW0980111669,2016-12-24T00:00:00,245-0016,3475,,,1243,,,,0.007
HGW0548855049,2016-12-24T00:00:00,245-0016,426,,,,,371,0.325,0.112
HGW2019559833,2016-12-24T00:00:00,194-0032,3555,,,1924,,,,0.009
HGW3905059517,2016-12-24T00:00:00,274-0063,1587,,,276,,,,
HGW3107087926,2016-12-24T00:00:00,595-0813,92,,,,,311,0.165,0.153
HGW4090376889,2016-12-24T00:00:00,245-0016,70,,,,,222,0.08,
HGW2896326762,2016-12-24T00:00:00,274-0063,50,,,,,180,0.03,
HGW3027793024,2016-12-24T00:00:00,245-0016,78,,,,,269,0.085,0.01
HGW1337358987,2016-12-24T00:00:00,274-0063,80,,,,,303,0.11,0.014
HGW3766800683,2016-12-24T00:00:00,194-0032,322,,,,,,,
HGW2238224375,2016-12-24T00:00:00,573-0084,368,,,912,,355,0.115,0.009
HGW2500187106,2016-12-24T00:00:00,595-0813,653,,,,27,337,0.39,0.101
HGW2633657355,2016-12-24T00:00:00,573-0084,390,,,,160,628,0.485,0.196
HGW3036983001,2016-12-24T00:00:00,595-0813,435,,,,,377,0.26,0.041
HGW0340690536,2016-12-24T00:00:00,595-0813,86,,,,,265,0.075,
HGW3521173424,2016-12-24T00:00:00,245-0016,89,,,,,390,0.1,
HGW2405676507,2016-12-24T00:00:00,274-0063,54,,,,,274,0.08,
HGW1633016930,2016-12-24T00:00:00,573-0084,367,,,,,524,0.135,0.007
HGW4048014188,2016-12-24T00:00:00,194-0032,625,,,,,255,0.08,
HGW4228193834,2016-12-24T00:00:00,245-0016,544,,,,,,,0.005
HGW3199834989,2016-12-24T00:00:00,245-0016,78,,,,,262,0.075,
HGW0852590661,2016-12-24T00:00:00,595-0813,58,,,,,168,0.065,
HGW3417223008,2016-12-24T00:00:00,194-0032,85,,,,,270,0.09,0.002
HGW0008585550,2016-12-24T00:00:00,573-0084,547,,,,,,0.005,0.023
HGW3412860148,2016-12-24T00:00:00,194-0032,103,,,82,,577,0.27,
HGW0297198766,2016-12-24T00:00:00,595-0813,524,,,,,688,0.17,
HGW1392167190,2016-12-24T00:00:00,573-0084,318,,,,,353,0.095,0.034
HGW0359516503,2016-12-24T00:00:00,194-0032,70,,,,,394,0.095,0.002
HGW2950693375,2016-12-24T00:00:00,573-0084,1052,,,,,,,
HGW1540053189,2016-12-24T01:00:00,276-0046,180,,,,,,,
HGW1849081661,2016-12-24T01:00:00,261-0013,200,,,,,,,
HGW2592410415,2016-12-24T01:00:00,276-0046,40,,,,,163,0.08,
HGW4192227781,2016-12-24T01:00:00,206-0824,190,,,,,273,0.07,
HGW2440335259,2016-12-24T01:00:00,206-0824,50,,,,,204,0.08,
HGW0022302486,2016-12-24T01:00:00,276-0046,500,,,,,689,0.16,
HGW0119000400,2016-12-24T01:00:00,276-0046,60,,,,,210,0.06,
HGW3729565342,2016-12-24T01:00:00,206-0824,50,,,,,256,0.18,
HGW0527078356,2016-12-24T01:00:00,206-0824,190,,,,,234,0.08,
HGW3418795782,2016-12-24T01:00:00,276-0046,50,,,,,161,0.06,
HGW4086841355,2016-12-24T01:00:00,261-0013,390,,,,,401,0.09,
HGW2053016894,2016-12-24T01:00:00,261-0013,50,,,,,254,0.07,
HGW2674981515,2016-12-24T01:00:00,276-0046,110,,,,,,,
HGW4262390424,2016-12-24T01:00:00,276-0046,320,,,,,,,
HGW2056923843,2016-12-24T01:00:00,276-0046,2820,,,755,,,,
HGW1567490790,2016-12-24T01:00:00,276-0046,2160,,,658,,,,
HGW2731818357,2016-12-24T01:00:00,276-0046,310,,,,,,0.12,
HGW0999938138,2016-12-24T01:00:00,261-0013,90,,,,,219,0.06,
HGW1484386037,2016-12-24T01:00:00,261-0013,300,,,,,,0.08,
HGW2626196856,2016-12-24T01:00:00,276-0046,150,,,,,263,0.28,
HGW2550549887,2016-12-24T01:00:00,261-0013,150,,,,,24,0.06,
HGW3813403007,2016-12-24T01:00:00,261-0013,750,,,,,,,
HGW0341161038,2016-12-24T01:00:00,276-0046,220,,,,,,,
HGW3506558406,2016-12-24T01:00:00,276-0046,250,,,,,99,0.13,
HGW3088922230,2016-12-24T01:00:00,206-0824,1680,,,1422,,,,
HGW0807025331,2016-12-24T01:00:00,261-0013,40,,,,,179,0.06,
HGW3316354389,2016-12-24T01:00:00,276-0046,180,,,,,502,0.13,
HGW3835466207,2016-12-24T01:00:00,261-0013,130,,,,,297,,
HGW3938264288,2016-12-24T01:00:00,261-0013,160,,,,,30,,
HGW0960788623,2016-12-24T01:00:00,206-0824,300,,,,,,,
HGW2465318239,2016-12-24T01:00:00,206-0824,120,,,,,487,,
HGW4201723405,2016-12-24T01:00:00,206-0824,200,,,,,,,
HGW3464437875,2016-12-24T01:00:00,276-0046,,,,,,,,
HGW3424705551,2016-12-24T01:00:00,276-0046,60,,,,,257,0.07,
HGW0011113187,2016-12-24T01:00:00,261-0013,530,,,365,,,,
HGW1724705971,2016-12-24T01:00:00,206-0824,100,,,,,118,0.04,
HGW2700713230,2016-12-24T01:00:00,206-0824,220,,,,,,,
HGW3261148883,2016-12-24T01:00:00,261-0013,310,,,,,313,0.32,
HGW3657144636,2016-12-24T01:00:00,276-0046,160,,,,,155,0.05,
HGW2862754275,2016-12-24T01:00:00,573-0084,1164,,,,,,,
HGW2864422167,2016-12-24T01:00:00,274-0063,51,,,,,172,0.065,
