hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2017-01-01T00:00:00,276-0046,200,,,,,,,
HGW1849081661,2017-01-01T00:00:00,261-0013,240,,,,,,,
HGW2592410415,2017-01-01T00:00:00,276-0046,40,,,,,174,0.06,
HGW4192227781,2017-01-01T00:00:00,206-0824,300,,,,,,,
HGW2440335259,2017-01-01T00:00:00,206-0824,290,,,,,537,0.14,
HGW0022302486,2017-01-01T00:00:00,276-0046,2090,,,152,,692,0.29,
HGW0119000400,2017-01-01T00:00:00,276-0046,590,,,268,,,,
HGW3729565342,2017-01-01T00:00:00,206-0824,1080,,,,,,,
HGW0527078356,2017-01-01T00:00:00,206-0824,3270,,,2101,,419,0.1,
HGW3418795782,2017-01-01T00:00:00,276-0046,50,,,,,186,0.07,
HGW4086841355,2017-01-01T00:00:00,261-0013,580,,,,,,0.06,
HGW2053016894,2017-01-01T00:00:00,261-0013,310,,,,,,,
HGW2674981515,2017-01-01T00:00:00,276-0046,160,,,,,,,
HGW4262390424,2017-01-01T00:00:00,276-0046,1930,,,,,291,0.17,
HGW2056923843,2017-01-01T00:00:00,276-0046,160,,,,,,,
HGW1567490790,2017-01-01T00:00:00,276-0046,2810,,,2160,,,,
HGW2731818357,2017-01-01T00:00:00,276-0046,210,,,,,308,0.22,
HGW0999938138,2017-01-01T00:00:00,261-0013,160,,,,,245,0.07,
HGW1484386037,2017-01-01T00:00:00,261-0013,220,,,,,,,
HGW2626196856,2017-01-01T00:00:00,276-0046,340,,,,,506,0.92,
HGW2550549887,2017-01-01T00:00:00,261-0013,170,,,,,,,
HGW3813403007,2017-01-01T00:00:00,261-0013,930,,,,,565,0.13,
HGW0341161038,2017-01-01T00:00:00,276-0046,210,,,,,,,
HGW3506558406,2017-01-01T00:00:00,276-0046,320,,,,,,,
HGW3088922230,2017-01-01T00:00:00,206-0824,4130,,,2196,,,,
HGW0807025331,2017-01-01T00:00:00,261-0013,170,,,,,293,0.09,
HGW3316354389,2017-01-01T00:00:00,276-0046,300,,,,,504,0.18,
HGW3835466207,2017-01-01T00:00:00,261-0013,110,,,,,357,,
HGW3938264288,2017-01-01T00:00:00,261-0013,160,,,,,,,
HGW0960788623,2017-01-01T00:00:00,206-0824,750,,,,,671,,
HGW2465318239,2017-01-01T00:00:00,206-0824,80,,,,,439,,
HGW4201723405,2017-01-01T00:00:00,206-0824,1450,,,650,,,,
HGW3464437875,2017-01-01T00:00:00,276-0046,460,,,,,,,
HGW3424705551,2017-01-01T00:00:00,276-0046,1530,,,1464,,517,0.27,
HGW3475679756,2017-01-01T00:00:00,261-0013,240,,,,,,,
HGW0011113187,2017-01-01T00:00:00,261-0013,2420,,,2160,,,,
HGW1724705971,2017-01-01T00:00:00,206-0824,1090,,,,,,0.14,
HGW2942607227,2017-01-01T00:00:00,261-0013,2010,,,,,,,
HGW0628187266,2017-01-01T00:00:00,206-0824,310,,,13,,43,,
HGW2700713230,2017-01-01T00:00:00,206-0824,1110,,,,,,0.24,
HGW3261148883,2017-01-01T00:00:00,261-0013,1320,,,728,,683,0.16,
HGW3657144636,2017-01-01T00:00:00,276-0046,340,,,,,,,
HGW2862754275,2017-01-01T00:00:00,573-0084,3186,,,2160,,,,0.021
HGW2864422167,2017-01-01T00:00:00,274-0063,80,,,,,464,0.505,0.013
HGW1145276568,2017-01-01T00:00:00,194-0032,51,,,,,243,0.085,
HGW1628028254,2017-01-01T00:00:00,245-0016,135,,,,,,,
HGW3819013474,2017-01-01T00:00:00,245-0016,81,,,,,354,0.3,0.007
HGW0109674464,2017-01-01T00:00:00,245-0016,315,,,,,,,
HGW4266179256,2017-01-01T00:00:00,595-0813,98,,,,,203,0.065,
HGW2507102389,2017-01-01T00:00:00,245-0016,3080,,,1464,,,,0.012
HGW0292545493,2017-01-01T00:00:00,194-0032,255,,,,,,,
HGW1888757583,2017-01-01T00:00:00,194-0032,166,,,,,,,
HGW3087458710,2017-01-01T00:00:00,573-0084,531,,,,,,0.27,0.135
HGW1163585690,2017-01-01T00:00:00,573-0084,48,,,,,155,0.06,
HGW2360924179,2017-01-01T00:00:00,245-0016,709,,,,,672,0.175,0.011
HGW2979506575,2017-01-01T00:00:00,573-0084,4925,,,2156,,,,0.008
HGW3939678160,2017-01-01T00:00:00,573-0084,956,,,,,,0.39,0.174
HGW1901037140,2017-01-01T00:00:00,573-0084,4715,,,1234,,,,0.048
HGW2794906293,2017-01-01T00:00:00,194-0032,3630,,,2222,,,,0.001
HGW1255839825,2017-01-01T00:00:00,573-0084,172,,,,,516,0.145,0.058
HGW1922304917,2017-01-01T00:00:00,274-0063,2272,,,153,,,,0.09
HGW0723606708,2017-01-01T00:00:00,194-0032,147,,,,,,,
HGW4233223550,2017-01-01T00:00:00,573-0084,55,,,,,224,0.07,
HGW3975340233,2017-01-01T00:00:00,194-0032,3169,,,1802,,,,
HGW1770315374,2017-01-01T00:00:00,245-0016,310,,,,,,,
HGW2211161695,2017-01-01T00:00:00,573-0084,247,,,,,,,
HGW3979453947,2017-01-01T00:00:00,274-0063,834,,,,,661,0.26,0.01
HGW3210466135,2017-01-01T00:00:00,573-0084,150,,,,,,,
HGW1150228943,2017-01-01T00:00:00,194-0032,43,,,,,322,0.085,
HGW3896978369,2017-01-01T00:00:00,245-0016,617,,,,,,,
HGW0224584910,2017-01-01T00:00:00,573-0084,88,,,,,425,0.11,0.015
HGW2352450618,2017-01-01T00:00:00,194-0032,5030,,,1202,,,,0.085
HGW1382864968,2017-01-01T00:00:00,194-0032,182,,,,,353,0.055,0.029
HGW3299398081,2017-01-01T00:00:00,595-0813,151,,,899,,589,0.18,
HGW3556093971,2017-01-01T00:00:00,595-0813,4645,,,,,,,0.003
HGW1779326846,2017-01-01T00:00:00,595-0813,1009,,,27,,624,0.18,0.029
HGW0980111669,2017-01-01T00:00:00,245-0016,66,,,,,210,0.03,
HGW0548855049,2017-01-01T00:00:00,245-0016,328,,,,,357,0.095,0.029
HGW2019559833,2017-01-01T00:00:00,194-0032,2854,,,1850,,,,
HGW3905059517,2017-01-01T00:00:00,274-0063,2770,,,1262,,,,0.006
HGW3107087926,2017-01-01T00:00:00,595-0813,236,,,,,,,
HGW4090376889,2017-01-01T00:00:00,245-0016,82,,,,,354,0.085,
HGW2896326762,2017-01-01T00:00:00,274-0063,217,,,,,,,
HGW3027793024,2017-01-01T00:00:00,245-0016,596,,,,,694,0.52,0.261
HGW1337358987,2017-01-01T00:00:00,274-0063,82,,,,,332,0.09,0.004
HGW3766800683,2017-01-01T00:00:00,194-0032,190,,,,,648,0.31,0.079
HGW2238224375,2017-01-01T00:00:00,573-0084,864,,,908,,,,0.008
HGW2500187106,2017-01-01T00:00:00,595-0813,221,,,,,470,0.125,
HGW2633657355,2017-01-01T00:00:00,573-0084,380,,,,,609,0.155,0.036
HGW3036983001,2017-01-01T00:00:00,595-0813,625,,,,,,,0.005
HGW0340690536,2017-01-01T00:00:00,595-0813,61,,,,,204,0.06,
HGW3521173424,2017-01-01T00:00:00,245-0016,320,,,,,587,0.145,0.01
