hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-08-02T00:00:00,276-0046,190,,,,,,,
HGW1849081661,2016-08-02T00:00:00,261-0013,230,,,,,,,
HGW2592410415,2016-08-02T00:00:00,276-0046,480,,,,,234,0.32,
HGW4192227781,2016-08-02T00:00:00,206-0824,380,,,,,,,
HGW2440335259,2016-08-02T00:00:00,206-0824,740,,,,,,,
HGW0022302486,2016-08-02T00:00:00,276-0046,220,,,,,,,
HGW0119000400,2016-08-02T00:00:00,276-0046,1840,,,1110,,,,
HGW3729565342,2016-08-02T00:00:00,206-0824,440,,,,,66,0.02,
HGW0527078356,2016-08-02T00:00:00,206-0824,250,,,,,,,
HGW3418795782,2016-08-02T00:00:00,276-0046,300,,,,,,,
HGW4086841355,2016-08-02T00:00:00,261-0013,200,,,,,,,
HGW2053016894,2016-08-02T00:00:00,261-0013,280,,,,,268,0.08,
HGW4262390424,2016-08-02T00:00:00,276-0046,380,,,,,474,0.12,
HGW2056923843,2016-08-02T00:00:00,276-0046,2930,,,2220,,,,
HGW1567490790,2016-08-02T00:00:00,276-0046,200,,,,,,,
HGW2731818357,2016-08-02T00:00:00,276-0046,710,,,,,,0.02,
HGW0999938138,2016-08-02T00:00:00,261-0013,1040,,,,,,,
HGW1484386037,2016-08-02T00:00:00,261-0013,760,,,,,,,
HGW2626196856,2016-08-02T00:00:00,276-0046,860,,,,,,,
HGW3813403007,2016-08-02T00:00:00,261-0013,730,,,,370,,,
HGW0341161038,2016-08-02T00:00:00,276-0046,1510,,,,,,,
HGW3506558406,2016-08-02T00:00:00,276-0046,540,,,,,,,
HGW3088922230,2016-08-02T00:00:00,206-0824,2950,,,2167,,,,
HGW0807025331,2016-08-02T00:00:00,261-0013,420,,,,,,,
HGW3316354389,2016-08-02T00:00:00,276-0046,570,,,,,,,
HGW3835466207,2016-08-02T00:00:00,261-0013,140,,,,,247,,
HGW3938264288,2016-08-02T00:00:00,261-0013,210,,,,,,,
HGW0960788623,2016-08-02T00:00:00,206-0824,220,,,,,293,,
HGW2465318239,2016-08-02T00:00:00,206-0824,420,,,,,,,
