hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2017-01-08T00:00:00,276-0046,190,,,,,,,
HGW1849081661,2017-01-08T00:00:00,261-0013,230,,,,,,,
HGW2592410415,2017-01-08T00:00:00,276-0046,60,,,,,320,0.41,
HGW4192227781,2017-01-08T00:00:00,206-0824,480,,,,,,,
HGW2440335259,2017-01-08T00:00:00,206-0824,190,,,,,472,0.12,
HGW0022302486,2017-01-08T00:00:00,276-0046,1100,,,863,,623,0.14,
HGW0119000400,2017-01-08T00:00:00,276-0046,2550,,,2116,,492,0.12,
HGW3729565342,2017-01-08T00:00:00,206-0824,370,,,,,446,0.11,
HGW0527078356,2017-01-08T00:00:00,206-0824,2420,,,2038,,,,
HGW3418795782,2017-01-08T00:00:00,276-0046,40,,,,,178,0.06,
HGW4086841355,2017-01-08T00:00:00,261-0013,170,,,,,349,0.08,
HGW2053016894,2017-01-08T00:00:00,261-0013,300,,,,,,,
HGW2674981515,2017-01-08T00:00:00,276-0046,240,,,,,,,
HGW4262390424,2017-01-08T00:00:00,276-0046,700,,,,,,0.62,
HGW2056923843,2017-01-08T00:00:00,276-0046,2820,,,2220,,,,
HGW1567490790,2017-01-08T00:00:00,276-0046,170,,,,,,,
HGW2731818357,2017-01-08T00:00:00,276-0046,290,,,,,682,0.25,
HGW0999938138,2017-01-08T00:00:00,261-0013,90,,,,,267,0.09,
HGW1484386037,2017-01-08T00:00:00,261-0013,30,,,,,179,0.06,
HGW2626196856,2017-01-08T00:00:00,276-0046,120,,,,,331,0.27,
HGW2550549887,2017-01-08T00:00:00,261-0013,150,,,,,43,0.06,
HGW3813403007,2017-01-08T00:00:00,261-0013,1700,,,,,,0.33,
HGW0341161038,2017-01-08T00:00:00,276-0046,740,,,,,,,
HGW3506558406,2017-01-08T00:00:00,276-0046,240,,,,,140,0.12,
HGW3088922230,2017-01-08T00:00:00,206-0824,2490,,,2124,,,,
HGW0807025331,2017-01-08T00:00:00,261-0013,40,,,,,200,0.07,
HGW3176292276,2017-01-08T00:00:00,276-0046,140,,,,,,,
HGW3316354389,2017-01-08T00:00:00,276-0046,270,,,,,475,0.17,
HGW3835466207,2017-01-08T00:00:00,261-0013,110,,,,,244,,
HGW3938264288,2017-01-08T00:00:00,261-0013,400,,,200,,,,
HGW0960788623,2017-01-08T00:00:00,206-0824,60,,,,,531,,
HGW2465318239,2017-01-08T00:00:00,206-0824,890,,,,,684,,
HGW4201723405,2017-01-08T00:00:00,206-0824,1610,,,162,,,,
HGW3464437875,2017-01-08T00:00:00,276-0046,250,,,,,,,
HGW3424705551,2017-01-08T00:00:00,276-0046,900,,,975,,338,0.11,
HGW3475679756,2017-01-08T00:00:00,261-0013,240,,,,,245,0.36,
HGW0011113187,2017-01-08T00:00:00,261-0013,2530,,,2160,,,,
HGW1724705971,2017-01-08T00:00:00,206-0824,260,,,,,670,0.15,
HGW2942607227,2017-01-08T00:00:00,261-0013,180,,,,,387,,
HGW0628187266,2017-01-08T00:00:00,206-0824,290,,,34,,,,
HGW2700713230,2017-01-08T00:00:00,206-0824,40,,,,,205,0.08,
HGW3261148883,2017-01-08T00:00:00,261-0013,740,,,,,,0.01,
HGW3657144636,2017-01-08T00:00:00,276-0046,2050,,,1498,,,,
HGW2862754275,2017-01-08T00:00:00,573-0084,2799,,,2187,,,,
HGW2864422167,2017-01-08T00:00:00,274-0063,60,,,,,384,0.405,
HGW1145276568,2017-01-08T00:00:00,194-0032,51,,,,,167,0.065,0.007
