hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-04-16T00:00:00,276-0046,160,,,,,,,
HGW1849081661,2016-04-16T00:00:00,261-0013,200,,,,,,,
HGW2592410415,2016-04-16T00:00:00,276-0046,210,,,,,,,
HGW4192227781,2016-04-16T00:00:00,206-0824,60,,,,,289,0.07,
HGW2440335259,2016-04-16T00:00:00,206-0824,130,,,,,299,0.08,
HGW0022302486,2016-04-16T00:00:00,276-0046,200,,,,,453,0.13,
HGW0119000400,2016-04-16T00:00:00,276-0046,,,,,,,,
HGW0527078356,2016-04-16T00:00:00,206-0824,230,,,,,,,
HGW3418795782,2016-04-16T00:00:00,276-0046,50,,,,,152,0.06,
HGW4086841355,2016-04-16T00:00:00,261-0013,220,,,,,,,
HGW2053016894,2016-04-16T00:00:00,261-0013,330,,,,,416,0.12,
HGW2056923843,2016-04-16T00:00:00,276-0046,650,,,105,,,,
HGW1567490790,2016-04-16T00:00:00,276-0046,210,,,13,,,,
HGW0999938138,2016-04-16T00:00:00,261-0013,340,,,,,296,0.09,
HGW1484386037,2016-04-16T00:00:00,261-0013,220,,,,,,,
HGW2626196856,2016-04-16T00:00:00,276-0046,180,,,,,479,0.21,
HGW0341161038,2016-04-16T00:00:00,276-0046,710,,,,,,0.03,
HGW3506558406,2016-04-16T00:00:00,276-0046,200,,,,,43,0.06,
HGW3088922230,2016-04-16T00:00:00,206-0824,2510,,,2203,,,,
HGW3316354389,2016-04-16T00:00:00,276-0046,250,,,,,501,0.7,
HGW3835466207,2016-04-16T00:00:00,261-0013,300,,,,,294,,
HGW0960788623,2016-04-16T00:00:00,206-0824,420,,,,,,,
HGW2465318239,2016-04-16T00:00:00,206-0824,70,,,,,616,,
HGW4201723405,2016-04-16T00:00:00,206-0824,2010,,,900,,,,
HGW2984162470,2016-04-16T00:00:00,206-0824,2150,1180,,1283,,,,
HGW2862754275,2016-04-16T00:00:00,573-0084,2885,,,1235,,,,0.007
HGW2864422167,2016-04-16T00:00:00,274-0063,68,,,,,413,0.105,0.011
HGW1145276568,2016-04-16T00:00:00,194-0032,56,,,,,219,0.08,
HGW1628028254,2016-04-16T00:00:00,245-0016,144,,,,,,,
HGW3819013474,2016-04-16T00:00:00,245-0016,91,,,,,251,0.065,
HGW0109674464,2016-04-16T00:00:00,245-0016,703,,,,,,,0.016
HGW4266179256,2016-04-16T00:00:00,595-0813,95,,,,,278,0.075,0.008
HGW2675582057,2016-04-16T00:00:00,274-0063,3476,,,1889,,,,
HGW2507102389,2016-04-16T00:00:00,245-0016,200,,,,,,,
HGW0292545493,2016-04-16T00:00:00,194-0032,329,,,,,,,
HGW1888757583,2016-04-16T00:00:00,194-0032,137,,,,,,,
HGW3087458710,2016-04-16T00:00:00,573-0084,367,,,,,354,0.09,
HGW1163585690,2016-04-16T00:00:00,573-0084,92,,,,,219,0.07,
HGW2360924179,2016-04-16T00:00:00,245-0016,123,,,,,433,0.11,
HGW2979506575,2016-04-16T00:00:00,573-0084,839,,,,,,,0.003
HGW3939678160,2016-04-16T00:00:00,573-0084,103,,,,,240,0.075,
HGW1901037140,2016-04-16T00:00:00,573-0084,3174,,,1086,,,,0.003
HGW2794906293,2016-04-16T00:00:00,194-0032,260,,,,,,,
HGW1255839825,2016-04-16T00:00:00,573-0084,62,,,,,217,0.075,
HGW1922304917,2016-04-16T00:00:00,274-0063,1330,,,,,,,0.01
HGW0723606708,2016-04-16T00:00:00,194-0032,1083,,,,,,,0.014
HGW4233223550,2016-04-16T00:00:00,573-0084,51,,,,,238,0.075,0.008
HGW3975340233,2016-04-16T00:00:00,194-0032,2661,,,1579,,,,
HGW1770315374,2016-04-16T00:00:00,245-0016,1983,,,336,,,,0.039
HGW2211161695,2016-04-16T00:00:00,573-0084,47,,,,,81,0.065,
HGW3979453947,2016-04-16T00:00:00,274-0063,51,,,,,213,0.035,
HGW3210466135,2016-04-16T00:00:00,573-0084,570,,,,,,,
HGW1150228943,2016-04-16T00:00:00,194-0032,354,,,,,,,
HGW3896978369,2016-04-16T00:00:00,245-0016,1239,,,74,,,,
HGW0224584910,2016-04-16T00:00:00,573-0084,44,,,,,152,0.065,
HGW2352450618,2016-04-16T00:00:00,194-0032,2366,,,514,,,,
HGW1382864968,2016-04-16T00:00:00,194-0032,127,,,,,289,0.035,
HGW3299398081,2016-04-16T00:00:00,595-0813,48,,,,,263,0.08,0.008
HGW3556093971,2016-04-16T00:00:00,595-0813,2680,,,2172,,,,0.02
HGW1779326846,2016-04-16T00:00:00,595-0813,76,,,,,267,0.355,0.14
HGW0980111669,2016-04-16T00:00:00,245-0016,2172,,,414,,681,0.17,0.075
