hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-07-11T00:00:00,276-0046,160,,,,,,,
HGW1849081661,2016-07-11T00:00:00,261-0013,200,,,,,,,
HGW2592410415,2016-07-11T00:00:00,276-0046,420,,,,,,,
HGW4192227781,2016-07-11T00:00:00,206-0824,280,,,,,,,
HGW2440335259,2016-07-11T00:00:00,206-0824,110,,,,,362,0.1,
HGW0022302486,2016-07-11T00:00:00,276-0046,2060,,,1186,,,,
HGW0119000400,2016-07-11T00:00:00,276-0046,2500,,,1725,,,,
HGW3729565342,2016-07-11T00:00:00,206-0824,110,,,,,,,
HGW0527078356,2016-07-11T00:00:00,206-0824,210,,,,,,,
HGW3418795782,2016-07-11T00:00:00,276-0046,410,,,,,,,
HGW4086841355,2016-07-11T00:00:00,261-0013,830,,,,,,0.03,
HGW2053016894,2016-07-11T00:00:00,261-0013,220,,,,,385,0.1,
HGW4262390424,2016-07-11T00:00:00,276-0046,720,,,,,,,
HGW2056923843,2016-07-11T00:00:00,276-0046,2980,,,2211,,,,
HGW1567490790,2016-07-11T00:00:00,276-0046,470,,,,,,,
HGW2731818357,2016-07-11T00:00:00,276-0046,750,,,,,,0.03,
HGW0999938138,2016-07-11T00:00:00,261-0013,530,,,,,,,
HGW1484386037,2016-07-11T00:00:00,261-0013,250,,,,,,,
HGW2626196856,2016-07-11T00:00:00,276-0046,310,,,,,394,0.1,
HGW3813403007,2016-07-11T00:00:00,261-0013,220,,,70,112,492,0.13,
HGW0341161038,2016-07-11T00:00:00,276-0046,180,,,,,,,
HGW3506558406,2016-07-11T00:00:00,276-0046,190,,,,,170,0.07,
HGW3088922230,2016-07-11T00:00:00,206-0824,2740,,,2164,,,,
HGW0807025331,2016-07-11T00:00:00,261-0013,230,,,,,,0.42,
HGW3316354389,2016-07-11T00:00:00,276-0046,50,,,,,202,0.07,
HGW3835466207,2016-07-11T00:00:00,261-0013,150,,,,,238,,
HGW3938264288,2016-07-11T00:00:00,261-0013,200,,,,,,,
HGW0960788623,2016-07-11T00:00:00,206-0824,160,,,,,299,,
HGW2465318239,2016-07-11T00:00:00,206-0824,660,,,,,,,
HGW4201723405,2016-07-11T00:00:00,206-0824,850,,,,,,,
HGW2984162470,2016-07-11T00:00:00,206-0824,429,,,119,162,,,
HGW2862754275,2016-07-11T00:00:00,573-0084,3230,,,2160,,,,0.029
HGW2864422167,2016-07-11T00:00:00,274-0063,639,,,,,,,
HGW1145276568,2016-07-11T00:00:00,194-0032,47,,,,,213,0.085,
HGW1628028254,2016-07-11T00:00:00,245-0016,1219,,,,,,,
HGW3819013474,2016-07-11T00:00:00,245-0016,996,,,,15,,,
HGW0109674464,2016-07-11T00:00:00,245-0016,1123,,,,,,,
HGW4266179256,2016-07-11T00:00:00,595-0813,687,,,,489,,,0.008
HGW2675582057,2016-07-11T00:00:00,274-0063,2851,,,2094,,,,
HGW2507102389,2016-07-11T00:00:00,245-0016,299,,,,,,,
HGW0292545493,2016-07-11T00:00:00,194-0032,1302,,,,,,,
HGW1888757583,2016-07-11T00:00:00,194-0032,138,,,,,,,
HGW3087458710,2016-07-11T00:00:00,573-0084,395,,,,,,,
HGW2360924179,2016-07-11T00:00:00,245-0016,604,,,,,,,0.007
HGW2979506575,2016-07-11T00:00:00,573-0084,425,,,,,,,0.015
HGW3939678160,2016-07-11T00:00:00,573-0084,136,,,,,248,0.075,0.007
HGW1901037140,2016-07-11T00:00:00,573-0084,2893,,,1070,,,,0.004
HGW1255839825,2016-07-11T00:00:00,573-0084,335,,,,,,,
HGW1922304917,2016-07-11T00:00:00,274-0063,1756,,,473,,,,
HGW0723606708,2016-07-11T00:00:00,194-0032,1783,,,306,,,,
HGW4233223550,2016-07-11T00:00:00,573-0084,308,,,,,,,
HGW3975340233,2016-07-11T00:00:00,194-0032,2724,,,1867,,,,
HGW1770315374,2016-07-11T00:00:00,245-0016,2744,,,900,,,,0.022
HGW2211161695,2016-07-11T00:00:00,573-0084,259,,,,,,,0.003
HGW3979453947,2016-07-11T00:00:00,274-0063,453,,,,,,,
HGW3210466135,2016-07-11T00:00:00,573-0084,703,,,,,,,
HGW1150228943,2016-07-11T00:00:00,194-0032,424,,,,,,,
HGW3896978369,2016-07-11T00:00:00,245-0016,246,,,,,,,
HGW0224584910,2016-07-11T00:00:00,573-0084,576,,,,,,,0.008
HGW2352450618,2016-07-11T00:00:00,194-0032,2971,,,1051,,,,
