hemsId,date,postal,main,solarGenerated,solarSold,batteryCharge,batteryDischarge,fuelCell,gasUsage,waterUsage
HGW1540053189,2016-12-06T00:00:00,276-0046,170,,,,,,,
HGW1849081661,2016-12-06T00:00:00,261-0013,190,,,,,,,
HGW2592410415,2016-12-06T00:00:00,276-0046,50,,,,,291,0.42,
HGW4192227781,2016-12-06T00:00:00,206-0824,360,,,,,,,
HGW2440335259,2016-12-06T00:00:00,206-0824,50,,,,,193,0.06,
HGW0022302486,2016-12-06T00:00:00,276-0046,370,,,74,,516,0.13,
HGW0119000400,2016-12-06T00:00:00,276-0046,1170,,,970,,401,0.11,
HGW3729565342,2016-12-06T00:00:00,206-0824,120,,,,,387,0.09,
HGW0527078356,2016-12-06T00:00:00,206-0824,290,,,,,,,
HGW3418795782,2016-12-06T00:00:00,276-0046,190,,,,,,,
HGW4086841355,2016-12-06T00:00:00,261-0013,,,,,,,,
HGW2053016894,2016-12-06T00:00:00,261-0013,60,,,,,261,0.07,
HGW4262390424,2016-12-06T00:00:00,276-0046,770,,,,,,0.44,
HGW2056923843,2016-12-06T00:00:00,276-0046,2670,,,2220,,,,
HGW1567490790,2016-12-06T00:00:00,276-0046,2560,,,2160,,,,
HGW2731818357,2016-12-06T00:00:00,276-0046,40,,,,,179,0.09,
HGW0999938138,2016-12-06T00:00:00,261-0013,350,,,,,278,0.09,
HGW1484386037,2016-12-06T00:00:00,261-0013,40,,,,,167,0.08,
HGW2626196856,2016-12-06T00:00:00,276-0046,230,,,,,420,0.12,
HGW2550549887,2016-12-06T00:00:00,261-0013,210,,,,,,,
HGW3813403007,2016-12-06T00:00:00,261-0013,710,,,,,,,
HGW0341161038,2016-12-06T00:00:00,276-0046,860,,,,,,,
HGW3506558406,2016-12-06T00:00:00,276-0046,160,,,,,65,0.06,
HGW3088922230,2016-12-06T00:00:00,206-0824,2500,,,2160,,,,
HGW0807025331,2016-12-06T00:00:00,261-0013,100,,,,,299,0.09,
HGW3316354389,2016-12-06T00:00:00,276-0046,410,,,,,421,0.11,
HGW3835466207,2016-12-06T00:00:00,261-0013,220,,,,,240,,
HGW3938264288,2016-12-06T00:00:00,261-0013,340,,,,,,,
HGW0960788623,2016-12-06T00:00:00,206-0824,530,,,,,,,
HGW2465318239,2016-12-06T00:00:00,206-0824,80,,,,,435,,
HGW4201723405,2016-12-06T00:00:00,206-0824,1860,,,1275,,,,
HGW3424705551,2016-12-06T00:00:00,276-0046,590,,,,,,0.05,
HGW0011113187,2016-12-06T00:00:00,261-0013,2510,,,2154,,,,
HGW1724705971,2016-12-06T00:00:00,206-0824,50,,,,,169,0.06,
HGW2700713230,2016-12-06T00:00:00,206-0824,240,,,,,,,
HGW2862754275,2016-12-06T00:00:00,573-0084,2140,,,869,,,,
HGW2864422167,2016-12-06T00:00:00,274-0063,82,,,,,310,0.35,
HGW1145276568,2016-12-06T00:00:00,194-0032,55,,,,,223,0.07,
HGW1628028254,2016-12-06T00:00:00,245-0016,644,,,311,,,,
HGW3819013474,2016-12-06T00:00:00,245-0016,70,,,,,222,0.065,
HGW0109674464,2016-12-06T00:00:00,245-0016,2647,,,1106,,,,0.007
HGW4266179256,2016-12-06T00:00:00,595-0813,337,,,,,,,0.008
HGW2507102389,2016-12-06T00:00:00,245-0016,844,,,,,,,0.002
HGW0292545493,2016-12-06T00:00:00,194-0032,3126,,,2165,,,,
HGW1888757583,2016-12-06T00:00:00,194-0032,132,,,,,,,
HGW3087458710,2016-12-06T00:00:00,573-0084,763,,,,,,,0.007
HGW1163585690,2016-12-06T00:00:00,573-0084,107,,,,,238,0.07,
HGW2360924179,2016-12-06T00:00:00,245-0016,330,,,,,340,0.09,
HGW2979506575,2016-12-06T00:00:00,573-0084,355,,,,,,,0.009
HGW3939678160,2016-12-06T00:00:00,573-0084,89,,,,,289,0.085,
HGW1901037140,2016-12-06T00:00:00,573-0084,3207,,,1183,,,,0.02
HGW2794906293,2016-12-06T00:00:00,194-0032,2603,,,2221,,,,
HGW1255839825,2016-12-06T00:00:00,573-0084,53,,,,,180,0.065,
HGW1922304917,2016-12-06T00:00:00,274-0063,2626,,,1097,,,,0.013
HGW0723606708,2016-12-06T00:00:00,194-0032,2431,,,1126,,,,
HGW4233223550,2016-12-06T00:00:00,573-0084,66,,,,,315,0.2,0.014
HGW3975340233,2016-12-06T00:00:00,194-0032,676,,,,,,,0.007
HGW1770315374,2016-12-06T00:00:00,245-0016,2895,,,1153,,,,0.01
HGW2211161695,2016-12-06T00:00:00,573-0084,49,,,,,100,0.06,
HGW3979453947,2016-12-06T00:00:00,274-0063,96,,,,,262,0.04,
HGW3210466135,2016-12-06T00:00:00,573-0084,3492,,,1588,,,,0.018
HGW1150228943,2016-12-06T00:00:00,194-0032,41,,,,,307,0.085,0.008
HGW3896978369,2016-12-06T00:00:00,245-0016,998,,,,,,,
HGW0224584910,2016-12-06T00:00:00,573-0084,50,,,,,182,0.065,0.007
HGW2352450618,2016-12-06T00:00:00,194-0032,2906,,,1192,,,,0.193
HGW1382864968,2016-12-06T00:00:00,194-0032,70,,,,,306,0.055,
HGW3299398081,2016-12-06T00:00:00,595-0813,46,,,,,391,0.11,
HGW3556093971,2016-12-06T00:00:00,595-0813,2800,,,2212,,,,
HGW1779326846,2016-12-06T00:00:00,595-0813,49,,,,,158,0.065,
HGW0980111669,2016-12-06T00:00:00,245-0016,2611,,,805,,669,0.095,0.026
HGW0548855049,2016-12-06T00:00:00,245-0016,217,,,,,411,0.12,0.01
HGW2019559833,2016-12-06T00:00:00,194-0032,2585,,,1942,,,,
HGW3905059517,2016-12-06T00:00:00,274-0063,3675,,,1160,,,,0.054
HGW3107087926,2016-12-06T00:00:00,595-0813,260,,,,8,292,0.09,0.011
HGW4090376889,2016-12-06T00:00:00,245-0016,79,,,,,292,0.08,
HGW2896326762,2016-12-06T00:00:00,274-0063,51,,,,,175,0.035,
HGW3027793024,2016-12-06T00:00:00,245-0016,125,,,,,385,0.105,0.001
HGW1337358987,2016-12-06T00:00:00,274-0063,49,,,,,184,0.06,
HGW3766800683,2016-12-06T00:00:00,194-0032,61,,,,,342,0.095,
HGW2238224375,2016-12-06T00:00:00,573-0084,525,,,892,,322,0.095,0.011
HGW2500187106,2016-12-06T00:00:00,595-0813,122,,,,,442,0.115,
HGW2633657355,2016-12-06T00:00:00,573-0084,223,,,,,364,0.125,0.007
HGW3036983001,2016-12-06T00:00:00,595-0813,93,,,,,405,0.195,
HGW0340690536,2016-12-06T00:00:00,595-0813,74,,,,,260,0.075,0.009
HGW3521173424,2016-12-06T00:00:00,245-0016,101,,,,,348,0.09,
HGW2405676507,2016-12-06T00:00:00,274-0063,67,,,,,254,0.07,
HGW1633016930,2016-12-06T00:00:00,573-0084,48,,,,,165,0.065,
HGW4048014188,2016-12-06T00:00:00,194-0032,547,,,,,498,0.15,0.003
HGW4228193834,2016-12-06T00:00:00,245-0016,410,,,,,,,
HGW3199834989,2016-12-06T00:00:00,245-0016,94,,,,,290,0.12,0.033
HGW0852590661,2016-12-06T00:00:00,595-0813,159,,,,,293,0.145,0.037
HGW3417223008,2016-12-06T00:00:00,194-0032,901,,,,,,,
HGW0008585550,2016-12-06T00:00:00,573-0084,302,,,,,,0.015,0.025
HGW3412860148,2016-12-06T00:00:00,194-0032,242,,,,,,,0.004
HGW0297198766,2016-12-06T00:00:00,595-0813,85,,,,,253,0.07,0.004
HGW1392167190,2016-12-06T00:00:00,573-0084,143,,,,,229,0.08,0.001
HGW0359516503,2016-12-06T00:00:00,194-0032,232,,,,,,,
HGW2950693375,2016-12-06T00:00:00,573-0084,72,,,,1069,,,
HGW1540053189,2016-12-06T01:00:00,276-0046,170,,,,,,,
HGW1849081661,2016-12-06T01:00:00,261-0013,180,,,,,,,
HGW2592410415,2016-12-06T01:00:00,276-0046,50,,,,,282,0.38,
HGW4192227781,2016-12-06T01:00:00,206-0824,390,,,,,,,
HGW2440335259,2016-12-06T01:00:00,206-0824,50,,,,,187,0.06,
HGW0022302486,2016-12-06T01:00:00,276-0046,310,,,,,249,0.08,
HGW0119000400,2016-12-06T01:00:00,276-0046,50,,,,,202,0.06,
HGW3729565342,2016-12-06T01:00:00,206-0824,80,,,,,301,0.08,
HGW0527078356,2016-12-06T01:00:00,206-0824,180,,,,,,,
HGW3418795782,2016-12-06T01:00:00,276-0046,190,,,,,,,
HGW4086841355,2016-12-06T01:00:00,261-0013,,,,,,,,
HGW2053016894,2016-12-06T01:00:00,261-0013,430,,,,,394,0.11,
HGW4262390424,2016-12-06T01:00:00,276-0046,360,,,,,,0.04,
HGW2056923843,2016-12-06T01:00:00,276-0046,1950,,,488,,,,
HGW1567490790,2016-12-06T01:00:00,276-0046,920,,,666,,,,
HGW2731818357,2016-12-06T01:00:00,276-0046,40,,,,,175,0.09,
HGW0999938138,2016-12-06T01:00:00,261-0013,80,,,,,249,0.07,
HGW1484386037,2016-12-06T01:00:00,261-0013,30,,,,,162,0.09,
HGW2626196856,2016-12-06T01:00:00,276-0046,110,,,,,272,0.07,
HGW2550549887,2016-12-06T01:00:00,261-0013,180,,,,,,,
HGW3813403007,2016-12-06T01:00:00,261-0013,700,,,,,,0.01,
HGW0341161038,2016-12-06T01:00:00,276-0046,800,,,,,,,
HGW3506558406,2016-12-06T01:00:00,276-0046,150,,,,,56,0.07,
